Index,Time,Difference,Hz,AveHz,0x6103 Pressure,0x6103 Acceleration-X,0x6103 Acceleration-Y,0x6103 Acceleration-Z,0x6103 Magnetic-X,0x6103 Magnetic-Y,0x6103 Magnetic-Z,0x6103 Angular-Vel-X,0x6103 Angular-Vel-Y,0x6103 Angular-Vel-Z,0x6103 Heading,0x6103 Roll,0x6103 Pitch,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Gravity-X,0x6103 Gravity-Y,0x6103 Gravity-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,0.0,0.0,0,0,101115.75,-854.0,-423.0,-898.0,-6.6875,-21.25,49.25,-85.6875,-26.0625,61.875,287.5,-23.625,-143.125,-460.0,-962.0,-179.0,-393.0,538.0,-719.0,2446,2403.5,,
1,0.04064202308654785,0.04064202308654785,24.605074355439534,24.605074355439534,101115.75,10.0,347.0,-442.0,-5.5,-19.75,49.6875,79.3125,-71.3125,104.5,292.4375,-23.5625,-142.0625,403.0,-204.0,266.0,-392.0,551.0,-708.0,2516,2459.75,692.0177162467369,
2,0.07675909996032715,0.0361170768737793,27.687733519929235,26.05554261362754,101115.75,-455.0,473.0,-342.0,-4.0,-20.875,50.5,-157.5,63.4375,120.25,175.75,-20.4375,-138.875,-112.0,-130.0,349.0,-342.0,603.0,-692.0,2535,2497.375,866.8843449670371,
3,0.11599493026733398,0.039235830307006836,25.48690806783863,25.863199306089395,101115.75,-93.0,511.0,-664.0,-5.875,-22.0625,49.25,28.0,-2.25,127.1875,164.1875,-15.9375,-135.125,176.0,-153.0,4.0,-269.0,664.0,-668.0,2554,2525.6875,794.2412148188591,
4,0.15498805046081543,0.038993120193481445,25.645549651786315,25.8084412837446,101115.75,-54.0,790.0,-612.0,-5.875,-22.0625,49.25,75.6875,-16.75,118.4375,162.9375,-13.125,-136.4375,168.0,132.0,79.0,-222.0,657.0,-692.0,2535,2530.34375,456.8266526924946,
5,0.19338297843933105,0.038394927978515625,26.045106805762543,25.85542967820522,101115.75,117.0,1047.0,-733.0,-10.0,-23.5625,50.0625,129.1875,-22.0,91.125,310.1875,-11.0625,-139.9375,306.0,427.0,3.0,-188.0,619.0,-736.0,2595,2562.671875,649.4080605737684,
6,0.23106002807617188,0.03767704963684082,26.541356333331223,25.967278070363705,101115.75,191.0,1366.0,-819.0,-12.1875,-18.6875,52.5,26.75,17.8125,85.625,313.0,-9.4375,-141.625,352.0,766.0,-60.0,-161.0,599.0,-758.0,2586,2574.3359375,479.4940498402573,
7,0.26856303215026855,0.03750300407409668,26.66453060731473,26.0646446532645,101115.75,-34.0,930.0,-1107.0,-13.25,-11.6875,54.875,-57.4375,26.375,56.1875,315.125,-6.625,-139.4375,79.0,297.0,-367.0,-114.0,633.0,-740.0,2544,2559.16796875,37.52364142754445,
8,0.3084290027618408,0.039865970611572266,25.08404999700975,25.937897955003113,101115.75,83.0,1164.0,-1012.0,-13.25,-11.6875,54.875,48.4375,-32.8125,8.25,316.3125,-6.4375,-139.9375,193.0,538.0,-266.0,-110.0,626.0,-746.0,2558,2558.583984375,11.437474083785979,
9,0.3444209098815918,0.03599190711975098,27.784023688237358,26.130817676238365,101116.25,-100.0,1028.0,-885.0,-14.5625,-13.1875,54.5,-7.0625,-30.3125,-23.125,316.3125,-7.75,-140.625,32.0,412.0,-134.0,-132.0,616.0,-751.0,2591,2574.7919921875,230.88057354271106,
10,0.38269591331481934,0.03827500343322754,26.126712222104562,26.13040707276548,101116.25,-124.0,822.0,-733.0,-12.0,-10.6875,55.25,26.9375,-47.875,-39.9375,315.625,-9.8125,-141.125,43.0,216.0,19.0,-168.0,606.0,-752.0,2661,2617.89599609375,678.5232396108879,
11,0.4208359718322754,0.038140058517456055,26.219152221340117,26.138449981134364,101116.25,-140.0,736.0,-629.0,-10.25,-10.5625,52.875,21.5,-42.875,-40.5,314.9375,-11.625,-141.875,57.0,143.0,125.0,-198.0,592.0,-755.0,2614,2615.947998046875,313.7241911464995,
12,0.4580729007720947,0.037236928939819336,26.855061050178318,26.1967035809664,101116.25,-229.0,500.0,-639.0,-10.25,-10.5625,52.875,2.75,-31.5625,-29.0625,314.125,-13.5,-142.1875,0.0,-83.0,113.0,-228.0,584.0,-753.0,2582,2598.9739990234375,-71.05679444679086,
13,0.5017108917236328,0.043637990951538086,22.915812075550043,25.911337015902465,101116.25,-228.0,615.0,-626.0,-7.0,-8.6875,52.5625,38.8125,-36.75,-11.1875,314.0,-15.0,-143.0625,-9.0,-135.0,165.0,-254.0,568.0,-757.0,2623,2610.9869995117188,102.1154336030766,
14,0.5417289733886719,0.04001808166503906,24.988704065583146,25.84318116202266,101116.25,-259.0,538.0,-832.0,-4.75,-9.0625,52.5625,-31.875,-8.3125,12.625,314.625,-15.75,-143.4375,6.0,-23.0,-74.0,-266.0,561.0,-758.0,3135,2872.9934997558594,3324.6591657315225,
15,0.5866241455078125,0.044895172119140625,22.274109949868297,25.570035115099493,101116.25,-322.0,394.0,-1012.0,-5.5625,-6.75,53.0,70.6875,-53.625,12.0,315.5,-16.25,-143.25,-47.0,-167.0,-257.0,-275.0,562.0,-754.0,2947,2909.9967498779297,2074.4368137264973,
16,0.6219019889831543,0.0352778434753418,28.346403903599477,25.72752665763447,101116.25,-188.0,803.0,-1015.0,-3.25,-8.25,51.375,53.5,-67.6875,33.125,317.25,-17.4375,-145.0,26.0,267.0,-248.0,-294.0,535.0,-766.0,2591,2750.498374938965,-1223.3842721305741,
17,0.6584529876708984,0.03655099868774414,27.35903356685322,25.818092283449058,101116.25,-584.0,175.0,-944.0,-3.25,-8.25,51.375,-7.5,-62.5625,54.875,319.8125,-18.125,-143.75,-153.0,-527.0,-223.0,-305.0,550.0,-751.0,2619,2684.7491874694824,-1511.1092495507346,
18,0.6924679279327393,0.03401494026184082,29.398846280551485,25.993983654573494,101116.25,-444.0,116.0,-971.0,0.0,-5.375,51.375,161.75,-119.25,37.5625,322.5,-19.75,-145.75,-41.0,-280.0,-198.0,-332.0,519.0,-762.0,2582,2633.374593734741,-1510.7315167420875,
19,0.7276489734649658,0.03518104553222656,28.4243968555164,26.111491519770272,101112.25,17.0,1483.0,-924.0,3.75,-3.875,50.25,80.625,-72.625,42.25,327.5625,-23.5625,-153.125,390.0,1116.0,-179.0,-392.0,405.0,-801.0,2502,2567.6872968673706,-1688.9266556331745,
20,0.772468090057373,0.04481911659240723,22.311907864989227,25.891037128167394,101112.25,-307.0,840.0,-1278.0,8.6875,5.1875,48.25,-144.625,-18.6875,41.4375,328.4375,-23.6875,-149.8125,87.0,389.0,-502.0,-395.0,429.0,-788.0,3369,2968.3436484336853,3625.2404730185854,
21,0.8087141513824463,0.03624606132507324,27.58920454919192,25.967147927486877,101112.25,-366.0,772.0,-1337.0,8.6875,5.1875,48.25,-23.625,-99.25,7.5625,329.125,-25.25,-145.375,51.0,269.0,-607.0,-418.0,503.0,-730.0,2460,2714.1718242168427,-1693.5789879705694,
