Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,-13.0,8.0,219.0,1065,1046.0,9961472.0,
1,0.02637624740600586,0.026375293731689453,37.91426970151682,37.912898852029286,-2.0,13.0,153.0,980,1013.0,4980110.414549925,
2,0.05530810356140137,0.028931856155395508,34.56397662939126,36.161066303415396,-9.0,17.0,118.0,896,954.5,2489044.210958553,
3,0.08335208892822266,0.02804398536682129,35.65826992561105,35.99189940618528,-22.0,23.0,62.0,822,888.25,1243340.9252879906,
4,0.11102104187011719,0.02766895294189453,36.14159170027229,36.02920610923085,-28.0,17.0,45.0,827,857.625,621117.0445210849,
5,0.1390550136566162,0.028033971786499023,35.67100686323703,35.95699190211903,-27.0,17.0,-5.0,803,830.3125,310071.39007306634,
6,0.1669631004333496,0.0279080867767334,35.83190807739951,35.93608398758236,-28.0,5.0,-31.0,742,786.15625,154244.59369101183,
7,0.19315195083618164,0.02618885040283203,38.18418848548851,36.24089722985467,-21.0,-33.0,-76.0,700,743.078125,76299.8452232052,
8,0.22070813179016113,0.027556180953979492,36.28949895742306,36.24696532525599,-17.0,-49.0,-161.0,663,703.0390625,37423.42385317762,
9,0.24804115295410156,0.02733302116394043,36.585783693727485,36.28430158791188,4.0,-48.0,-180.0,626,664.51953125,18007.07830744067,
10,0.2766718864440918,0.028630733489990234,34.92750195693087,36.1438963984537,52.0,-21.0,-203.0,597,630.759765625,8413.967013753978,
11,0.3051319122314453,0.028460025787353516,35.13700259696741,36.04998218493908,33.0,5.0,-252.0,616,623.3798828125,4077.3300261029253,
12,0.3347151279449463,0.029583215713500977,33.80295129794247,35.85138225952474,-21.0,-30.0,-307.0,644,633.68994140625,2212.920217313195,
13,0.3619101047515869,0.027194976806640625,36.771496703604996,35.920522332260184,-52.0,-64.0,-323.0,546,589.844970703125,300.33751081678815,
14,0.3922431468963623,0.03033304214477539,32.96734944115197,35.692146850175696,-17.0,-99.0,-331.0,574,581.9224853515625,19.577083894709773,
15,0.42041516304016113,0.028172016143798828,35.49621705793741,35.67901759663005,14.0,-95.0,-330.0,,581.9224853515625,19.577083894709773,
16,0.4447662830352783,0.024351119995117188,41.065872953708784,35.973949937951794,59.0,-72.0,-320.0,532,556.9612426757812,-502.7390682978084,
17,0.4741091728210449,0.0293428897857666,34.07980629382561,35.8567202968181,52.0,-52.0,-370.0,541,548.9806213378906,-387.35854879874614,
18,0.5008871555328369,0.026777982711791992,37.344112540622355,35.93623793537258,2.0,-46.0,-401.0,518,533.4903106689453,-482.91522685452156,
19,0.5282962322235107,0.027409076690673828,36.48426436561646,35.96467065462907,-21.0,-60.0,-414.0,551,542.2451553344727,-81.75057979875746,
20,0.5549201965332031,0.026623964309692383,37.5601465044014,36.04121840392111,-11.0,-89.0,-394.0,560,551.1225776672363,125.84335180064544,
21,0.5828201770782471,0.027899980545043945,35.84231890002649,36.03169695544124,25.0,-71.0,-340.0,579,565.0612888336182,312.7195412407317,
22,0.6092300415039062,0.02640986442565918,37.8646396620054,36.11115424592689,50.0,-71.0,-297.0,626,595.5306444168091,733.215355565884,
23,0.6338150501251221,0.02458500862121582,40.675194196883155,36.2881884793672,66.0,-76.0,-257.0,621,608.2653222084045,625.6004238868823,
24,0.6597092151641846,0.0258941650390625,38.61873895109016,36.37966462849396,42.0,-68.0,-267.0,602,605.1326611042023,252.31050124073045,
25,0.6863143444061279,0.02660512924194336,37.58673716282821,36.42645706557781,37.0,-60.0,-251.0,616,610.5663305521011,228.27220330429748,
26,0.7136261463165283,0.02731180191040039,36.614208146376384,36.43364264916902,40.0,-35.0,-215.0,705,657.7831652760506,978.539608950017,
27,0.7398829460144043,0.026256799697875977,38.08537260848641,36.49225887073542,24.0,-55.0,-203.0,691,674.3915826380253,805.5386863090396,
28,0.7669401168823242,0.027057170867919922,36.95877905644749,36.50871741306524,15.0,-82.0,-171.0,705,689.6957913190126,685.5817767917085,
29,0.7924370765686035,0.025496959686279297,39.22036243945316,36.59596560723189,22.0,-100.0,-122.0,686,687.8478956595063,306.5533196377892,
30,0.818162202835083,0.025725126266479492,38.872501135320995,36.667545745873454,43.0,-95.0,-72.0,756,721.9239478297532,815.5873481564835,
31,0.8428599834442139,0.02469778060913086,40.489468095376004,36.779537062992844,68.0,-70.0,25.0,766,743.9619739148766,853.9476511075761,
32,0.8716251850128174,0.028765201568603516,34.76422710319105,36.71302820320576,89.0,-24.0,90.0,723,733.4809869574383,244.792120126804,
33,0.8973312377929688,0.025706052780151367,38.90134391897532,36.77571738298686,-5.0,339.0,449.0,,733.4809869574383,244.792120126804,
34,0.9309952259063721,0.03366398811340332,29.70533368272697,36.520058378279266,-636.0,-578.0,-28.0,789,761.2404934787191,534.6987621046436,
35,0.9640359878540039,0.033040761947631836,30.265645858438624,36.30569858487533,-6.0,-19.0,104.0,756,758.6202467393596,227.69765111472913,
36,0.9901130199432373,0.0260770320892334,38.34792228571428,36.35948550809267,416.0,-71.0,372.0,775,766.8101233696798,270.88120183191813,
37,1.0161571502685547,0.026044130325317383,38.396367531147874,36.41169083957286,334.0,-52.0,352.0,808,787.4050616848399,530.8260113310624,
38,1.0425190925598145,0.026361942291259766,37.93347200868228,36.45017177258051,177.0,40.0,321.0,831,809.20253084242,678.8398487401204,
