Index,Time,Difference,Hz,AveHz,0x6103 Pressure,0x6103 Acceleration-X,0x6103 Acceleration-Y,0x6103 Acceleration-Z,0x6103 Magnetic-X,0x6103 Magnetic-Y,0x6103 Magnetic-Z,0x6103 Angular-Vel-X,0x6103 Angular-Vel-Y,0x6103 Angular-Vel-Z,0x6103 Heading,0x6103 Roll,0x6103 Pitch,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Gravity-X,0x6103 Gravity-Y,0x6103 Gravity-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,0.0,0.0,0,0,101116.5,-348.0,-851.0,251.0,-11.6875,44.6875,-27.1875,68.125,38.625,-23.9375,91.5625,-17.25,62.0,-57.0,-24.0,-187.0,-290.0,-827.0,438.0,2441,2424.5,,
1,0.03617691993713379,0.03617691993713379,27.641933081581946,27.641933081581946,101118.25,-284.0,-967.0,210.0,-11.6875,44.6875,-27.1875,76.375,15.625,-41.75,94.0625,-16.5,59.6875,-5.0,-155.0,-263.0,-279.0,-811.0,474.0,2389,2406.75,-245.32215609903977,
2,0.07665586471557617,0.04047894477844238,24.704201294608936,26.090632561785032,101118.25,-213.0,-747.0,242.0,-11.0625,42.0625,-28.75,128.3125,-26.4375,-62.4375,97.25,-14.1875,54.9375,26.0,13.0,-320.0,-240.0,-778.0,545.0,2380,2393.375,-287.8704242072172,
3,0.11180496215820312,0.03514909744262695,28.450232659096766,26.832440547272167,101118.25,-377.0,-142.0,9.0,-12.5,38.375,-32.375,94.625,-36.625,-81.1875,99.5,-11.6875,51.5,-178.0,609.0,-332.0,-199.0,-751.0,597.0,2418,2405.6875,31.211532703955868,
4,0.14740467071533203,0.035599708557128906,28.090117602936054,27.13618218872319,101118.25,-68.0,-515.0,497.0,-14.6875,33.875,-35.5,-69.25,0.5625,-73.0,101.5,-9.75,52.125,98.0,247.0,-95.0,-166.0,-763.0,592.0,2380,2392.84375,-164.78545762937705,
5,0.18703174591064453,0.0396270751953125,25.235271467077396,26.733429534410583,101118.25,134.0,-948.0,580.0,-17.375,33.1875,-34.0,-134.1875,25.0625,-102.125,105.5,-6.625,58.9375,248.0,-114.0,78.0,-114.0,-834.0,502.0,2314,2353.421875,-579.8035874977844,
6,0.22935771942138672,0.04232597351074219,23.626154747420124,26.160008981326325,101118.25,155.0,-1217.0,927.0,-17.375,33.1875,-34.0,32.1875,59.25,-97.5625,110.5,-3.875,59.75,272.0,-349.0,477.0,-66.0,-845.0,492.0,2272,2312.7109375,-770.8232483926668,
7,0.266129732131958,0.03677201271057129,27.194595190393756,26.302961130735717,101118.25,-16.0,-991.0,754.0,-20.0,34.875,-30.5,-127.875,149.4375,-27.3125,115.125,-4.1875,62.3125,163.0,76.0,130.0,-72.0,-866.0,453.0,2221,2266.85546875,-1008.922079157334,
8,0.31284284591674805,0.04671311378479004,21.40726487656243,25.571944842008357,101118.25,-264.0,-1357.0,-110.0,-20.375,32.75,-32.0625,-48.6875,121.1875,-2.25,119.375,-6.9375,67.75,-194.0,-78.0,-497.0,-119.0,-899.0,373.0,2249,2257.927734375,-600.0202268352753,
9,0.35027289390563965,0.0374300479888916,26.716503283585894,25.6942519863513,101118.25,-364.0,-734.0,-243.0,-17.375,35.375,-30.0625,-26.4375,74.8125,-0.4375,120.4375,-7.5,68.3125,-114.0,73.0,-430.0,-128.0,-903.0,358.0,2183,2220.4638671875,-800.4618787829725,
10,0.3862037658691406,0.03593087196350098,27.831219932981654,25.893067038057705,101118.25,-396.0,-737.0,149.0,-17.375,35.375,-30.0625,-16.25,32.4375,-6.6875,121.625,-8.125,69.6875,-256.0,173.0,-186.0,-139.0,-910.0,336.0,2216,2218.23193359375,-431.28965675321945,
11,0.4213428497314453,0.03513908386230469,28.458340118330348,26.107005273760215,101110.5,-216.0,-887.0,407.0,-14.875,36.0625,-30.5,-1.375,12.9375,-21.375,123.0,-7.625,69.8125,-118.0,-49.0,129.0,-130.0,-912.0,334.0,2183,2200.615966796875,-466.3054156859513,
12,0.4612138271331787,0.0398709774017334,25.080900072355007,26.018300610347737,101110.5,-268.0,-1171.0,479.0,-14.5625,35.75,-30.875,9.8125,14.25,-15.0,123.75,-7.3125,70.0625,-142.0,-257.0,148.0,-125.0,-914.0,330.0,2150,2175.3079833984375,-550.5262091674908,
13,0.4996669292449951,0.038453102111816406,26.005704223605566,26.017331224308183,101110.5,-371.0,-1169.0,875.0,-14.5625,34.5625,-32.0625,123.4375,-8.1875,-11.6875,124.5,-6.9375,68.4375,-283.0,-416.0,251.0,-119.0,-905.0,357.0,2150,2162.6539916992188,-439.8010872726668,
14,0.5406448841094971,0.04097795486450195,24.403365255943307,25.89500134281225,101110.5,-85.0,-825.0,1089.0,-14.5625,32.0625,-32.375,229.0625,-16.625,1.625,124.625,-6.4375,59.625,25.0,15.0,597.0,-110.0,-841.0,491.0,2103,2132.8269958496094,-583.8400807390947,
15,0.5781397819519043,0.03749489784240723,26.670295361332784,25.945282556680827,101110.5,40.0,-623.0,1163.0,-14.5625,32.0625,-32.375,255.375,14.625,-1.5,125.375,-6.4375,50.0625,151.0,124.0,538.0,-110.0,-747.0,625.0,2193,2162.9134979248047,109.28790799785799,
16,0.6175990104675293,0.039459228515625,25.34261407579273,25.90677725971067,101110.5,195.0,-510.0,984.0,-15.375,25.375,-37.0625,249.3125,52.125,-26.625,127.1875,-7.125,40.125,345.0,1.0,185.0,-126.0,-598.0,766.0,2235,2198.9567489624023,511.3590545403057,
17,0.660355806350708,0.04275679588317871,23.38809490618117,25.743697316672762,101110.5,225.0,-342.0,908.0,-13.5,16.75,-40.375,171.5,100.3125,-54.8125,130.5625,-8.5625,32.375,408.0,239.0,151.0,-158.0,-506.0,824.0,2268,2233.478374481201,659.3770542448092,
18,0.7020068168640137,0.041651010513305664,24.009021334081297,25.6407766528666,101110.5,174.0,-312.0,732.0,-10.5,6.75,-43.25,-51.0625,165.75,-42.5,133.1875,-11.375,32.125,380.0,274.0,47.0,-193.0,-511.0,814.0,2352,2292.7391872406006,1041.0855860301135,
19,0.7372827529907227,0.035275936126708984,28.347936576596062,25.770303079691164,101110.5,-56.0,-1130.0,469.0,-5.25,6.25,-43.375,-175.625,215.8125,-19.5625,136.3125,-18.875,43.0,261.0,-497.0,-208.0,-317.0,-632.0,678.0,2141,2216.8695936203003,-554.8304210051381,
20,0.7775869369506836,0.04030418395996094,24.811319861814397,25.720596694216905,101116.0,303.0,-444.0,407.0,-5.25,6.25,-43.375,-160.4375,222.25,-30.9375,139.8125,-23.5,50.5625,694.0,249.0,-163.0,-391.0,-694.0,571.0,2193,2204.93479681015,-425.47424107376776,
21,0.8164868354797363,0.038899898529052734,25.707007930962625,25.719949284499126,101116.0,239.0,-512.0,80.0,3.25,12.5625,-41.5,-335.5625,287.25,32.0,141.5,-29.25,65.75,719.0,267.0,-270.0,-479.0,-780.0,416.0,2211,2207.967398405075,-173.75756391079136,
22,0.8548398017883301,0.03835296630859375,26.07360254625025,25.735816177459057,101116.0,-194.0,-354.0,-192.0,11.25,19.5,-38.0625,-401.75,303.1875,75.625,140.75,-33.375,81.5625,345.0,454.0,-312.0,-540.0,-809.0,119.0,2582,2394.9836992025375,2351.215566376114,
