Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,0.0,0.0,0,0,-68.0,-10.0,4.0,457,478.0,,
1,0.02558302879333496,0.02558302879333496,39.08841318509268,39.08841318509268,18.0,43.0,44.0,485,481.5,68.4047230739122,
2,0.05121302604675293,0.02562999725341797,39.016781395348836,39.05256444276849,19.0,47.0,26.0,485,483.25,68.34204525788633,
3,0.07950019836425781,0.028287172317504883,35.35171309368283,37.73575490031429,-71.0,45.0,-16.0,466,474.625,-118.28324008756407,
4,0.10775899887084961,0.028258800506591797,35.387206182609724,37.1198697270197,-30.0,41.0,0.0,490,482.3125,76.87795372062408,
5,0.13551807403564453,0.027759075164794922,36.02425491711758,36.895447604168865,-37.0,10.0,-31.0,541,511.65625,566.9823419723966,
6,0.16533398628234863,0.0298159122467041,33.539138153002234,36.29017926026121,-51.0,-44.0,-45.0,447,479.328125,-258.63755431506434,
7,0.1935110092163086,0.02817702293395996,35.48990971628745,36.17365248803663,-69.0,-42.0,-50.0,485,482.1640625,-78.9951942395152,
8,0.2186870574951172,0.025176048278808594,39.72029243531952,36.581954559330164,-105.0,13.0,-85.0,508,495.08203125,217.05515109040186,
9,0.2435321807861328,0.024845123291015625,40.2493474589283,36.95610153429249,-70.0,50.0,-47.0,471,483.041015625,-133.7939352793039,
10,0.2706761360168457,0.02714395523071289,36.8406148440931,36.944520293350294,-28.0,21.0,-39.0,494,488.5205078125,34.0369629708004,
11,0.294605016708374,0.02392888069152832,41.790504657998305,37.33812859978813,-10.0,-5.0,-38.0,485,486.76025390625,-19.762468048799967,
12,0.3202331066131592,0.025628089904785156,39.019685185874295,37.472702703708805,-8.0,4.0,-32.0,485,485.880126953125,-27.052372341670107,
13,0.3447089195251465,0.024475812911987305,40.85666137406365,37.712978294580076,-34.0,6.0,-45.0,443,464.4400634765625,-451.51089282100696,
14,0.3699989318847656,0.02529001235961914,39.541301355657374,37.83794706834514,-82.0,61.0,-85.0,471,467.72003173828125,-160.9083396736971,
15,0.3949909210205078,0.024991989135742188,40.01282149126154,37.975556403285545,-92.0,-10.0,-121.0,438,452.8600158691406,-377.74975100146736,
16,0.42424702644348145,0.029256105422973633,34.1808995265221,37.71387659244215,-73.0,-27.0,-99.0,499,475.9300079345703,205.40166493232337,
17,0.44959402084350586,0.025346994400024414,39.452409394899966,37.81189075447544,38.0,15.0,-43.0,447,461.46500396728516,-182.6387967419314,
18,0.4751579761505127,0.025563955307006836,39.11757738544902,37.88213794878665,50.0,51.0,-34.0,447,454.2325019836426,-232.77837638874175,
19,0.5001680850982666,0.025010108947753906,39.98383222116301,37.987229825483816,-73.0,52.0,-76.0,471,462.6162509918213,51.21801866930882,
20,0.525432825088501,0.025264739990234375,39.580854597614376,38.06385715744217,-92.0,11.0,-83.0,466,464.30812549591064,59.09192870654026,
21,0.5506808757781982,0.025248050689697266,39.60701807399573,38.1346092150444,-83.0,-21.0,-81.0,485,474.6540627479553,234.4318262203498,
22,0.5764491558074951,0.025768280029296875,38.80740192450037,38.164684219516644,-75.0,-34.0,-63.0,433,453.82703137397766,-286.90557560189023,
23,0.6010031700134277,0.024554014205932617,40.72653830095061,38.26934889459257,-30.0,-22.0,-38.0,424,438.91351568698883,-447.1407217149342,
24,0.6258561611175537,0.024852991104125977,40.23660555827362,38.34746942036113,-53.0,-28.0,-56.0,438,438.4567578434944,-232.75955344963333,
25,0.6508519649505615,0.024995803833007812,40.00671499427699,38.41119232373984,-58.0,15.0,-82.0,485,461.7283789217472,349.1307792414176,
26,0.6777329444885254,0.026880979537963867,37.20102530444269,38.36319336611532,-46.0,67.0,-46.0,504,482.8641894608736,567.7023009686826,
27,0.7039580345153809,0.02622509002685547,38.13142296083494,38.35455904496829,-17.0,64.0,-34.0,508,495.4320947304368,523.4672062670516,
28,0.7342619895935059,0.030303955078125,32.99899295065458,38.133527810013774,-24.0,16.0,-16.0,504,499.7160473652184,332.4166645315738,
29,0.7615900039672852,0.027328014373779297,36.592486608155504,38.07823087085282,-55.0,-43.0,-16.0,452,475.8580236826092,-270.3038737856801,
30,0.7882940769195557,0.026704072952270508,37.4474710950404,38.05686339447335,-73.0,-15.0,-24.0,480,477.9290118413046,-96.37530228738157,
31,0.8179872035980225,0.029693126678466797,33.6778275601805,37.897903370178035,-41.0,70.0,9.0,490,483.9645059206523,53.44351327869032,
32,0.8440520763397217,0.02606487274169922,38.36581171563426,37.912352681803426,-39.0,68.0,13.0,527,505.48225296032615,439.4946723737319,
33,0.8709189891815186,0.026866912841796875,37.22050262672157,37.891009852722455,13.0,10.0,39.0,490,497.7411264801631,75.68302694251912,
34,0.8998780250549316,0.028959035873413086,34.531536352634134,37.7828984077309,20.0,13.0,25.0,560,528.8705632400815,575.3151520273344,
35,0.9264020919799805,0.026524066925048828,37.70160898876404,37.780570988559845,-76.0,-2.0,2.0,504,516.4352816200408,53.242513361696524,
36,0.9515359401702881,0.025133848190307617,39.78698337111906,37.8335683185623,-108.0,2.0,-14.0,527,521.7176408100204,131.70582530684672,
37,0.9779870510101318,0.02645111083984375,37.80559561580617,37.83281175531299,-104.0,-11.0,2.0,513,517.3588204050102,-16.54098814344654,
38,1.006072998046875,0.028085947036743164,35.60499486422017,37.770619103952434,1.0,-6.0,68.0,532,524.6794102025051,122.05428699971102,
