Index,Time,Difference,Hz,AveHz,0x6103 Pressure,0x6103 Acceleration-X,0x6103 Acceleration-Y,0x6103 Acceleration-Z,0x6103 Magnetic-X,0x6103 Magnetic-Y,0x6103 Magnetic-Z,0x6103 Angular-Vel-X,0x6103 Angular-Vel-Y,0x6103 Angular-Vel-Z,0x6103 Heading,0x6103 Roll,0x6103 Pitch,0x6103 Quaternion-X,0x6103 Quaternion-Y,0x6103 Quaternion-Z,0x6103 Quaternion-W,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Gravity-X,0x6103 Gravity-Y,0x6103 Gravity-Z,0x6103 Measured-X,0x6103 Measured-Y,0x6103 Measured-Z,0x6103 Smoothed-X,0x6103 Smoothed-Y,0x6103 Smoothed-Z,0x6103 Velocity-X,0x6103 Velocity-Y,0x6103 Velocity-Z,
0,1.1920928955078125e-06,1.1920928955078125e-06,838860.8,0.0,100965.0,192.0,458.0,879.0,-2.1875,24.75,-68.0625,6.4375,12.75,4.3125,307.875,11.5,-27.625,-0.25677490234375,-0.01068115234375,-0.42437744140625,-0.86822509765625,-8.0,16.0,28.0,195.0,446.0,851.0,4900,3177,1597,4908.0,3153.8,319.40000000000003,,,,
1,0.06877803802490234,0.06877684593200684,14.539776961982314,14.539524951815748,100965.0,170.0,428.0,873.0,-0.6875,25.875,-68.5625,6.0625,6.4375,5.4375,307.375,11.125,-27.875,-0.2572021484375,-0.01519775390625,-0.42791748046875,-0.8663330078125,-19.0,-21.0,23.0,190.0,449.0,850.0,4876,3183,1577,4901.6,3159.6400000000003,570.9200000000001,-7.165202086864477,6.538246904264369,281.59244201379,
2,0.13907527923583984,0.0702972412109375,14.225309311916648,14.380700948358031,100965.0,187.0,469.0,832.0,0.375,27.0,-68.875,-11.3125,-0.3125,3.4375,307.0625,11.0625,-27.6875,-0.255859375,-0.01593017578125,-0.43035888671875,-0.865478515625,0.0,13.0,-23.0,188.0,447.0,851.0,4889,3201,1598,4899.080000000001,3167.9120000000003,776.3360000000001,-9.373760545059701,15.09552730700538,484.91199657521184,
3,0.20993900299072266,0.07086372375488281,14.11159260355826,14.28986494773709,100961.5,200.0,451.0,850.0,0.375,25.875,-69.0,-12.1875,0.375,9.0625,306.8125,11.3125,-26.9375,-0.2510986328125,-0.01177978515625,-0.43316650390625,-0.86553955078125,7.0,15.0,-6.0,193.0,436.0,856.0,4891,3170,1633,4897.464000000001,3168.3296000000005,947.6688000000001,-10.407914673936052,14.386932786852142,633.7427306773939,
4,0.2725951671600342,0.06265616416931152,15.960121613856979,14.673774453424901,100961.5,191.0,432.0,858.0,0.6875,27.75,-67.375,-5.1875,-0.1875,8.125,306.3125,11.5,-26.375,-0.2471923828125,-0.00927734375,-0.4373779296875,-0.86456298828125,-6.0,3.0,-3.0,196.0,427.0,860.0,4918,3200,1643,4901.571200000001,3174.6636800000006,1086.73504,-4.559046559125145,21.063275869880872,755.8471263294347,
5,0.342022180557251,0.0694270133972168,14.403615409446493,14.618934923616896,100961.5,190.0,424.0,847.0,1.0625,29.6875,-67.75,-10.375,-4.5,4.625,306.0,11.875,-25.625,-0.24298095703125,-0.0045166015625,-0.44024658203125,-0.8643798828125,-11.0,9.0,-13.0,202.0,415.0,864.0,4871,3215,1639,4895.456960000001,3182.730944000001,1197.188032,-10.989171408113545,28.388631768710738,820.1479237565497,
6,0.4085712432861328,0.06654906272888184,15.026507647056716,14.685321345041524,100961.5,191.0,422.0,864.0,1.5,30.375,-66.5625,-9.75,-3.6875,1.6875,305.9375,12.1875,-25.0,-0.23919677734375,0.00042724609375,-0.44085693359375,-0.8651123046875,-15.0,16.0,-3.0,207.0,405.0,868.0,4913,3197,1665,4898.965568000001,3185.584755200001,1290.7504256000002,-6.083401589114318,29.50468394066446,865.25206739116,
7,0.476229190826416,0.0676579475402832,14.780229616108366,14.69880497634484,100961.5,223.0,391.0,832.0,1.0625,31.5,-67.75,-3.5625,-2.6875,4.5,305.8125,12.4375,-24.5625,-0.237060546875,0.00384521484375,-0.44207763671875,-0.86505126953125,10.0,-7.0,-37.0,212.0,398.0,870.0,4867,3179,1671,4892.572454400001,3184.267804160001,1366.8003404800002,-12.890839563432255,25.734030692376802,885.1783689263567,
8,0.5429661273956299,0.06673693656921387,14.984205919654181,14.733884116072742,100961.5,208.0,407.0,814.0,0.6875,29.6875,-67.0,-4.5625,5.5,0.375,305.6875,12.4375,-24.625,-0.237548828125,0.00341796875,-0.44317626953125,-0.8643798828125,8.0,24.0,-61.0,212.0,399.0,869.0,4870,3195,1671,4888.057963520001,3186.4142433280012,1427.6402723840001,-17.106991611608983,26.22903718858784,887.2157657386473,
9,0.6072390079498291,0.06427288055419922,15.558661621782031,14.821182239899173,100960.0,197.0,401.0,859.0,1.875,29.6875,-66.0625,-3.5625,10.625,-1.125,305.75,12.0625,-24.375,-0.2342529296875,0.001220703125,-0.44317626953125,-0.86529541015625,-8.0,4.0,-13.0,205.0,396.0,873.0,4849,3189,1625,4880.246370816001,3186.9313946624015,1467.1122179072001,-25.148173683386144,24.828957386743994,866.1882113608356,
10,0.6766290664672852,0.06939005851745605,14.411286304772835,14.779146352979646,100960.0,159.0,414.0,890.0,2.5625,28.875,-66.0625,14.1875,11.1875,1.0625,305.375,11.3125,-24.75,-0.23431396484375,-0.00701904296875,-0.4456787109375,-0.86395263671875,-33.0,11.0,17.0,192.0,403.0,872.0,4862,3206,1648,4876.597096652801,3190.745115729921,1503.2897743257604,-27.261250887092864,27.149095884638406,839.636833584382,
