Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,Velocity-X,Velocity-Y,Velocity-Z
0,0.0,0.0,0,0,19802,16503,13614,0,0,0,
1,0.05065298080444336,0.05065298080444336,19.742174776657535,19.742174776657535,16935,9433,2742,0,0,0,
2,0.10316681861877441,0.052513837814331055,19.04259984836034,19.386078070222062,10881,9836,6195,0,0,0,
3,0.15718507766723633,0.054018259048461914,18.51225895863953,19.085781198333944,4910,10088,6308,0,0,0,
4,0.20797133445739746,0.05078625679016113,19.690366315670875,19.233419886620926,1506,8261,6035,0,0,0,
5,0.25916528701782227,0.051193952560424805,19.53355718763244,19.292707204480514,-125,7197,4961,0,0,0,
6,0.3144547939300537,0.055289506912231445,18.08661454672468,19.080644072911227,-921,5366,5949,-67608.2014556,-15398.8886268,12142.6692467,
7,0.3647902011871338,0.05033540725708008,19.8667310843967,19.18911192575885,-2371,6810,2173,-51066.1770782,-11660.598539,-15498.6541057,
8,0.4180278778076172,0.0532376766204834,18.783689737790816,19.137479638814238,-2349,3851,5514,-27645.8895656,-23753.6042459,-3023.9476946,
9,0.46863460540771484,0.050606727600097656,19.760218599830395,19.20472772634865,-2379,5063,2904,-14837.4951706,-12213.7218933,-11957.8371632,
10,0.5208344459533691,0.0521998405456543,19.157146641576308,19.19995898446262,-1986,4007,3498,-7213.88947701,-12365.560146,-5671.10172212,
11,0.569544792175293,0.04871034622192383,20.529519446320716,19.31366970802614,-1352,3703,3122,-1683.96712541,-6497.53440731,-11045.4177808,
12,0.621950626373291,0.05240583419799805,19.08184489959328,19.294136047380828,-1246,2955,2467,4413.43600128,-15123.3740311,1153.37794167,
13,0.6722207069396973,0.05027008056640625,19.892548186371226,19.338886567750713,-990,2203,1932,5340.24666625,-6475.88411035,-14075.6170408,
14,0.7254354953765869,0.05321478843688965,18.791768780326077,19.298752389738446,-649,1732,1606,6764.38368181,-13024.3711238,-5075.24278554,
15,0.7786552906036377,0.05321979522705078,18.790000895977062,19.26398007052843,-341,1439,1405,6293.32343374,-9824.47086799,-8007.24981569,
16,0.8287250995635986,0.05006980895996094,19.972115347986744,19.306764098765075,-104,1259,1266,4828.44900822,-9455.71264109,-7180.77031991,
17,0.8793468475341797,0.050621747970581055,19.75435539249163,19.332530784263966,155,1086,1342,5411.19530728,-7218.78945704,-4345.1782446,
18,0.9318907260894775,0.05254387855529785,19.031712684620096,19.315569407514086,275,1193,1074,4901.7891022,-3913.68141756,-3324.69173888,
19,0.9930214881896973,0.06113076210021973,16.35837613737856,19.13352351985602,356,1054,1406,3750.59132015,-2530.24966673,-746.386332368,
20,1.045133113861084,0.05211162567138672,19.18957597496477,19.13631836437855,362,1297,1090,2598.79469726,-524.934348521,-1164.46704073,
21,1.096219539642334,0.05108642578125,19.574671445639186,19.156746655739887,408,1174,1567,1888.66563152,-313.548005233,1110.32881853,
22,1.1482365131378174,0.0520169734954834,19.22449409877392,19.15981572461931,370,1423,1319,795.023570122,1246.15322387,-85.0490330828,
23,1.19667387008667,0.04843735694885254,20.64522226214677,19.219940014512233,382,1403,1658,420.324079702,824.935109696,2294.10525744,
24,1.2494068145751953,0.05273294448852539,18.963477380209603,19.209115653943446,363,1528,1652,27.4141995784,1856.33294288,963.41329947,
25,1.3007276058197021,0.051320791244506836,19.48528024900699,19.220011851939834,369,1592,1798,27.3827830103,1153.98871258,2769.57291019,
26,1.352175235748291,0.05144762992858887,19.437241353742348,19.228277010717218,374,1649,1920,-133.373395949,1863.30479634,1384.7296697,
27,1.4051592350006104,0.052983999252319336,18.87362249191157,19.21490413859627,340,1729,1964,-115.115993921,1174.18313799,2474.9938693,
28,1.4561972618103027,0.05103802680969238,19.59323395727546,19.228164160390744,353,1762,2124,-112.190869115,1388.84558663,1802.79120716,
29,1.507016658782959,0.05081939697265625,19.677525897012462,19.24331747163293,361,1798,2239,-7.75610715652,1047.07446613,2276.41745044,
30,1.5599920749664307,0.05297541618347168,18.876680393348185,19.23086692645254,372,1823,2335,11.5486310399,889.244590069,2067.20495613,
31,1.6150398254394531,0.05504775047302246,18.166046594221417,19.19457310692935,381,1847,2394,26.6818384125,754.714857952,1806.74162964,
32,1.6674211025238037,0.052381277084350586,19.090790749329777,19.191312831272732,377,1873,2409,140.135696331,545.392980313,1685.41580722,
33,1.72304368019104,0.05562257766723633,17.97831100138021,19.15215521195677,373,1883,2398,74.0648086323,448.092092226,1014.68787826,
34,1.7763450145721436,0.053301334381103516,18.761256385253308,19.140425830051576,371,1884,2342,36.9766179955,317.998914761,380.859165353,
35,1.829888105392456,0.0535430908203125,18.676546024508408,19.126852563749274,371,1878,2288,-3.72355785289,204.795681909,-175.007219086,
36,1.8819811344146729,0.0520930290222168,19.19642644649281,19.128778361105407,381,1872,2290,0.0,93.2140055338,-387.77026302,
37,1.9337177276611328,0.05173659324645996,19.328678934004305,19.13412669839469,389,1877,2268,45.5680237565,15.1893412522,-535.424279139,
38,1.9867579936981201,0.053040266036987305,18.85360075876422,19.126637527335372,396,1886,2271,87.4470770597,11.4061404861,-482.859947243,
39,2.0396413803100586,0.05288338661193848,18.90953027153993,19.121008416720475,394,1900,2254,87.7221106904,61.024077002,-335.632423511,
40,2.0892422199249268,0.049600839614868164,20.160949043698118,19.14569771686757,378,1909,2223,27.019061423,119.655843445,-250.891284642,
41,2.1427812576293945,0.05353903770446777,18.677959912539688,19.134010928095943,391,1913,2266,38.2658802385,156.890108978,-91.8381125724,
