Index,Time,Difference,Hz,AveHz,0x6103-X,0x6103-Y,0x6103-Z,0x6817-X,0x6817-Y,0x6817-Z,
56,9.222491264343262,0.16757941246032715,5.967320121955557,6.072112013433042,2411,2896,1360,3779,2856,1342,
57,9.395338296890259,0.17284703254699707,5.785462355149778,6.066838489345966,2409,2909,1407,3786,2857,1333,
58,9.570498704910278,0.17516040802001953,5.7090526980600975,6.060290251148802,2399,2917,1403,3798,2867,1324,
59,9.737205982208252,0.16670727729797363,5.998538373418419,6.059233018979402,2389,2927,1393,3800,2876,1322,
60,9.904449701309204,0.16724371910095215,5.979297789930018,6.057883255449214,2365,2945,1356,3795,2871,1327,
61,10.071836948394775,0.1673872470855713,5.9741707771129215,6.056492009605262,2381,2968,1306,3794,2867,1308,
62,10.248554706573486,0.17671775817871094,5.658740866261562,6.049633511760718,2440,2884,1306,3788,2871,1295,
63,10.414250373840332,0.1656956672668457,6.0351608252347555,6.049403244447664,2416,2897,1353,3782,2880,1280,
64,10.58419132232666,0.16994094848632812,5.884396956160632,6.046753885201998,2402,2906,1342,3785,2879,1299,
65,10.754090785980225,0.16989946365356445,5.885833766015072,6.0442115743283935,2388,2908,1367,3787,2876,1297,
66,10.91728663444519,0.16319584846496582,6.127606856461644,6.045458199454345,2386,2901,1374,3792,2881,1312,
67,11.08609414100647,0.1688075065612793,5.923907179074333,6.043607346989144,2390,2892,1372,3789,2899,1325,
68,11.254692316055298,0.16859817504882812,5.931262302871236,6.0419243894384485,2395,2873,1395,3769,2950,1334,
69,11.42392086982727,0.16922855377197266,5.909168268065754,6.039957803125371,2381,2811,1393,3744,3021,1340,
70,11.589245319366455,0.16532444953918457,6.048712109959173,6.04008268623195,2391,2644,1401,3687,3129,1339,
71,11.75478219985962,0.16553688049316406,6.040949889963014,6.04009489864031,2419,2450,1409,3562,3238,1327,
72,11.921677589416504,0.16689538955688477,5.991777260324852,6.039418484519172,2447,2357,1415,3413,3378,1350,
73,12.089901208877563,0.16822361946105957,5.944468459326427,6.038097312689073,2557,2230,1363,3232,3486,1386,
74,12.26653003692627,0.17662882804870605,5.661589962677249,6.032675889370163,2733,2167,1317,3025,3543,1424,
75,12.431247234344482,0.1647171974182129,6.071011501373622,6.033183846009709,2951,2122,1282,2787,3579,1458,
76,12.600665807723999,0.1694185733795166,5.9025405541568805,6.031427319770139,3192,2149,1262,2567,3544,1512,
77,12.76976466178894,0.1690988540649414,5.913700631087399,6.029868367927536,3432,2231,1239,2371,3427,1500,
78,12.936820030212402,0.16705536842346191,5.986039296056266,6.029302395630479,3634,2391,1254,2234,3259,1461,
79,13.10294485092163,0.16612482070922852,6.0195700782745725,6.0291790050878005,3749,2552,1364,2188,3041,1400,
80,13.267537355422974,0.16459250450134277,6.0756108124707575,6.029755022118012,3820,2779,1408,2234,2785,1358,
81,13.434422492980957,0.1668851375579834,5.992145343994788,6.029287827021953,3832,3015,1436,2359,2542,1359,
82,13.604478597640991,0.17005610466003418,5.8804122439423105,6.027426880896321,3795,3254,1427,2563,2320,1324,
83,13.777942657470703,0.17346405982971191,5.764882944522864,6.024121457276902,3686,3427,1410,2801,2158,1307,
84,13.941291809082031,0.16334915161132812,6.121856098643189,6.025266607308107,3447,3595,1374,3047,2073,1283,
85,14.102758884429932,0.1614670753479004,6.193213061210026,6.027189480906729,3167,3670,1364,3267,2057,1261,
86,14.266940832138062,0.16418194770812988,6.090803611233334,6.027921543367888,2902,3662,1380,3439,2058,1327,
87,14.430227041244507,0.1632862091064453,6.124215911878424,6.029011168801184,2626,3567,1412,3564,2147,1345,
88,14.58928918838501,0.15906214714050293,6.2868508817291335,6.031822309071751,2285,3522,1416,3666,2363,1288,
89,14.747326850891113,0.15803766250610352,6.327605610854814,6.034992029394272,2081,3408,1552,3723,2612,1299,
90,14.916609764099121,0.1692829132080078,5.9072707401439954,6.033542569210966,2044,3210,1393,3742,2831,1311,
91,15.076223134994507,0.15961337089538574,6.2651392824440935,6.035994505067609,2057,3043,1414,3704,3031,1326,
92,15.24181580543518,0.16559267044067383,6.038914629124637,6.036026230365093,2088,2913,1402,3660,3176,1339,
93,15.401647329330444,0.15983152389526367,6.256588034881605,6.038315123791565,2131,2817,1415,3633,3259,1360,
94,15.581319093704224,0.1796717643737793,5.565704792210171,6.03286534565495,2175,2779,1432,3612,3300,1363,
95,15.74836015701294,0.16704106330871582,5.9865519303589245,6.03237410453147,2213,2770,1418,3593,3303,1357,
96,15.914788007736206,0.1664278507232666,6.0086097107796155,6.032125589944034,2250,2768,1410,3586,3277,1359,
97,16.08363366127014,0.16884565353393555,5.922568802157613,6.030975465051708,2265,2781,1402,3600,3237,1370,
98,16.248778104782104,0.1651444435119629,6.055305154287925,6.03122273982916,2288,2799,1398,3600,3198,1365,
99,16.412227630615234,0.16344952583312988,6.118096671757418,6.0320879181157725,2289,2816,1413,3619,3172,1367,
100,16.58070731163025,0.16847968101501465,5.935433839709618,6.031105797872491,2285,2829,1417,3616,3140,1363,
101,16.74730086326599,0.1665935516357422,6.00263329631453,6.030822568043564,2285,2838,1425,3613,3106,1355,
102,16.913405179977417,0.16610431671142578,6.020313136938561,6.030719356309786,2304,2806,1382,3621,3072,1358,
103,17.080883502960205,0.16747832298278809,5.970921980767451,6.030133042131548,2346,2780,1391,3610,3054,1350,
104,17.250365257263184,0.16948175430297852,5.9003401523229675,6.0288578501960295,2355,2756,1392,3609,3027,1369,
105,17.41615080833435,0.165785551071167,6.031888747474311,6.028886701518061,2371,2749,1358,3621,3019,1377,
106,17.5806782245636,0.16452741622924805,6.078014369390127,6.029346458994827,2372,2766,1357,3614,3001,1358,
107,17.747760772705078,0.1670825481414795,5.985065532716415,6.0289295855598395,2350,2805,1361,3619,2997,1374,
108,17.911818265914917,0.16405749320983887,6.095424112819663,6.029538620627775,2321,2837,1366,3618,2995,1353,
109,18.075501680374146,0.16368341445922852,6.109354471274715,6.030261396194001,2265,2884,1493,3616,3010,1336,
110,18.24201512336731,0.16651344299316406,6.0055211280512255,6.030035566580267,2258,2889,1425,3616,3012,1351,
111,18.41248893737793,0.17047381401062012,5.86600356074454,6.028516860350505,2255,2891,1413,3620,3005,1347,
112,18.57989764213562,0.16740870475769043,5.973405035582906,6.028020291457668,2262,2894,1406,3619,3015,1340,
113,18.746986865997314,0.16708922386169434,5.98482641123365,6.027635310555201,2266,2884,1393,3628,3027,1337,
114,18.91359281539917,0.16660594940185547,6.002186618126034,6.027411138257289,2272,2874,1408,3630,3033,1349,
115,19.083017826080322,0.16942501068115234,5.902316287185838,6.02630050697915,2278,2873,1411,3630,3042,1374,
116,19.246967315673828,0.16394948959350586,6.099439543724024,6.026923519817848,2269,2884,1391,3634,3043,1384,
117,19.417946815490723,0.17097949981689453,5.848654377109072,6.0253538189044225,2266,2895,1390,3619,3048,1377,
118,19.583041429519653,0.16509461402893066,6.057132789472848,6.025621731164074,2267,2886,1363,3614,3047,1367,
119,19.74630331993103,0.16326189041137695,6.125128145216642,6.026444447446868,2268,2891,1395,3611,3057,1360,
120,19.916664361953735,0.17036104202270508,5.869886613318107,6.025105299722415,2279,2888,1401,3617,3060,1363,
121,20.08183264732361,0.16516828536987305,6.054431077737648,6.025346497254382,2276,2905,1395,3618,3057,1373,
122,20.24732732772827,0.16549468040466309,6.042490293674861,6.025486624742006,2269,2917,1404,3618,3047,1370,
123,20.414894580841064,0.16756725311279297,5.96775313447956,6.025012743168061,2282,2913,1419,3608,3041,1355,
124,20.580927848815918,0.16603326797485352,6.022889341378588,6.024995612971555,2282,2912,1399,3608,3020,1396,
125,20.74724006652832,0.16631221771240234,6.012787357145724,6.024897750215145,2288,2905,1408,3609,3029,1386,
126,20.911207914352417,0.16396784782409668,6.098756635952138,6.0254768885694,2293,2909,1385,3608,3019,1382,
127,21.089428901672363,0.1782209873199463,5.611011447292555,6.0219743546459465,2297,2895,1388,3607,3006,1368,
