Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z
0,1.9073486328125e-06,1.9073486328125e-06,524288.0,0.0,6251,3415,3402,
1,0.05419492721557617,0.05419301986694336,18.452560910154773,18.451911486516213,6522,3009,2061,
2,0.10960912704467773,0.05541419982910156,18.04591608439748,18.246655674803257,6661,2683,1506,
3,0.16265511512756348,0.05304598808288574,18.851567029677604,18.443932720143646,6721,2467,1281,
4,0.21573495864868164,0.053079843521118164,18.8395431045712,18.541269458854316,6751,2367,1128,
5,0.26851320266723633,0.05277824401855469,18.947201040800838,18.621058295581882,6765,2397,962,
6,0.32213783264160156,0.053624629974365234,18.648147324802817,18.62556766710284,6758,2469,807,
7,0.37383508682250977,0.0516972541809082,19.343387107187986,18.72483414945873,6738,2565,663,
8,0.4275510311126709,0.05371594429016113,18.616446442758797,18.71121671530197,6703,2657,608,
9,0.4780540466308594,0.05050301551818848,19.80079782839608,18.826323223134562,6678,2704,638,
10,0.5342621803283691,0.056208133697509766,17.79101945248013,18.71740199512865,6667,2748,696,
11,0.5839509963989258,0.04968881607055664,20.125253106856675,18.837197072758066,6651,2777,711,
12,0.6382489204406738,0.05429792404174805,18.416910363481485,18.801441907202438,6637,2802,706,
13,0.6940648555755615,0.055815935134887695,17.916030566958128,18.730238097446378,6633,2800,801,
14,0.7481811046600342,0.054116249084472656,18.478738214820687,18.712047006802525,6617,2837,714,
15,0.80007004737854,0.05188894271850586,19.271928615407237,18.74835840830196,6625,2828,804,
16,0.856766939163208,0.05669689178466797,17.63765117491716,18.674856916896175,6618,2847,725,
17,0.9090499877929688,0.05228304862976074,19.126658184786425,18.70084178899044,6625,2827,797,
18,0.9634771347045898,0.054427146911621094,18.373184279231133,18.68233230622432,6616,2838,740,
19,1.0146009922027588,0.051123857498168945,19.560339319774844,18.726573447114294,6628,2828,761,
20,1.066727876663208,0.05212688446044922,19.183958725918878,18.74892410476912,6624,2825,733,
21,1.1213059425354004,0.05457806587219238,18.32237885347091,18.728162585597833,6629,2807,834,
22,1.1750059127807617,0.05369997024536133,18.621984247493717,18.723310036742653,6621,2844,666,
23,1.2285211086273193,0.05351519584655762,18.68628123621686,18.72169703758604,6639,2783,826,
24,1.280043125152588,0.051522016525268555,19.40917820073207,18.7493683051804,6630,2828,678,
25,1.333479881286621,0.0534367561340332,18.71371079284344,18.747939395889876,6651,2782,857,
26,1.385033130645752,0.05155324935913086,19.397419414512324,18.772114128329818,6622,2844,622,
27,1.4414379596710205,0.056404829025268555,17.72897848076118,18.731295245035874,6649,2761,879,
28,1.4930460453033447,0.05160808563232422,19.3768086482491,18.753607826147913,6628,2845,624,
29,1.5455620288848877,0.05251598358154297,19.041821780739827,18.76340092343191,6653,2773,949,
30,1.5978310108184814,0.05226898193359375,19.131805575828345,18.775452345634875,6621,2880,591,
31,1.6532349586486816,0.055403947830200195,18.04925531777555,18.751115706710394,6655,2796,938,
32,1.7050728797912598,0.051837921142578125,19.290897049083817,18.767526232613317,6631,2887,623,
33,1.7582859992980957,0.05321311950683594,18.7923581490376,18.768277750703547,6671,2817,892,
34,1.8103630542755127,0.05207705497741699,19.202314732153077,18.780763294800238,6644,2889,683,
35,1.8622081279754639,0.05184507369995117,19.288235672831956,18.794891652659114,6655,2829,913,
36,1.9140958786010742,0.05188775062561035,19.27237137750249,18.807835282687492,6628,2897,674,
37,1.965843915939331,0.051748037338256836,19.324404391675536,18.82143322773438,6653,2825,891,
38,2.019062042236328,0.05321812629699707,18.790590153799286,18.820620270742605,6629,2885,690,
39,2.0708088874816895,0.05174684524536133,19.32484956828632,18.83322031103889,6654,2829,909,
40,2.1225528717041016,0.05174398422241211,19.32591807584205,18.845231387751397,6628,2889,659,
41,2.1748340129852295,0.05228114128112793,19.1273559737873,18.852013420427618,6656,2812,929,
42,2.2290451526641846,0.05421113967895508,18.44639323065556,18.84214859882988,6627,2884,614,
43,2.283015012741089,0.0539698600769043,18.52886034121732,18.834742548789592,6658,2797,934,
44,2.3341310024261475,0.051115989685058594,19.563350062501165,18.850698591580947,6631,2869,614,
45,2.388546943664551,0.05441594123840332,18.37696780101386,18.839906043864563,6643,2771,920,
46,2.4397027492523193,0.051155805587768555,19.548123394993546,18.85475597963618,6613,2844,647,
47,2.4933600425720215,0.05365729331970215,18.63679545000111,18.85006545284861,6623,2786,845,
48,2.5493879318237305,0.056027889251708984,17.84825402769385,18.828048646822737,6606,2829,727,
49,2.6018829345703125,0.05249500274658203,19.04943228267781,18.832515233085264,6616,2798,853,
50,2.654953956604004,0.053071022033691406,18.842674621286996,18.832718313486627,6582,2843,678,
51,2.706596851348877,0.05164289474487305,19.363748003287075,18.842850561428577,6588,2790,856,
52,2.7602970600128174,0.05370020866394043,18.621901569471884,18.83855210850333,6553,2817,690,
53,2.813206911087036,0.05290985107421875,18.900072098053354,18.83970915581199,6548,2775,857,
54,2.86757493019104,0.054368019104003906,18.3931659913347,18.831242884524197,6510,2812,697,
55,2.9213550090789795,0.05378007888793945,18.59424568869974,18.826879933822198,6510,2772,771,
56,2.9733028411865234,0.051947832107543945,19.250081464993002,18.834273866853298,6485,2778,709,
57,3.026731014251709,0.05342817306518555,18.716717091934633,18.832198742342477,6468,2759,739,
58,3.0793449878692627,0.05261397361755371,19.006357650705322,18.8351744375783,6451,2745,752,
59,3.1325700283050537,0.053225040435791016,18.78814918339739,18.834375438343592,6418,2751,677,
60,3.1852939128875732,0.05272388458251953,18.96673600434114,18.83656630781931,6395,2720,795,
