Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,Velocity-X,Velocity-Y,Velocity-Z
0,0,0,0,0,3334,2322,1156,0,0,0
1,0.032178402,0.032178402,31.07674525,31.07674525,3343,2336,1134,inf,inf,#NAME?
2,0.065972567,0.033794165,29.59090749,30.31563122,3353,2332,1125,inf,inf,#NAME?
3,0.098784685,0.032812119,30.47654479,30.36907994,3357,2345,1122,inf,inf,#NAME?
4,0.13254118,0.033756495,29.62392909,30.17929982,3353,2352,1161,inf,inf,inf
5,0.165957928,0.033416748,29.92511416,30.12811783,3355,2353,1151,inf,inf,inf
6,0.200169086,0.034211159,29.23022886,29.97465846,3352,2348,1146,inf,inf,inf
7,0.231232643,0.031063557,32.19206386,30.27254243,3355,2343,1129,inf,inf,#NAME?
8,0.264290094,0.033057451,30.25036602,30.2697686,3349,2348,1122,#NAME?,inf,#NAME?
9,0.295471907,0.031181812,32.06997691,30.45974862,3363,2337,1135,inf,#NAME?,#NAME?
10,0.330908298,0.035436392,28.21957734,30.21985259,3360,2341,1126,inf,inf,#NAME?
11,0.3640728,0.033164501,30.15272246,30.2137375,3363,2340,1130,60.38237479,12.07647496,-12.07647496
12,0.397467136,0.033394337,29.94519726,30.19117532,3362,2341,1124,27.11910247,27.11910247,-3.013233607
13,0.429266453,0.031799316,31.44721689,30.28422071,3367,2349,1137,30.33108675,12.1324347,45.49663012
14,0.463042736,0.033776283,29.60657311,30.23479025,3360,2359,1145,21.20606582,21.20606582,-48.47100759
15,0.495466709,0.032423973,30.84137769,30.2744861,3355,2363,1145,0,30.47772589,-18.28663553
16,0.531994104,0.036527395,27.37671255,30.07552127,3359,2359,1159,20.94683266,32.91645133,38.90126066
17,0.564927101,0.032932997,30.3646828,30.09237823,3358,2356,1152,8.980930289,38.91736459,68.85379888
18,0.599224806,0.034297705,29.15647006,30.03880985,3365,2342,1186,47.40695493,-17.7776081,189.6278197
19,0.631109715,0.031884909,31.36279957,30.10570042,3362,2344,1182,-2.997987191,20.98591034,140.905398
20,0.662621737,0.031512022,31.73392045,30.183133,3365,2355,1189,15.07290579,42.20413622,189.918613
21,0.696530104,0.033908367,29.49124608,30.14945067,3371,2353,1170,24.07519749,39.12219592,120.3759875
22,0.727964163,0.031434059,31.81262704,30.22126792,3376,2357,1153,42.18311549,48.20927485,87.37931066
23,0.761206388,0.033242226,30.08222165,30.21519571,3371,2361,1154,12.0739063,36.22171889,51.31410176
24,0.793907642,0.032701254,30.57986716,30.23021661,3387,2364,1149,81.42314708,15.07836057,12.06268846
25,0.826971769,0.033064127,30.24425841,30.23077804,3386,2371,1160,94.58343229,24.40862769,45.76617692
26,0.860120296,0.033148527,30.16725285,30.22832981,3376,2363,1161,51.83046304,12.19540307,6.097701534
27,0.89380765,0.033687353,29.68473053,30.20784171,3362,2356,1168,12.22067095,0,48.88268378
28,0.927663088,0.033855438,29.53735211,30.18337192,3359,2358,1163,-18.20920106,48.55786949,-69.8019374
29,0.960729599,0.033066511,30.24207771,30.18539247,3376,2358,1187,42.26658061,42.26658061,15.09520736
30,0.992640495,0.031910896,31.3372583,30.22242206,3370,2367,1185,15.19703505,36.47288412,-12.15762804
31,1.025581837,0.032941341,30.35699087,30.22674436,3375,2370,1188,12.09605583,51.40823729,54.43225125
32,1.058028221,0.032446384,30.82007495,30.24493994,3386,2368,1204,30.3212197,33.35334167,154.6382205
33,1.09271121,0.034682989,28.83257831,30.20011115,3387,2371,1189,48.19219563,30.12012227,105.420428
34,1.12586689,0.03315568,30.16074498,30.19895185,3381,2381,1172,-18.06653782,51.18852381,69.25506163
35,1.158976078,0.033109188,30.20309642,30.19907025,3382,2386,1181,-12.04594397,45.17228989,63.24120585
36,1.192156553,0.033180475,30.13820607,30.19737626,3389,2392,1162,39.21583038,87.48146777,3.016602337
37,1.225126028,0.032969475,30.33108675,30.20097455,3387,2409,1182,75.63967459,160.3561101,42.35821777
38,1.258825302,0.033699274,29.67422972,30.18687338,3390,2407,1165,93.59410319,147.9390663,6.038329238
39,1.290515661,0.031690359,31.55533821,30.22047788,3375,2403,1164,-3.021399911,135.962996,-69.49219796
40,1.324249744,0.033734083,29.64360984,30.20578268,3372,2408,1163,6.026760671,123.5485938,-66.29436738
41,1.356582165,0.03233242,30.92870837,30.2230127,3376,2408,1162,3.014530604,114.5521629,-78.3777957
42,1.389667034,0.033084869,30.2252969,30.22306709,3372,2395,1162,-42.43055359,81.83035335,-127.2916608
43,1.422184944,0.03251791,30.75228389,30.2351675,3368,2377,1186,-57.70826231,18.22366178,-9.111830892
44,1.455905676,0.033720732,29.65534698,30.22173808,3378,2367,1224,-9.09306455,-42.43430123,157.6131189
45,1.48991394,0.034008265,29.40461719,30.20308675,3356,2357,1206,-78.5874709,-87.65525601,75.56487587
46,1.523809195,0.033895254,29.50265533,30.18750652,3352,2347,1216,-111.4893765,-135.5951876,162.7142251
47,1.556660414,0.032851219,30.44027056,30.19284077,3357,2337,1192,-90.65418732,-217.5700496,30.21806244
48,1.588645458,0.031985044,31.26461183,30.2144193,3379,2339,1174,-33.20701285,-205.2797158,27.16937415
49,1.620764256,0.032118797,31.1344161,30.23265094,3388,2346,1164,39.45843985,-173.0100824,0
50,1.652500391,0.031736135,31.50982263,30.25717892,3383,2369,1131,33.45518837,-118.6138497,-97.32418434
51,1.686522007,0.034021616,29.39307764,30.23974771,3401,2373,1146,75.79458678,-106.1124215,-48.50853554
52,1.71902132,0.032499313,30.76988086,30.24977025,3415,2375,1136,130.3748567,-60.63946822,-78.83130868
53,1.75085783,0.03183651,31.41047839,30.27087585,3418,2380,1161,152.5671176,9.154027058,-76.28355882
54,1.782968044,0.032110214,31.14273834,30.28657758,3412,2371,1135,104.4175789,12.28442104,-273.3283682
55,1.816642523,0.033674479,29.69607975,30.27563173,3409,2368,1138,162.8912948,33.80762722,-208.9926047
56,1.848813772,0.032171249,31.08365447,30.28969215,3401,2365,1142,150.9481193,55.45032953,-227.9624658
57,1.882713079,0.033899307,29.49912789,30.27545759,3402,2361,1156,137.7234251,73.45249337,-110.1787401
58,1.914718151,0.032005072,31.24504801,30.29166458,3408,2375,1159,88.78943397,110.2213663,-45.92556929
59,1.946442842,0.031724691,31.52118921,30.31170436,3396,2367,1140,24.49459057,64.29830025,-73.48377171
60,1.978577137,0.032134295,31.1194011,30.32482226,3402,2356,1159,58.5505894,-40.06092959,86.28507912
61,2.010612249,0.032035112,31.21574815,30.33901739,3391,2357,1148,-30.86515767,-49.38425227,6.173031534
62,2.043097019,0.03248477,30.78365663,30.34608705,3400,2353,1165,-46.19503647,-67.75272015,89.31040384
63,2.076614857,0.033517838,29.8348603,30.33783554,3383,2345,1160,-107.2717246,-107.2717246,-3.064906418
64,2.109720707,0.03310585,30.20614161,30.33576899,3377,2336,1153,-107.4798525,-107.4798525,55.27535271
65,2.142519712,0.032799006,30.48872929,30.3381106,3365,2336,1156,-134.8287337,-98.05726086,55.15720924
66,2.176221371,0.033701658,29.67213045,30.32779702,3381,2335,1179,-61.327058,-91.990587,113.4550573
67,2.209186077,0.032964706,30.33547417,30.32791158,3381,2316,1174,-64.18356069,-137.5362015,55.01448059
68,2.239851475,0.030665398,32.61004509,30.35915585,3384,2322,1192,-73.61746596,-162.571904,101.2240157
69,2.273822069,0.033970594,29.43722409,30.34538231,3364,2318,1182,-97.54612819,-149.3675088,128.0292932
70,2.307884455,0.034062386,29.3578968,30.33080788,3362,2317,1180,-121.10113,-118.0736018,63.57809328
71,2.339516878,0.031632423,31.61313274,30.34814609,3355,2325,1188,-109.3044174,-97.15948217,121.4493527
72,2.373366833,0.033849955,29.54213711,30.33665045,3338,2322,1192,-188.0358161,-94.01790807,81.88656509
73,2.407291174,0.033924341,29.47735946,30.32454104,3346,2330,1192,-111.9062666,-45.36740536,96.78379811
74,2.440435886,0.033144712,30.17072486,30.32245199,3355,2321,1176,-66.46164838,-45.31476026,69.4826324
75,2.473579884,0.033143997,30.17137596,30.32042769,3374,2319,1187,27.23984567,-51.45304182,93.82613509
76,2.507651567,0.034071684,29.34988489,30.30724084,3458,2348,1247,232.1876473,39.20051188,205.0488314
77,2.538170576,0.030519009,32.76646407,30.33681059,3430,2341,1204,147.8282812,75.42259245,90.50711094
78,2.57215476,0.033984184,29.4254525,30.32476941,3404,2334,1196,60.3353254,36.20119524,12.06706508
79,2.605577946,0.033423185,29.91935058,30.31956888,3413,2340,1191,148.1389461,66.51136353,27.20919417
80,2.641153812,0.035575867,28.10894274,30.28979214,3435,2359,1200,217.8115228,125.3162186,59.67438982
81,2.675339222,0.03418541,29.25224572,30.27653441,3413,2351,1167,172.8634864,77.49052839,-62.5885037
82,2.708376408,0.033037186,30.26892212,30.27644155,3424,2345,1169,257.070063,68.75129593,-68.75129593
83,2.740776062,0.032399654,30.86452676,30.28339351,3419,2347,1186,218.7519531,50.94223564,-17.97961258
84,2.775135279,0.034359217,29.10427234,30.26879469,3417,2347,1173,185.040629,77.59768314,-8.953578824
85,2.806519032,0.031383753,31.86362082,30.28662875,3414,2346,1189,120.454731,81.30694345,6.022736552
86,2.840381384,0.033862352,29.53132107,30.27762416,3426,2353,1171,-95.29771688,14.89026826,-226.3320776
87,2.872740746,0.032359362,30.90295819,30.28466809,3426,2348,1168,-11.97660629,20.959061,-107.7894566
88,2.905591011,0.032850266,30.44115427,30.28643731,3421,2359,1158,50.99777899,74.99673381,-113.9950354
89,2.93961072,0.034019709,29.39472559,30.27611765,3416,2367,1166,9.046532126,81.41878914,-75.38776772
90,2.971875191,0.032264471,30.99384454,30.28390973,3440,2373,1174,15.17522484,42.49062956,-78.91116918
91,3.004581451,0.032706261,30.57518589,30.2870804,3444,2369,1179,94.19150884,54.69184384,36.46122923
92,3.037476778,0.032895327,30.39945497,30.2882974,3438,2380,1184,42.46703604,106.1675901,45.50039576
93,3.070033789,0.032557011,30.7153507,30.2928262,3429,2379,1196,30.51897414,97.66071725,30.51897414
94,3.102145672,0.032111883,31.14111978,30.30160732,3420,2377,1201,9.133141712,91.33141712,85.24265598
95,3.134257793,0.032112122,31.14088857,30.3102062,3414,2380,1203,0,104.1254044,42.87516654
96,3.167820215,0.033562422,29.79522771,30.30475011,3384,2384,1247,-128.1010842,94.55080026,231.8019619
97,3.201441765,0.03362155,29.74282898,30.29884881,3390,2392,1238,-109.5146779,133.851273,212.945207
98,3.234164476,0.032722712,30.55981464,30.30148921,3368,2390,1258,-161.9398799,94.71955242,305.5469433
99,3.267467976,0.033303499,30.02687475,30.29869022,3386,2386,1236,-91.34187768,57.84985586,213.1310479
100,3.300402164,0.032934189,30.36358371,30.29933778,3334,2384,1300,-322.4926308,33.46621641,383.340297
101,3.333324671,0.032922506,30.37435819,30.30007874,3334,2378,1278,-334.6314185,27.37893424,301.1682766
102,3.365458727,0.032134056,31.11963199,30.307904,3361,2379,1253,-234.577353,-3.046459129,210.2056799
103,3.398581743,0.033123016,30.19048716,30.30675964,3377,2382,1238,-157.8755236,9.108203287,127.514846
104,3.43064189,0.032060146,31.19137354,30.31502656,3398,2379,1217,-66.80520398,6.073200362,48.5856029
105,3.464490175,0.033848286,29.54359372,30.30748961,3411,2382,1212,-9.101022563,6.067348376,27.30306769
106,3.497337341,0.032847166,30.44402668,30.30877198,3416,2378,1220,97.33163416,-18.24968141,-82.12356632
107,3.53084898,0.033511639,29.84037906,30.30432641,3398,2374,1191,24.26820381,-54.60345858,-142.5756974
108,3.562787294,0.031938314,31.31035615,30.31334488,3378,2375,1151,30.4754868,-45.71323019,-326.0877087
109,3.594632864,0.03184557,31.40154226,30.32298544,3384,2376,1146,-6.117648508,-30.58824254,-275.2941829
110,3.627082348,0.032449484,30.81713114,30.32740629,3350,2379,1177,49.01999547,-15.31874858,-376.8412152
111,3.660344362,0.033262014,30.06432468,30.32501563,3339,2370,1167,15.26015329,-24.41624527,-338.7754031
112,3.693523407,0.033179045,30.13950547,30.32334919,3342,2368,1172,-57.97756676,-33.5659597,-247.1675215
113,3.726226807,0.0327034,30.57786073,30.32558292,3348,2368,1161,-88.2994987,-42.6273442,-234.4503931
114,3.759253979,0.033027172,30.27809942,30.32516575,3343,2371,1178,-167.9310669,-24.426337,-119.0783929
115,3.791275024,0.032021046,31.22946108,30.33280341,3355,2371,1167,-171.4649155,-33.6806084,-137.7843071
116,3.823328018,0.032052994,31.19833383,30.34005962,3373,2370,1164,-132.3171747,-24.61714878,-172.3200415
117,3.854832888,0.031504869,31.74112501,30.35151028,3382,2374,1177,-49.30736958,0,-43.14394838
118,3.888350725,0.033517838,29.8348603,30.34705672,3387,2371,1192,27.5774853,-12.25666014,125.6307664
119,3.92148304,0.033132315,30.18201444,30.34566229,3391,2365,1177,21.39940622,-33.62763835,94.76879899
120,3.95501399,0.033530951,29.82319271,30.34123275,3381,2363,1202,94.68230634,-48.86828714,76.35669866
121,3.98786211,0.03284812,30.44314281,30.34207218,3370,2359,1180,94.78875765,-33.63472046,39.75012418
122,4.019870043,0.032007933,31.24225518,30.34923983,3367,2365,1186,76.62359363,-9.194831236,42.90921243
123,4.052170992,0.032300949,30.95884263,30.35409913,3371,2366,1180,70.6684797,-6.145085192,58.37830932
124,4.08406806,0.031897068,31.35084389,30.36188383,3346,2372,1186,9.221530817,3.073843606,24.59074885
125,4.116132975,0.032064915,31.18673507,30.36830947,3354,2374,1195,-3.073718461,9.221155382,86.0641169
126,4.147876263,0.031743288,31.50272268,30.37699102,3305,2380,1285,-208.8428036,30.71217699,371.6173416
127,4.181639433,0.03376317,29.61807179,30.3708634,3293,2379,1310,-273.1097307,15.3432433,408.1302718
128,4.213567019,0.031927586,31.32087758,30.37806197,3299,2386,1305,-271.1548931,46.21958405,348.1875332
129,4.245708227,0.032141209,31.11270677,30.38362344,3231,2395,1397,-495.365858,92.88109837,681.1280547
130,4.278009653,0.032301426,30.95838562,30.38796322,3194,2406,1465,-580.0497164,133.3804161,815.7918471
131,4.312427521,0.034417868,29.05467619,30.37732214,3232,2403,1374,-424.5319616,135.3580167,596.8058011
132,4.345506668,0.033079147,30.23052528,30.37620468,3280,2391,1299,-266.9296862,79.77209013,346.7017763
133,4.378895044,0.033388376,29.95054306,30.37295908,3291,2396,1294,-244.2110248,91.5791343,348.0007103
134,4.411662102,0.032767057,30.518456,30.37403974,3314,2397,1267,-97.45232316,76.13462747,246.676193
135,4.443106174,0.031444073,31.8024961,30.38414899,3325,2398,1275,-88.40567624,73.16331827,243.8777276
136,4.475665808,0.032559633,30.71287665,30.38654043,3332,2401,1237,82.64564706,64.27994771,-146.9255948
137,4.508183718,0.03251791,30.75228389,30.38917856,3262,2408,1344,-94.69931635,88.58968303,103.8637663
138,4.540693283,0.032509565,30.76017748,30.39183477,3246,2418,1366,-161.7031068,97.63206448,186.1111229
139,4.572474718,0.031781435,31.46491024,30.39929329,3219,2431,1421,-36.67667674,110.0300302,73.35335348
140,4.606500149,0.034025431,29.38978229,30.39183664,3265,2421,1361,217.2932599,45.90702675,-318.2887188
141,4.639907598,0.03340745,29.93344324,30.3885362,3221,2431,1454,-33.62761112,85.59755557,244.5644445
142,4.671429396,0.031521797,31.72407951,30.39754815,3190,2442,1528,-276.8905588,156.90465,704.5326439
143,4.705508947,0.034079552,29.343109,30.3899114,3207,2441,1518,-257.2768812,137.8269007,686.0716833
144,4.739115953,0.033607006,29.75570028,30.38541395,3220,2454,1496,-285.8013688,173.3050853,696.2607814
145,4.773120403,0.03400445,29.40791586,30.3784501,3234,2471,1482,-275.3361394,220.8740459,626.3140754
146,4.80603981,0.032919407,30.37721801,30.37844166,3229,2479,1502,-311.2241191,235.6842844,800.7222482
147,4.840405464,0.034365654,29.09882059,30.36935668,3232,2489,1500,-90.08642859,243.2333572,468.4494287
148,4.872867584,0.03246212,30.80513529,30.37225975,3238,2484,1488,-23.96861181,197.7410475,365.5213302
149,4.90349555,0.030627966,32.64989919,30.38648623,3225,2477,1457,18.18209971,139.3960977,109.0925982
150,4.938990593,0.035495043,28.17294814,30.37057819,3237,2482,1436,-84.2575488,183.5610884,225.6898628
151,4.972138882,0.033148289,30.16746983,30.36922411,3253,2487,1396,95.77350014,167.6036252,-173.589469
152,5.006089687,0.033950806,29.45438202,30.36301974,3249,2486,1424,176.6580254,131.7449681,-311.3971973
153,5.038461685,0.032371998,30.89089543,30.36641133,3239,2478,1417,96.20982345,111.2426084,-303.6622553
154,5.072123766,0.033662081,29.70701684,30.36203514,3255,2432,1393,105.3499858,-66.21999105,-310.0299581
155,5.106251001,0.034127235,29.30210982,30.35495121,3244,2454,1409,29.97889574,-50.96412276,-218.8459389
156,5.141105652,0.03485465,28.69057603,30.34366741,3244,2453,1383,44.89521641,-77.81837511,-356.1687168
157,5.174411058,0.033305407,30.02515516,30.34161728,3316,2469,1379,250.710118,-59.69288524,-361.1419557
158,5.209405899,0.034994841,28.57564093,30.32975411,3299,2462,1383,179.4643437,-64.72484527,-308.9140343
159,5.242919445,0.033513546,29.83868076,30.3266151,3301,2461,1383,225.0526711,-47.37950972,-219.1302324
160,5.277019024,0.034099579,29.32587538,30.32014842,3297,2450,1351,177.1187838,-94.46335137,-250.9182771
161,5.309175014,0.032155991,31.09840441,30.32486207,3299,2449,1372,136.5951971,-112.8395106,-71.26705936
162,5.341112375,0.031937361,31.31129111,30.33076045,3283,2440,1377,101.1066586,-136.7913616,-139.7650869
163,5.374738693,0.033626318,29.73861131,30.32705575,3254,2433,1385,44.61115029,-133.8334509,-95.17045394
164,5.40819478,0.033456087,29.88992696,30.32435159,3240,2433,1416,-44.71031013,2.980687342,68.55580886
165,5.441102266,0.032907486,30.38822234,30.32473788,3244,2432,1409,0,-66.00074483,0
166,5.473395824,0.032293558,30.96592814,30.32852096,3264,2429,1374,60.20373627,-72.24448352,-27.09168132
167,5.507526159,0.034130335,29.29944884,30.32214377,3282,2419,1366,-102.6431413,-150.945796,-39.24590697
168,5.539809942,0.032283783,30.97530427,30.32595012,3323,2407,1284,72.75409689,-166.7281387,-300.1106497
169,5.571835756,0.032025814,31.22481128,30.3311166,3340,2393,1227,119.0570146,-207.5865895,-476.2280582
170,5.604100943,0.032265186,30.99315747,30.33492825,3313,2395,1281,48.82581905,-167.838753,-213.6129584
171,5.635986805,0.031885862,31.36186154,30.34073817,3344,2402,1215,137.3465988,-143.4508921,-479.1870226
172,5.669532061,0.033545256,29.81047484,30.33760073,3355,2400,1183,219.8149863,-122.1194368,-592.2792685
173,5.702652931,0.033120871,30.19244308,30.33675766,3365,2391,1160,339.2672259,-128.3713828,-687.7038364
174,5.735643625,0.032990694,30.31157813,30.33661283,3379,2385,1147,424.728128,-146.6687061,-821.9558736
175,5.76747632,0.031832695,31.41424249,30.34256064,3400,2383,1143,477.4203049,-149.9589419,-814.0628277
176,5.799053907,0.031577587,31.66803074,30.34977822,3402,2376,1130,426.0314869,-163.6207884,-753.2730638
177,5.831399441,0.032345533,30.91616974,30.35291988,3397,2385,1116,354.9510546,-104.9420509,-771.6327273
178,5.863435984,0.032036543,31.21435429,30.35762657,3391,2384,1109,209.8763796,-70.98759897,-540.1230357
179,5.895595312,0.032159328,31.09517667,30.36164976,3389,2389,1100,151.2893716,-12.35015279,-392.117351
180,5.928204536,0.032609224,30.66616949,30.36332483,3385,2387,1099,221.7524572,-24.63916191,-560.5409335
181,5.960670948,0.032466412,30.80106335,30.36570909,3385,2386,1096,126.743632,-49.46092955,-367.8656635
182,5.993530989,0.032860041,30.43209868,30.36607308,3384,2384,1096,89.72832199,-49.5052811,-269.184966
183,6.025948763,0.032417774,30.84727513,30.3686618,3388,2384,1104,71.30428407,-21.70130385,-173.6104308
184,6.057885647,0.031936884,31.3117586,30.37363376,3375,2389,1114,-12.39629609,12.39629609,-102.2694428
185,6.089733124,0.031847477,31.39966162,30.37899958,3364,2389,1100,-111.4630774,18.57717957,-133.1364536
186,6.122333288,0.032600164,30.67469192,30.38057408,3373,2393,1117,-89.71111554,52.58927462,-40.21532765
187,6.15677166,0.034438372,29.03737755,30.37306081,3357,2388,1106,-122.7262925,9.204471938,-30.68157313
188,6.188845396,0.032073736,31.17815754,30.37723323,3362,2378,1114,-89.00253207,-18.41431698,15.34526415
189,6.221788645,0.032943249,30.35523326,30.37711674,3361,2377,1135,-85.83570869,-36.78673229,107.2946359
190,6.25609374,0.034305096,29.15018834,30.37038892,3352,2384,1138,-100.5338815,-9.139443771,118.812769
191,6.288105249,0.032011509,31.23876484,30.37480965,3373,2385,1142,-36.66308106,-3.055256755,140.5418107
192,6.321682692,0.033577442,29.78189926,30.37166042,3379,2379,1149,-15.21638055,-15.21638055,161.2936338
193,6.352335691,0.030653,32.6232344,30.38252532,3384,2382,1163,-12.22618256,-6.113091279,180.3361927
194,6.387334585,0.034998894,28.57233167,30.37260651,3352,2428,1094,-69.55611005,117.9429692,-60.48357395
195,6.417879343,0.030544758,32.73884197,30.38386819,3362,2415,1134,-6.090421342,79.17547745,103.5371628
196,6.449649572,0.031770229,31.47600822,30.38924794,3367,2403,1168,-18.43771677,30.72952795,156.7205926
197,6.482801676,0.033152103,30.16399856,30.38809605,3387,2397,1170,91.85039361,27.55511808,195.9475064
198,6.515342236,0.03254056,30.73087885,30.38980806,3392,2395,1171,91.97639153,52.1199552,174.7551439
199,6.547512293,0.032170057,31.08480631,30.39322281,3400,2392,1175,120.4453173,46.32512202,123.5336587
200,6.580529928,0.033017635,30.28684488,30.39268907,3407,2396,1186,169.2743588,36.93258737,147.7303495
201,6.614115953,0.033586025,29.77428835,30.38954887,3396,2390,1196,70.78538148,15.38812641,166.1917652
202,6.647500515,0.033384562,29.95396536,30.38736132,3385,2380,1184,18.29486297,3.049143828,106.720034
203,6.681016445,0.03351593,29.83655816,30.38459816,3389,2389,1182,15.32270328,21.4517846,58.22627248
204,6.714089155,0.03307271,30.23640938,30.3838682,3390,2383,1188,115.4587005,-136.7274085,285.6083645
205,6.748517513,0.034428358,29.04582315,30.37704201,3393,2378,1181,93.35226761,-111.4204484,141.5340832
206,6.783482552,0.034965038,28.59999727,30.36788234,3390,2381,1175,68.84375319,-65.85054653,20.95244662
207,6.81699729,0.033514738,29.83761942,30.36527539,3401,2384,1181,41.76956371,-38.78602344,32.81894291
208,6.852574825,0.035577536,28.10762416,30.353554,3393,2385,1192,2.950214806,-29.50214806,61.95451093
209,6.884275675,0.03170085,31.54489595,30.35903992,3398,2377,1191,-5.926008907,-44.44506681,47.40807126
210,6.916061163,0.031785488,31.460898,30.36410394,3390,2384,1211,-50.67144475,-35.76807865,74.51683051
211,6.947454691,0.031393528,31.85369929,30.37083499,3399,2386,1208,9.001374932,-12.00183324,36.00549973
212,6.98119545,0.033740759,29.63774476,30.36729189,3415,2374,1203,89.94633062,-17.98926612,56.96600939
213,7.01355052,0.03235507,30.90705712,30.36978195,3395,2371,1231,18.03237625,-54.09712874,147.264406
214,7.047795057,0.034244537,29.20173777,30.36410654,3370,2385,1279,-60.14484,6.014484,273.659022
215,7.081565142,0.033770084,29.61200774,30.36051998,3375,2386,1255,-54.34735385,24.15437949,223.4280103
216,7.114579201,0.033014059,30.29012573,30.36019333,3351,2404,1291,-117.9507177,69.56067969,350.8277759
217,7.147113085,0.032533884,30.73718461,30.36190941,3309,2392,1358,-281.1179781,24.44504158,540.8465449
218,7.181523323,0.034410238,29.06111816,30.35567667,3285,2400,1381,-327.000064,45.41667556,572.250112
219,7.214914322,0.033390999,29.94819067,30.3537908,3294,2405,1359,-313.1972917,84.32234777,505.9340866
220,7.249065638,0.034151316,29.28144875,30.34873886,3267,2425,1427,-367.0291189,122.3430396,644.5389405
221,7.283503056,0.034437418,29.03818168,30.34254236,3259,2426,1373,-416.7940125,119.0840036,491.2215147
222,7.316336393,0.032833338,30.45684866,30.34305533,3206,2444,1458,-621.231096,208.0678312,757.9613851
223,7.348009586,0.031673193,31.57244048,30.34835453,3172,2453,1523,-668.5219421,245.8242119,875.3740228
224,7.378704548,0.030694962,32.57863667,30.35763237,3238,2443,1395,-399.8123356,175.6751172,351.3502343
225,7.413187504,0.034482956,28.99983406,30.35131647,3265,2438,1383,-331.5380014,156.7270552,385.7896744
226,7.446076393,0.032888889,30.40540501,30.35155538,3247,2452,1485,-313.081898,144.4993375,584.0181558
227,7.477967978,0.031891584,31.35623453,30.35584007,3295,2440,1382,-42.50371801,145.7270332,72.86351659
228,7.512414455,0.034446478,29.03054423,30.34976323,3318,2427,1322,99.83188797,81.68063561,-178.4873149
229,7.545016289,0.032601833,30.67312165,30.35116045,3267,2430,1413,-82.10828361,76.02618853,164.2165672
230,7.578567028,0.033550739,29.80560254,30.34874524,3277,2427,1390,30.50186007,6.100372014,-112.8568823
231,7.613121033,0.034554005,28.94020562,30.34235224,3228,2436,1488,-94.0075607,30.32501958,348.7377252
232,7.644543409,0.031422377,31.82445465,30.34844432,3180,2437,1527,-78.91174019,-21.24546851,209.4196182
233,7.678076982,0.033533573,29.82086029,30.34614012,3159,2435,1530,-39.08175452,-54.11319857,21.04402167
234,7.712485313,0.034408331,29.06272909,30.34041434,3162,2431,1528,-228.5349167,-36.08446054,399.9361043
235,7.745478868,0.032993555,30.30894967,30.34028031,3148,2451,1585,-351.7004991,39.07783323,607.2094086
236,7.777452707,0.031973839,31.27556894,30.34412537,3182,2440,1526,-195.3355019,-36.06193881,123.2116243
237,7.808995485,0.031542778,31.70297808,30.34961417,3182,2444,1565,-342.9079737,12.13833535,555.3288424
238,7.841435909,0.032440424,30.8257377,30.35158391,3229,2431,1475,-270.2250271,12.14494504,464.5441478
239,7.873574257,0.032138348,31.11547649,30.35470197,3218,2450,1542,-149.4878623,61.01545399,393.5496783
240,7.907319307,0.03374505,29.63397557,30.35162622,3241,2449,1480,-110.1298097,67.30155038,275.3245243
241,7.93944025,0.032120943,31.13233624,30.35478477,3251,2447,1445,70.19403777,33.57106154,-131.2323315
242,7.972075701,0.03263545,30.64152597,30.35595861,3227,2449,1510,143.8781783,36.73485403,-52.04104321
243,8.004665375,0.032589674,30.68456592,30.35729648,3224,2450,1509,200.219001,46.20438485,-64.68613879
244,8.03764677,0.032981396,30.32012376,30.35714395,3232,2448,1452,215.6294363,52.36714881,-234.1119594
245,8.069430113,0.031783342,31.463022,30.36149971,3278,2441,1397,400.7159382,-30.82430294,-579.4968953
246,8.101678133,0.03224802,31.00965562,30.36407963,3259,2447,1421,236.7752258,21.52502053,-322.8753079
247,8.134618521,0.032940388,30.35786975,30.36405449,3245,2441,1483,193.3948256,-9.209277407,-251.7202491
248,8.166525841,0.03190732,31.34077068,30.3678706,3240,2450,1511,33.79398012,58.3714202,110.5984804
249,8.198839664,0.032313824,30.94650789,30.37015117,3226,2465,1553,24.69810366,46.30894437,33.95989254
250,8.232786894,0.033947229,29.45748499,30.36638786,3272,2452,1444,95.10932074,9.204127814,-110.4495338
251,8.264908552,0.032121658,31.13164301,30.36936203,3291,2443,1398,122.9370265,-12.29370265,-144.4510061
252,8.297560453,0.032651901,30.62608797,30.37037228,3278,2431,1395,156.7114074,-55.3099085,-353.3688598
253,8.33082056,0.033260107,30.06604876,30.3691573,3285,2428,1356,187.2609417,-67.53673308,-469.6872801
254,8.363181353,0.032360792,30.90159212,30.37121752,3257,2434,1404,76.59542141,-42.89343599,-147.0632091
255,8.394851208,0.031669855,31.57576807,30.37576172,3228,2435,1472,-153.4929497,-18.41915396,230.2394245
256,8.426872492,0.032021284,31.22922856,30.37900481,3218,2436,1483,-126.2600466,-33.87464664,190.9298265
257,8.460431814,0.033559322,29.79797951,30.37670011,3188,2444,1508,-174.5456188,9.186611515,76.55509596
258,8.494072199,0.033640385,29.72617613,30.37412374,3198,2439,1494,-128.0346696,-33.53288966,-51.82355675
259,8.526092768,0.032020569,31.22992614,30.37733779,3178,2445,1557,-147.286515,-61.36938126,12.27387625
