Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z
0,9.5367431640625e-07,9.5367431640625e-07,1048576.0,0.0,4699,-1413,-611,
1,0.05153369903564453,0.051532745361328125,19.4051373158635,19.404778207524473,4694,-1399,-697,
2,0.09962606430053711,0.04809236526489258,20.79332123699892,20.075067845365215,4700,-1340,-823,
3,0.1559920310974121,0.056365966796875,17.74120194910666,19.23175164073987,4671,-1290,-959,
4,0.2069387435913086,0.050946712493896484,19.62835188079706,19.329391541584673,4595,-1256,-1236,
5,0.2567319869995117,0.049793243408203125,20.083046043055237,19.475563050931825,4644,-1238,-1195,
6,0.3080141544342041,0.05128216743469238,19.49995583305826,19.479624275778793,4650,-1240,-1227,
7,0.36090087890625,0.0528867244720459,18.908336827109903,19.39590732284796,,,,
8,0.38091182708740234,0.020010948181152344,49.972644521755704,21.002235769813353,4653,-1233,-1250,
9,0.4541020393371582,0.07319021224975586,13.663029102683545,19.819334027077005,4660,-1204,-1296,
10,0.5049889087677002,0.05088686943054199,19.651434863073067,19.80241511522008,4668,-1186,-1318,
11,0.5572359561920166,0.052247047424316406,19.13983754677375,19.7402911240163,4656,-1159,-1375,
12,0.6047780513763428,0.04754209518432617,21.033990953130797,19.841989921245688,4625,-1105,-1445,
13,0.6534299850463867,0.048651933670043945,20.554167626347024,19.89501598870939,4598,-1053,-1493,
14,0.7041149139404297,0.05068492889404297,19.72973074679662,19.883118114416824,4589,-993,-1499,
15,0.7506039142608643,0.04648900032043457,21.51046469288011,19.983908576830192,5506,520,-4111,
16,0.8005669116973877,0.04996299743652344,20.014811987020423,19.985837243855464,5162,-380,-2643,
17,0.8508307933807373,0.05026388168334961,19.895001470434774,19.98047100816753,4963,-436,-2455,
18,0.9012191295623779,0.050388336181640625,19.84586266939208,19.972944880498265,4847,-545,-2331,
19,0.9509687423706055,0.04974961280822754,20.100658950950088,19.97962619952806,4628,-608,-2182,
20,1.0024819374084473,0.0515131950378418,19.412501967027982,19.950484147078733,4072,-2552,-1816,
21,1.0562858581542969,0.05380392074584961,18.586006115123855,19.8809818742574,3834,-2730,-1689,
22,1.1079659461975098,0.05168008804321289,19.34981223646211,19.856205938010124,3954,-2258,-1699,
23,1.1601028442382812,0.052136898040771484,19.180274193105845,19.825828472217655,3716,-2531,-1309,
24,1.2131338119506836,0.053030967712402344,18.856906504576763,19.783472988366142,3450,-2687,-1181,
25,1.2619500160217285,0.04881620407104492,20.48500122100122,19.810610311501865,3445,-2709,-1102,
26,1.310053825378418,0.04810380935668945,20.788374421347925,19.846512789266292,3422,-2734,-1057,
27,1.3618879318237305,0.0518341064453125,19.292316750073596,19.82541982279245,3394,-2697,-1064,
28,1.411149024963379,0.04926109313964844,20.299996128083013,19.84198656887187,3356,-2654,-1049,
29,1.46079683303833,0.04964780807495117,20.14187612251366,19.852178854798396,3333,-2628,-1032,
30,1.5121469497680664,0.05135011672973633,19.474152420395768,19.83934167549087,3338,-2570,-1074,
31,1.5661470890045166,0.054000139236450195,18.518470769516057,19.79379856313777,3413,-2528,-908,
32,1.618607759475708,0.052460670471191406,19.06189896198804,19.77007697675025,3588,-2165,-970,
33,1.6685738563537598,0.04996609687805176,20.01357045039199,19.7773684840736,3609,-2255,-831,
34,1.7293329238891602,0.06075906753540039,16.45844876433241,19.66076024478627,3672,-1956,-934,
35,1.7806239128112793,0.05129098892211914,19.496602054571653,19.656031657320273,3890,-1556,-619,
36,1.832115888595581,0.05149197578430176,19.42050163677867,19.64941203997527,4012,-1169,-531,
37,1.8826160430908203,0.05050015449523926,19.801919617776058,19.65350297305156,4054,-963,-306,
38,1.9340097904205322,0.051393747329711914,19.457619884858577,19.648297639557068,4058,-771,-287,
39,1.9865930080413818,0.05258321762084961,19.017474495579233,19.631600354040714,4040,-717,-105,
40,2.03932785987854,0.0527348518371582,18.962791496749343,19.61430566754595,4113,-734,161,
41,2.0974299907684326,0.05810213088989258,17.21107272115487,19.54773231071178,4147,-717,309,
42,2.149556875228882,0.05212688446044922,19.183958725918878,19.538910779240442,4162,-699,363,
43,2.2038557529449463,0.05429887771606445,18.416586899440606,19.511258821064125,4125,-619,190,
44,2.254950761795044,0.051095008850097656,19.571383242809414,19.512621182457213,4091,-537,123,
45,2.3075969219207764,0.05264616012573242,18.994737652503918,19.500806043086293,4066,-459,93,
46,2.3608200550079346,0.0532231330871582,18.78882249119758,19.484754842886744,4047,-399,61,
47,2.4116721153259277,0.050852060317993164,19.664886609248484,19.48855306711051,4040,-365,36,
48,2.4621009826660156,0.05042886734008789,19.82991196800212,19.495544796064607,4055,-349,111,
49,2.5144410133361816,0.052340030670166016,19.10583519336765,19.487432689855144,4040,-276,72,
50,2.5657238960266113,0.05128288269042969,19.499683862089487,19.48767756243457,4023,-227,35,
51,2.6180670261383057,0.052343130111694336,19.10470386211357,19.480020752266945,4044,-179,43,
52,2.6712357997894287,0.05316877365112305,18.808032070885986,19.46664536470315,4098,-168,218,
53,2.72485613822937,0.053620338439941406,18.649639839928856,19.450568144283668,4178,-98,252,
54,2.7757797241210938,0.05092358589172363,19.637265964071183,19.45399324404181,4216,-33,183,
55,2.830366849899292,0.05458712577819824,18.319337861151755,19.432110011448504,4239,-22,67,
56,2.883619785308838,0.0532529354095459,18.77830756763775,19.420035985778327,4258,-28,102,
57,2.9366238117218018,0.05300402641296387,18.86649123990734,19.410044886402986,4280,10,34,
58,2.9892890453338623,0.05266523361206055,18.987858429835125,19.402606813996538,4295,40,-54,
