Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z
0,0.0,0.0,0,0,799,2706,656,
1,0.05900001525878906,0.05900001525878906,16.949148158924125,16.949148158924125,884,2714,622,
2,0.11800003051757812,0.05900001525878906,16.949148158924125,16.949148158924125,911,2703,678,
3,0.18000006675720215,0.06200003623962402,16.129022830488335,16.66666048544654,936,2727,617,
4,0.24200010299682617,0.06200003623962402,16.129022830488335,16.52891858501589,926,2709,666,
5,0.30299997329711914,0.06099987030029297,16.393477479167643,16.50165161927933,934,2758,569,
6,0.36500000953674316,0.06200003623962402,16.129022830488335,16.43835573488116,918,2690,831,
7,0.43000006675720215,0.06500005722045898,15.384601841323406,16.279067240127947,953,2855,311,
8,0.49199986457824707,0.06199979782104492,16.1290848542181,16.26016707719579,899,2626,988,
9,0.556999921798706,0.06500005722045898,15.384601841323406,16.1579914965455,916,2735,593,
10,0.619999885559082,0.06299996376037598,15.873025003689813,16.129035235196127,898,2692,642,
11,0.6860001087188721,0.06600022315979004,15.151463921249887,16.034982881479223,879,2699,574,
12,0.75,0.06399989128112793,15.625026542738466,16.0,867,2684,607,
13,0.812999963760376,0.06299996376037598,15.873025003689813,15.990160614363356,863,2676,662,
14,0.8789999485015869,0.06599998474121094,15.151518654451927,15.927190921757745,872,2695,620,
15,0.9449999332427979,0.06599998474121094,15.151518654451927,15.873016994326141,873,2728,554,
16,1.00600004196167,0.06100010871887207,16.393413405353854,15.90457190121034,866,2684,761,
17,1.06600022315979,0.06000018119812012,16.666616334007525,15.947463828487168,896,2790,458,
18,1.13100004196167,0.06499981880187988,15.384658271863962,15.915118772922227,878,2656,896,
19,1.190999984741211,0.059999942779541016,16.666682561253765,15.952980892882595,918,2801,454,
20,1.253000020980835,0.06200003623962402,16.129022830488335,15.961691672075323,884,2720,634,
21,1.315000057220459,0.06200003623962402,16.129022830488335,15.969581054154556,880,2724,613,
22,1.376999855041504,0.06199979782104492,16.1290848542181,15.976762756693901,876,2723,635,
23,1.439000129699707,0.062000274658203125,16.128960807235586,15.983320310610173,885,2726,627,
24,1.5,0.06099987030029297,16.393477479167643,16.0,886,2713,683,
25,1.562000036239624,0.06200003623962402,16.129022830488335,16.0051212675931,902,2767,548,
26,1.624000072479248,0.06200003623962402,16.129022830488335,16.009851502227832,890,2703,769,
27,1.683000087738037,0.05900001525878906,16.949148158924125,16.042779912322032,925,2805,449,
28,1.746000051498413,0.06299996376037598,15.873025003689813,16.0366547389105,883,2668,869,
29,1.805999994277954,0.059999942779541016,16.666682561253765,16.05758587590379,920,2786,434,
30,1.8700001239776611,0.06400012969970703,15.624968335096634,16.042779685055454,891,2670,741,
31,1.931999921798706,0.06199979782104492,16.1290848542181,16.045549303717763,906,2719,574,
32,1.998000144958496,0.06600022315979004,15.151463921249887,16.01601485402531,904,2670,679,
33,2.055000066757202,0.056999921798706055,17.54388371849838,16.058393638922905,905,2705,556,
34,2.116999864578247,0.06199979782104492,16.1290848542181,16.06046394659243,894,2672,677,
35,2.174999952316284,0.05800008773803711,17.241353228922595,16.09195437578123,916,2703,667,
36,2.236999988555908,0.06200003623962402,16.129022830488335,16.0929817542108,918,2743,612,
37,2.2990000247955322,0.06200003623962402,16.129022830488335,16.093953719417943,918,2729,738,
38,2.361999988555908,0.06299996376037598,15.873025003689813,16.088061043231686,931,2787,594,
39,2.4240000247955322,0.06200003623962402,16.129022830488335,16.0891087463127,921,2728,792,
40,2.48799991607666,0.06399989128112793,15.625026542738466,16.077170960309438,949,2812,500,
41,2.552000045776367,0.06400012969970703,15.624968335096634,16.065830432823137,932,2664,895,
42,2.616999864578247,0.06499981880187988,15.384658271863962,16.04891179723797,987,2776,440,
43,2.67900013923645,0.062000274658203125,16.128960807235586,16.05076437668852,958,2607,829,
44,2.744999885559082,0.06599974632263184,15.151573388049403,16.029144566262303,996,2660,526,
45,2.803999900817871,0.05900001525878906,16.949148158924125,16.048502707462433,996,2566,731,
46,2.864000082015991,0.06000018119812012,16.666616334007525,16.06145205401679,1014,2604,568,
47,2.928999900817871,0.06499981880187988,15.384658271863962,16.04643277279596,1014,2543,765,
48,2.990999937057495,0.06200003623962402,16.129022830488335,16.048144771016528,1058,2623,498,
49,3.0510001182556152,0.06000018119812012,16.666616334007525,16.060307473214834,1045,2521,819,
50,3.11299991607666,0.06199979782104492,16.1290848542181,16.061677272068614,1091,2661,390,
51,3.171999931335449,0.05900001525878906,16.949148158924125,16.078184459016807,1069,2523,802,
52,3.2340002059936523,0.062000274658203125,16.128960807235586,16.079157912119832,1120,2611,482,
53,3.2940001487731934,0.059999942779541016,16.666682561253765,16.08985962545847,1120,2505,786,
54,3.3540000915527344,0.059999942779541016,16.666682561253765,16.100178451396733,1189,2475,589,
55,3.4089999198913574,0.05499982833862305,18.181874929557928,16.133763946158382,1194,2523,582,
56,3.4700000286102295,0.06100010871887207,16.393413405353854,16.138328397198478,1206,2544,657,
57,3.5340001583099365,0.06400012969970703,15.624968335096634,16.12903153554444,1231,2625,556,
58,3.5950000286102295,0.06099987030029297,16.393477479167643,16.13351864768187,1222,2604,718,
59,3.6569998264312744,0.06199979782104492,16.1290848542181,16.1334434783323,1263,2718,453,
60,3.7170000076293945,0.06000018119812012,16.666616334007525,16.142050007222473,1236,2610,859,
61,3.7799999713897705,0.06299996376037598,15.873025003689813,16.137566259708855,1305,2773,336,
62,3.8409998416900635,0.06099987030029297,16.393477479167643,16.141630449200857,1288,2610,823,
63,3.9060001373291016,0.06500029563903809,15.38454541119682,16.129031690991955,1333,2692,504,
