Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,Velocity-X,Velocity-Y,Velocity-Z
1811,61.133665800094604,0.03330063819885254,30.02945451160926,29.62361206870728,3564,2540,421,699.014354233,605.207233102,-2218.08450932,
1812,61.16794037818909,0.03427457809448242,29.176143240723995,29.623361335967306,3564,2474,514,623.582610494,156.648771718,-1659.87448494,
1813,61.20221281051636,0.03427243232727051,29.177969933703885,29.623111922653763,3524,2422,621,461.608200742,-131.888057355,-1010.1426211,
1814,61.237271547317505,0.03505873680114746,28.523560494263737,29.622482422299598,3453,2383,689,306.434147061,-273.708170191,-481.96438664,
1815,61.270111322402954,0.03283977508544922,30.450878466676347,29.62292642899702,3409,2362,754,128.406903519,-435.986230554,5.97241411717,
1816,61.303513526916504,0.033402204513549805,29.938143741211572,29.62309818021523,3382,2345,779,-182.008313183,-674.325881631,504.252539803,
1817,61.337809801101685,0.034296274185180664,29.157686184818804,29.622837950881074,3359,2334,776,-409.586087429,-845.884310995,854.788356374,
1818,61.37124729156494,0.033437490463256836,29.90655058575228,29.62299252878101,3345,2340,786,-474.108102151,-874.136813341,1131.93309389,
1819,61.407769441604614,0.03652215003967285,27.380644318960734,29.62165889659562,3348,2338,771,-556.022467497,-870.807673963,1159.11562007,
1820,61.441659688949585,0.0338902473449707,29.507013915270214,29.62159566023785,3350,2327,756,-603.584246657,-785.245524777,1119.26787487,
1821,61.47623658180237,0.0345768928527832,28.921048639554286,29.621201642311263,3340,2335,748,-653.879466554,-598.416476087,954.547256978,
1822,61.509765625,0.033529043197631836,29.824889249169814,29.621312672657417,3355,2316,738,-611.423532784,-462.224488899,655.305604515,
1823,61.54401922225952,0.034253597259521484,29.194014059998608,29.621074850773624,3364,2312,727,-468.101224854,-321.819592087,310.117061466,
1824,61.577815771102905,0.03379654884338379,29.588819989700394,29.62105714792116,3372,2337,765,-237.854570251,-135.077904093,223.172189371,
1825,61.61021542549133,0.032399654388427734,30.864526763506852,29.621711065222197,3385,2342,794,-70.5666288118,-58.8055240098,117.61104802,
1826,61.64469528198242,0.03447985649108887,29.0024408964244,29.621364687541984,3378,2357,812,-11.7239563388,35.1718690165,96.7226397954,
1827,61.679309368133545,0.03461408615112305,28.88997258613327,29.62095423435326,3381,2362,821,64.4217507835,81.991319179,131.771762966,
1828,61.714540004730225,0.03523063659667969,28.384386335336472,29.620248321706516,3385,2359,824,116.518639825,55.3463539171,110.692707834,
1829,61.74737596511841,0.032835960388183594,30.454416078533878,29.620691914636453,3385,2364,830,108.949615034,76.5591889431,173.730467217,
1830,61.78034067153931,0.03296470642089844,30.335474165364808,29.621073307597285,3381,2366,821,91.5315639011,115.15261265,191.921021083,
1831,61.813626766204834,0.033286094665527344,30.042575136807724,29.621300282627274,3387,2354,799,139.304586123,56.3146199219,151.16029558,
1832,61.84824061393738,0.034613847732543945,28.890171578925617,29.62089110077551,3391,2355,799,106.359409636,115.222693773,180.220110772,
1833,61.8813898563385,0.03314924240112305,30.16660193616134,29.621183432618814,3380,2358,777,47.4255859396,136.348559576,148.204956061,
1834,61.91571521759033,0.034325361251831055,29.132978169214635,29.620912777229105,3375,2364,784,8.87838092423,79.905428318,56.2297458534,
1835,61.95009708404541,0.034381866455078125,29.085099301009652,29.620615404533154,3370,2365,781,-44.1330081294,67.6706124651,-38.2486070455,
1836,61.98512291908264,0.035025835037231445,28.55035430096182,29.62001063378987,3371,2347,758,-20.5623728427,-29.3748183467,-158.624019072,
1837,62.01829385757446,0.03317093849182129,30.14687088960605,29.620292428854718,3359,2348,768,-64.8997245753,-41.2998247297,-156.349336477,
1838,62.05250096321106,0.03420710563659668,29.233692280885172,29.620079311383297,3360,2341,768,-73.973041479,-53.2605898649,-165.699612913,
1839,62.08515763282776,0.03265666961669922,30.621616096720498,29.620606117743378,3358,2338,768,-79.933289995,-76.9727977729,-183.550517766,
1840,62.11971473693848,0.03455710411071777,28.937609957017585,29.62022616800386,3362,2329,753,-55.9854212126,-109.024241309,-200.368875919,
1841,62.15309548377991,0.033380746841430664,29.95738845359941,29.620407248749917,3357,2340,753,-88.3733859612,-41.2409134485,-135.505858474,
1842,62.18671107292175,0.0336155891418457,29.748102756145652,29.62047627571143,3356,2343,750,-103.406365522,-35.453611036,-144.76891173,
1843,62.21990513801575,0.03319406509399414,30.125867294901813,29.6207458997546,3370,2337,732,-29.5407638629,-62.035604112,-132.933437383,
1844,62.25538969039917,0.03548455238342285,28.181277001740206,29.619925426061158,3369,2342,749,-17.6639708907,-64.7678932658,-103.039830196,
1845,62.2881338596344,0.03274416923522949,30.53978840678904,29.62040898765223,3368,2352,765,-5.91651602555,-38.4573541661,-47.3321282045,
1846,62.32218360900879,0.03404974937438965,29.368791793579106,29.6202715164999,3367,2359,782,-11.8672990341,35.6018971024,71.2037942047,
1847,62.35574269294739,0.03355908393859863,29.798191208962965,29.620367270662,3367,2364,799,23.7072977038,47.4145954077,91.8657786024,
1848,62.39244031906128,0.0366976261138916,27.249719011700808,29.618972916425975,3392,2362,839,94.1344373615,61.7757245185,208.860782896,
1849,62.4259819984436,0.03354167938232422,29.813653293906913,29.619077518814187,3421,2361,896,184.845939304,67.4834381587,375.560003666,
1850,62.459930658340454,0.033948659896850586,29.456243723269026,29.618989014246754,3455,2326,997,273.355813616,-8.81792947149,717.191597014,
1851,62.494349241256714,0.034418582916259766,29.054072401324447,29.618677888048648,3425,2292,1018,199.265205174,-140.657791887,776.548226046,
1852,62.52678656578064,0.03243732452392578,30.82868315056008,29.61930560835112,3379,2286,1007,67.6320419524,-167.609843099,755.714555728,
1853,62.56044363975525,0.033657073974609375,29.711436019494503,29.619355173857418,3416,2269,1065,135.080173798,-199.68373518,977.862997279,
1854,62.5943489074707,0.0339052677154541,29.4939420149217,29.619287241738895,3448,2247,1124,233.066386814,-280.269705662,1106.32778551,
1855,62.62690329551697,0.03255438804626465,30.717825153980797,29.619858277948524,3469,2225,1168,298.1378758,-374.886239867,1189.59964304,
