Index,Time,Difference,Hz,AveHz,0x6103 Pressure,0x6103 Acceleration-X,0x6103 Acceleration-Y,0x6103 Acceleration-Z,0x6103 Magnetic-X,0x6103 Magnetic-Y,0x6103 Magnetic-Z,0x6103 Angular-Vel-X,0x6103 Angular-Vel-Y,0x6103 Angular-Vel-Z,0x6103 Heading,0x6103 Roll,0x6103 Pitch,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Gravity-X,0x6103 Gravity-Y,0x6103 Gravity-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,0.0,0.0,0,0,101112.25,-597.0,-525.0,-223.0,12.1875,52.0625,9.5625,-14.6875,3.75,11.375,34.0625,-46.5,100.75,114.0,136.0,-97.0,-712.0,-662.0,-126.0,2296,2289.0,,
1,0.03929281234741211,0.03929281234741211,25.449947210659808,25.449947210659808,101112.25,-669.0,-596.0,-160.0,12.1875,51.0,9.1875,-23.8125,3.625,16.1875,32.875,-47.0625,102.0625,48.0,57.0,-20.0,-718.0,-653.0,-139.0,2296,2292.5,44.53740761865466,
2,0.07699799537658691,0.037705183029174805,26.52155273258424,25.974702201249098,101112.25,-717.0,-594.0,-151.0,12.6875,52.0625,10.0,-33.25,8.9375,18.75,31.5625,-47.6875,103.4375,8.0,47.0,1.0,-725.0,-641.0,-148.0,2272,2282.25,-113.6542539451669,
3,0.11197400093078613,0.03497600555419922,28.59102931152011,26.79193361907621,101112.25,-748.0,-684.0,-134.0,12.6875,52.0625,10.0,-40.0625,11.8125,17.6875,30.25,-48.125,105.125,-18.0,-53.0,36.0,-730.0,-631.0,-171.0,2272,2277.125,-130.09163958335373,
4,0.15169382095336914,0.03971982002258301,25.176347713344178,26.368905304518663,101112.25,-736.0,-630.0,-120.0,14.375,50.5625,12.0,-18.25,3.3125,12.3125,28.9375,-48.5625,106.5625,0.0,-9.0,65.0,-735.0,-621.0,-185.0,2272,2274.5625,-97.30301529939909,
5,0.18814992904663086,0.03645610809326172,27.430245637899915,26.574551610704066,101112.25,-724.0,-684.0,-88.0,13.25,49.5,12.375,-6.25,-1.3125,8.25,28.25,-48.9375,107.25,14.0,-69.0,102.0,-739.0,-615.0,-191.0,2263,2268.78125,-127.942061446754,
6,0.22544169425964355,0.037291765213012695,26.815571595711354,26.614420281501864,101112.25,-743.0,-592.0,-79.0,15.25,48.0625,12.375,16.4375,-7.9375,6.625,28.3125,-49.25,106.6875,0.0,-236.0,113.0,-742.0,-613.0,-186.0,2197,2232.890625,-545.1848428745409,
7,0.26474881172180176,0.0393071174621582,25.4406851624956,26.440156442913917,101112.25,-732.0,-614.0,-45.0,15.25,48.0625,12.375,21.75,-6.4375,6.875,28.5,-49.5,105.9375,13.0,-2.0,128.0,-746.0,-612.0,-174.0,2169,2200.9453125,-678.9477403022881,
8,0.30390405654907227,0.03915524482727051,25.539362719129997,26.324097449841762,101110.5,-761.0,-640.0,-68.0,14.5,47.6875,12.75,39.125,-8.5625,6.5625,29.125,-49.8125,104.5,-11.0,-28.0,90.0,-749.0,-612.0,-158.0,2174,2187.47265625,-511.5153975305959,
9,0.3417518138885498,0.03784775733947754,26.421644776213423,26.334900457719385,101110.5,-750.0,-629.0,-77.0,14.5,48.75,11.5625,52.8125,-5.75,8.6875,30.5,-50.1875,102.25,3.0,-16.0,55.0,-753.0,-613.0,-133.0,2178,2182.736328125,-318.32848839646743,
