Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,
0,0.0,0.0,0,0,2859,202,-1306,
1,0.07098627090454102,0.07098627090454102,14.087231055491742,14.087231055491742,3149,1226,-421,
2,0.13916349411010742,0.0681772232055664,14.667655163731483,14.371585111376852,3349,1882,-537,
3,0.20233726501464844,0.06317377090454102,15.829354266520738,14.82673001329148,3530,2266,-533,
4,0.2761406898498535,0.07380342483520508,13.549506709653244,14.485369766313422,3682,2475,-511,
5,0.34432029724121094,0.06817960739135742,14.667142247679793,14.521362928823475,3799,2571,-471,
6,0.4195284843444824,0.07520818710327148,13.296424744647261,14.301770258520257,3892,2589,-408,
7,0.48270225524902344,0.06317377090454102,15.829354266520738,14.50169317396029,3959,2549,-333,
8,0.5478856563568115,0.06518340110778809,15.34132897340517,14.60158685882805,3988,2488,-256,
9,0.6160619258880615,0.06817626953125,14.667860340196956,14.60892098960081,4008,2431,-171,
10,0.6833105087280273,0.06724858283996582,14.870201835773113,14.634635165519196,4006,2385,-101,
11,0.7554924488067627,0.07218194007873535,13.853880886399145,14.560039636893238,3988,2351,-28,
12,0.8217341899871826,0.06624174118041992,15.096221539170308,14.603262400688447,3953,2330,55,
13,0.8868625164031982,0.06512832641601562,15.354302114449716,14.658416337995,3913,2310,111,
14,0.9510321617126465,0.06416964530944824,15.583692183082107,14.720848109687891,3891,2301,162,
15,1.0152397155761719,0.06420755386352539,15.574491470669052,14.774835706153551,3877,2306,212,
16,1.0798869132995605,0.06464719772338867,15.468574589710492,14.81636623515744,3853,2317,243,
17,1.141676902770996,0.06178998947143555,16.183851276787852,14.89037744281138,3834,2319,254,
18,1.20585298538208,0.06417608261108398,15.5821290317787,14.927192798960162,3836,2312,273,
19,1.269019603729248,0.06316661834716797,15.831146674718804,14.972187934815977,3839,2306,294,
20,1.3378300666809082,0.06881046295166016,14.532673624104333,14.949581787781938,3817,2299,279,
21,1.402808666229248,0.06497859954833984,15.389682248477287,14.969967398653184,3812,2297,259,
22,1.4704911708831787,0.06768250465393066,14.774866933679958,14.960987482017165,3812,2302,230,
23,1.5357072353363037,0.065216064453125,15.333645297145532,14.976812943753073,3805,2295,237,
24,1.602985143661499,0.06727790832519531,14.863720125875316,14.972066394314668,3807,2298,245,
25,1.6741244792938232,0.07113933563232422,14.056920705141096,14.933178690837531,3783,2299,215,
26,1.7444145679473877,0.07029008865356445,14.226756846596883,14.9047138666089,3784,2315,218,
27,1.8179774284362793,0.0735628604888916,13.593816137030254,14.851669540927064,3777,2341,219,
28,1.8889985084533691,0.07102108001708984,14.080326570074257,14.822669194654472,3753,2367,244,
29,1.9590954780578613,0.07009696960449219,14.2659519468858,14.802749699952853,3754,2382,284,
30,2.03529953956604,0.07620406150817871,13.122660133970333,14.739845126873316,3735,2361,255,
31,2.1091725826263428,0.07387304306030273,13.536737605132872,14.697706700415566,3717,2353,205,
32,2.1764931678771973,0.06732058525085449,14.85429748231886,14.702550172124186,3693,2351,175,
33,2.245967388153076,0.0694742202758789,14.393828329832942,14.693000519093403,3686,2363,172,
34,2.31937313079834,0.07340574264526367,13.622912376658894,14.659133344489952,3661,2366,151,
35,2.388355255126953,0.06898212432861328,14.496509200503228,14.654436321760505,3659,2362,155,
36,2.459688425064087,0.07133316993713379,14.018723700086566,14.636000085686472,3645,2365,146,
37,2.537576675415039,0.07788825035095215,12.838906965994974,14.580840200207303,3652,2361,113,
38,2.6062610149383545,0.06868433952331543,14.55935962899581,14.580274109996925,3673,2344,114,
39,2.6719703674316406,0.06570935249328613,15.218533771157999,14.595970253026307,3675,2338,118,
40,2.736729383468628,0.0647590160369873,15.44186525979405,14.615986601240996,3688,2336,139,
41,2.803908109664917,0.06717872619628906,14.885664802248659,14.622447810852023,3700,2338,129,
42,2.8702313899993896,0.06632328033447266,15.077661945502912,14.632966577655933,3694,2334,126,
43,2.9409732818603516,0.07074189186096191,14.135895629783663,14.621010080309121,3703,2335,145,
44,3.0156595706939697,0.07468628883361816,13.389338466498753,14.590506311650632,3720,2338,152,
45,3.093935966491699,0.07827639579772949,12.775243287696266,14.54458026519106,3720,2346,165,
46,3.164135217666626,0.07019925117492676,14.245166198541623,14.537937488626811,3709,2351,172,
47,3.230008363723755,0.0658731460571289,15.18069289013073,14.551045913025275,3713,2358,158,
48,3.2973225116729736,0.06731414794921875,14.855718009747251,14.557265730019864,3725,2358,180,
49,3.372354030609131,0.07503151893615723,13.327732320744824,14.529909836052825,3730,2357,184,
50,3.4392917156219482,0.06693768501281738,14.93926776536293,14.537877020692964,3720,2361,186,
51,3.506028175354004,0.06673645973205566,14.984312982962564,14.54637482907579,3701,2350,192,
52,3.5719473361968994,0.06591916084289551,15.170096026909235,14.557885406945866,3693,2352,191,
53,3.6397626399993896,0.06781530380249023,14.745934087569172,14.56138909102295,3699,2360,177,
54,3.708794593811035,0.06903195381164551,14.486045154226863,14.55998671107622,3695,2364,172,
55,3.7796285152435303,0.07083392143249512,14.117529846953373,14.551694638290721,3708,2356,163,
56,3.852036952972412,0.07240843772888184,13.810545170775395,14.53776292483066,3718,2350,169,
57,3.919153928756714,0.06711697578430176,14.899360233598216,14.543955413887582,3727,2339,176,
58,3.983773946762085,0.0646200180053711,15.475080801074396,14.559059016674627,3733,2332,153,
59,4.0503692626953125,0.06659531593322754,15.016071115311775,14.566573113074272,3732,2336,149,
60,4.117119312286377,0.06675004959106445,14.981262278101225,14.573296387342234,3724,2331,136,
61,4.181841850280762,0.06472253799438477,15.45056839530549,14.586873962224221,3721,2323,129,
62,4.246750116348267,0.06490826606750488,15.406358243493912,14.599399140845403,3710,2324,126,
63,4.315579175949097,0.06882905960083008,14.528747098964287,14.59827231327411,3681,2327,116,
64,4.388583183288574,0.07300400733947754,13.697878191122825,14.583294272216975,3641,2340,85,
65,4.457287073135376,0.06870388984680176,14.55521662936165,14.582861488047985,3608,2347,55,
66,4.523718595504761,0.06643152236938477,15.053094740771048,14.58976693766595,3613,2343,64,
67,4.592975616455078,0.06925702095031738,14.438969309947158,14.587493075286893,3645,2332,92,
68,4.6643452644348145,0.07136964797973633,14.011558530930762,14.578680638951298,3668,2328,89,
69,4.735239028930664,0.07089376449584961,14.105612914074323,14.571598092183729,3691,2302,87,
70,4.802975654602051,0.06773662567138672,14.763061934194038,14.574298317112714,3714,2290,111,
