Index,Time,Difference,Hz,AveHz,0x6103 Linear-Acceleration-X,0x6103 Linear-Acceleration-Y,0x6103 Linear-Acceleration-Z,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,
0,1.1920928955078125e-06,1.1920928955078125e-06,838860.8,0.0,-200.0,114.0,357.0,883,889.5,-2726297.6,
1,0.028933286666870117,0.02893209457397461,34.56369180057684,34.56226772691689,-199.0,112.0,367.0,831,860.25,-1363654.2939925834,
2,0.05767226219177246,0.028738975524902344,34.795951551352246,34.67871597180595,-195.0,112.0,385.0,933,896.625,-681194.2956274515,
3,0.08551025390625,0.02783799171447754,35.922131533645654,35.08351177730193,-184.0,118.0,394.0,975,935.8125,-339893.29854898836,
4,0.11240339279174805,0.026893138885498047,37.18420539371265,35.58611444594807,-179.0,123.0,398.0,915,925.40625,-170140.12334318334,
5,0.13973212242126465,0.0273287296295166,36.59152889858233,35.78275283707487,-271.0,130.0,393.0,891,908.203125,-85384.80599438338,
6,0.16806817054748535,0.028336048126220703,35.290736222128736,35.699799554281356,-708.0,-226.0,259.0,845,876.6015625,-43250.024200388994,
7,0.19634413719177246,0.02827596664428711,35.3657228621056,35.65168840851605,72.0,470.0,218.0,841,858.80078125,-21939.78084840273,
8,0.2234642505645752,0.027120113372802734,36.8730021978022,35.799909738529806,214.0,531.0,279.0,780,819.400390625,-11696.29576925631,
9,0.2519240379333496,0.028459787368774414,35.13729695314529,35.72505455942672,-135.0,148.0,-436.0,747,783.2001953125,-6484.13639085674,
10,0.2800161838531494,0.028092145919799805,35.59713817715804,35.712221566609024,48.0,183.0,-332.0,780,781.60009765625,-3270.547644111609,
11,0.30762434005737305,0.027608156204223633,36.22118016874358,35.75789873437343,-52.0,624.0,-156.0,784,782.800048828125,-1613.5419982607148,
12,0.33542728424072266,0.02780294418334961,35.967413861114444,35.775265053835284,-196.0,239.0,-400.0,780,781.4000244140625,-831.9486278884825,
13,0.3627052307128906,0.02727794647216797,36.659651085550465,35.84177701117994,-160.0,215.0,-396.0,794,787.7000122070312,-300.4966367775105,
14,0.39131617546081543,0.028610944747924805,34.95165954184479,35.77669638499749,-119.0,273.0,-243.0,845,816.3500061035156,350.43409788417125,
15,0.4184730052947998,0.027156829833984375,36.82314931872454,35.84460600853576,-215.0,311.0,-182.0,827,821.6750030517578,273.2586278155229,
16,0.45174312591552734,0.03327012062072754,30.056999534200436,35.418358536333066,-200.0,282.0,-86.0,831,826.3375015258789,206.69967114019545,
17,0.4766120910644531,0.02486896514892578,40.21076044023469,35.66841949400117,-144.0,119.0,2.0,836,831.1687507629395,200.48393841935186,
18,0.5053250789642334,0.028712987899780273,34.827444760900434,35.62063461582921,-218.0,156.0,26.0,869,850.0843753814697,429.63340496957164,
19,0.5300202369689941,0.024695158004760742,40.493768041784534,35.847687832929836,-347.0,372.0,-25.0,874,862.0421876907349,456.92514145407495,
20,0.5599792003631592,0.02995896339416504,33.378992017953635,35.715612271008546,-290.0,273.0,-15.0,892,877.0210938453674,478.45296521361604,
21,0.585806131362915,0.02582693099975586,38.71927330465447,35.84803721863097,-71.0,-37.0,83.0,896,886.5105469226837,422.9388462129598,
22,0.6142551898956299,0.028449058532714844,35.15054808755992,35.81573320322795,-180.0,139.0,42.0,900,893.2552734613419,330.0098403737522,
23,0.6402161121368408,0.025960922241210938,38.51943281169642,35.92536889337759,-251.0,387.0,55.0,952,922.6276367306709,730.7083069237066,
24,0.6669414043426514,0.026725292205810547,37.41773868360483,35.985170276922304,-167.0,241.0,149.0,919,920.8138183653355,331.41966265503044,
25,0.6911323070526123,0.024190902709960938,41.337853820074116,36.172524052036366,-124.0,-4.0,124.0,924,922.4069091826677,198.63730899200706,
26,0.7160723209381104,0.024940013885498047,40.096208630480085,36.309181684243825,-258.0,211.0,20.0,943,932.7034545913339,305.74487093554814,
27,0.7421932220458984,0.026120901107788086,38.28351846950045,36.378666899669255,-298.0,268.0,-85.0,975,953.8517272956669,557.6875798049576,
28,0.7677900791168213,0.02559685707092285,39.067296318029825,36.46830137764743,-227.0,125.0,-69.0,980,966.9258636478335,534.2293693886866,
29,0.7934792041778564,0.025689125061035156,38.92697776292832,36.54790175635116,-150.0,208.0,18.0,990,978.4629318239167,491.6662828642339,
30,0.8270893096923828,0.03361010551452637,29.752956281788453,36.27177820876179,-211.0,263.0,-38.0,1046,1012.2314659119584,748.1900006429098,
31,0.8536572456359863,0.026567935943603516,37.63935603137283,36.31434063082845,-254.0,202.0,-61.0,1004,1008.1157329559792,296.6382312913774,
32,0.8833601474761963,0.02970290184020996,33.666744258847515,36.22531545194288,-61.0,290.0,72.0,1055,1031.5578664779896,542.9292727293291,
33,0.9128320217132568,0.029471874237060547,33.93065510379083,36.15122959650743,-93.0,156.0,28.0,1027,1029.2789332389948,232.8017874962159,
34,0.9404242038726807,0.027592182159423828,36.24214983150436,36.153897209352444,-95.0,-104.0,-140.0,1055,1042.1394666194974,349.44758259272726,
35,0.9658722877502441,0.025448083877563477,39.29568940479871,36.23667481083205,-62.0,-97.0,-170.0,1046,1044.0697333097487,212.6493714606356,
36,0.9911160469055176,0.025243759155273438,39.61375141669815,36.322689065927165,91.0,30.0,-57.0,1032,1038.0348666548743,-13.207168019238793,
37,1.0194880962371826,0.02837204933166504,35.24595591633684,36.29272390385223,-118.0,223.0,32.0,1055,1046.5174333274372,142.8845014896493,
38,1.0467982292175293,0.02731013298034668,36.61644565113011,36.30116954668962,-288.0,243.0,56.0,1093,1069.7587166637186,496.9488448175567,
