Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z
0,1.9073486328125e-06,1.9073486328125e-06,524288.0,0.0,6435,3954,1050,
1,0.05147886276245117,0.05147695541381836,19.42616831087027,19.425448549912467,6444,3949,1216,
2,0.10371708869934082,0.05223822593688965,19.143069697813356,19.283225407509065,6407,4021,1097,
3,0.15626192092895508,0.05254483222961426,19.031367264246402,19.19853526800018,,,,
4,0.17956113815307617,0.023299217224121094,42.919896852359706,22.276535118584476,6416,3982,1213,
5,0.2549772262573242,0.07541608810424805,13.25977023122301,19.60959444650157,6414,4039,1103,
6,0.3078958988189697,0.05291867256164551,18.896921475781344,19.487105943972825,6438,4029,1173,
7,0.35878992080688477,0.05089402198791504,19.64867308458061,19.510024095040514,6440,4050,1150,
8,0.4111771583557129,0.052387237548828125,19.088618655792615,19.456333693223133,6445,4039,1196,
9,0.46086907386779785,0.04969191551208496,20.123997831333394,19.52832270663856,6439,4075,960,
10,0.5110511779785156,0.05018210411071777,19.927422688249184,19.567511887078354,6439,4075,984,
11,0.5629668235778809,0.051915645599365234,19.26201607347876,19.53933968984277,6457,4063,1051,
12,0.6237280368804932,0.060761213302612305,16.45786753828708,19.239154391738865,6463,4063,1038,
13,0.674839973449707,0.05111193656921387,19.564901412918243,19.26382625727614,6482,4040,1145,
14,0.7249319553375244,0.05009198188781738,19.963274805926673,19.31215736445454,6471,4059,1069,
15,0.7773709297180176,0.052438974380493164,19.069785628225237,19.29580773677899,6466,4039,1089,
16,0.8322849273681641,0.054913997650146484,18.210293236542988,19.224185701157538,6455,4029,1049,
17,0.8872721195220947,0.054987192153930664,18.18605316671942,19.15984918939704,6462,4004,1134,
18,0.9405961036682129,0.053323984146118164,18.75328739990253,19.136800513846637,6469,4004,1175,
19,0.9936878681182861,0.05309176445007324,18.835312978539,19.120692331667158,6481,4024,1158,
20,1.048996925354004,0.05530905723571777,18.080221395533293,19.06583281285655,6483,4029,1114,
21,1.1029529571533203,0.053956031799316406,18.533609063753822,19.039796633031568,6481,4010,1116,
22,1.1542701721191406,0.05131721496582031,19.486638171343618,19.059662574152718,6479,3981,1163,
23,1.2053678035736084,0.05109763145446777,19.57037873450324,19.081312717836713,6479,3986,1086,
24,1.257680892944336,0.05231308937072754,19.11567471982572,19.08274200128301,6483,3978,1101,
25,1.3108420372009277,0.0531611442565918,18.810731296025544,19.071710618453384,6463,3965,1166,
26,1.3653509616851807,0.05450892448425293,18.34561972120528,19.042722881968437,6449,3998,1084,
27,1.415740966796875,0.050390005111694336,19.845205369267237,19.071285378629476,6417,3996,988,
28,1.4643580913543701,0.04861712455749512,20.56888409386264,19.121006101795142,6396,3983,894,
29,1.5148429870605469,0.05048489570617676,19.80790464181649,19.143898244050092,6374,3965,862,
30,1.5662758350372314,0.05143284797668457,19.442827674122146,19.153714389832796,6386,3942,950,
31,1.6181929111480713,0.051917076110839844,19.26148533220669,19.157172044466687,6382,3954,888,
32,1.6721529960632324,0.05396008491516113,18.53221694465923,19.13700485262888,6381,3948,901,
33,1.7260818481445312,0.05392885208129883,18.542949857202224,19.118444490609573,6388,3947,911,
34,1.7782750129699707,0.05219316482543945,19.15959691933819,19.119652332748686,6387,3954,933,
35,1.8326120376586914,0.0543370246887207,18.403657648328696,19.098423059970347,6381,3966,983,
36,1.8830921649932861,0.05048012733459473,19.809775703847844,19.117492318878803,6368,3987,973,
37,1.934607982635498,0.051515817642211914,19.411513701387957,19.12532168382519,6355,3996,960,
38,1.9863698482513428,0.05176186561584473,19.319241841505264,19.130374956835187,6345,4004,1018,
39,2.040832042694092,0.05446219444274902,18.36136076101755,19.109852836550086,6336,4026,1002,
40,2.0928540229797363,0.05202198028564453,19.222643861482336,19.11265647808982,6339,4026,1028,
41,2.1481130123138428,0.055258989334106445,18.09660314186726,19.086519082083488,6344,4039,1031,
42,2.2048511505126953,0.05673813819885254,17.624829290225527,19.04890495226116,6348,4050,1059,
43,2.2593071460723877,0.05445599555969238,18.36345088767759,19.032383478603972,6337,4067,1049,
44,2.3135058879852295,0.0541987419128418,18.45061277636522,19.018754276142527,6330,4081,1039,
45,2.367607831954956,0.05410194396972656,18.48362418473471,19.006526077776606,6317,4082,996,
46,2.4230120182037354,0.0554041862487793,18.04917764714995,18.984635509196288,6296,4061,1068,
47,2.4766931533813477,0.053681135177612305,18.628518131953545,18.976916835996597,6275,4066,1054,
48,2.526643991470337,0.04995083808898926,20.019684118582017,18.997531968113652,6251,4057,1044,
49,2.5801029205322266,0.05345892906188965,18.705948988283986,18.991490459571367,6205,4051,1002,
50,2.634934902191162,0.05483198165893555,18.2375316329104,18.975800866435428,6171,4058,976,
51,2.6897060871124268,0.05477118492126465,18.257775533568104,18.961179529749955,6123,4044,1016,
52,2.7418320178985596,0.05212593078613281,19.184309707636576,18.965421535873194,6082,4036,1004,
53,2.794966220855713,0.05313420295715332,18.82026913636751,18.96266209033947,6062,4030,988,
54,2.8488900661468506,0.053923845291137695,18.544671556728698,18.954750357578902,6020,4023,1004,
55,2.9018571376800537,0.052967071533203125,18.879654303204898,18.953379642931292,5983,4018,916,
56,2.9559388160705566,0.05408167839050293,18.490550400070536,18.94491174700394,5945,4014,876,
57,3.008931875228882,0.052993059158325195,18.870395781687954,18.94359937798996,5910,4032,801,
58,3.061133861541748,0.05220198631286621,19.15635918538851,18.94722760369197,5880,4040,742,
59,3.113661050796509,0.05252718925476074,19.037759571522592,18.94875487006113,5833,4049,634,
60,3.167158842086792,0.0534977912902832,18.69236048594832,18.944424006364937,5822,4050,633,
