 ,time,force,units, ,x ,y ,z, 
b'56,-9.69,-11\xfe,2510, 3386,258,76.76,,-684,-86,593,-523,-584,-219,87,2541,-76,298.38,-61.06,-9.81, -12090,3597,-7574,-7209,213,-217,120,-858,81,467,,\r\n'
b',25,0.388,lbs,\r\n'b',90,0.386,lbs,\r\n'b',155,0.390,lbs,\r\n'b',2530, 3413,269,77.09,,-1243,-14,112,-443,-667,-315,-56,1622,-67,298.25,-71.81,-13.81, -11351,4232,-8575,-6819,-311,-87,-184,-931,73,296,,\r\n'
b',220,0.391,lbs,\r\n'b',285,0.438,lbs,\r\n'b',350,0.444,lbs,\r\n'b',415,0.444,lbs,\r\n'b',480,0.448,lbs,\r\n'b',2484, 3350,259,76.38,,-1105,36,105,-300,-739,-411,130,-129,-5,298.19,-72.75,-14.88, -11274,4343,-8776,-6742,-62,-29,-201,-936,74,280,,\r\n'
b',545,0.449,lbs,\r\n'b',610,0.464,lbs,\r\n'b',675,0.461,lbs,\r\n'b',740,0.477,lbs,\r\n'b',805,0.480,lbs,\r\n'b',870,0.454,lbs,\r\n'b',2510, 3337,394,76.47,,-851,122,217,-248,-784,-534,128,-805,66,298.69,-70.37,-13.75, -11477,4139,-8569,-6794,62,53,-80,-924,78,318,,\r\n'
b',935,0.453,lbs,\r\n'b',1000,0.454,lbs,\r\n'b',1065,0.470,lbs,\r\n'b',1130,0.469,lbs,\r\n'b',1195,0.447,lbs,\r\n'b',1260,0.436,lbs,\r\n'b',2457, 3315,280,75.97,,-895,124,426,-160,-852,-667,-160,-742,127,298.56,-68.00,-13.00, -11634,3980,-8335,-6912,14,41,68,-909,82,357,,\r\n'
b',1325,0.498,lbs,\r\n'b',1390,0.494,lbs,\r\n'b',1455,0.461,lbs,\r\n'b',1520,0.435,lbs,\r\n'b',1585,0.470,lbs,\r\n'b',2439, 3337,410,76.00,,-846,112,254,-180,-836,-704,163,977,-22,298.25,-66.19,-12.63, -11740,3862,-8151,-7017,54,40,-147,-897,86,386,,\r\n'
b',1650,0.450,lbs,\r\n'b',1715,0.440,lbs,\r\n'b',1780,0.446,lbs,\r\n'b',1845,0.468,lbs,\r\n'b',2364, 3280,306,75.15,,-928,215,185,-176,-822,-688,-2,1714,-43,298.13,-71.56,-16.00, -11346,4190,-8718,-6794,1,130,-111,-930,85,297,,\r\n'
b',1910,0.482,lbs,\r\n'b',1975,0.496,lbs,\r\n'b',2040,0.481,lbs,\r\n'b',2105,0.531,lbs,\r\n'b',2327, 3288,608,74.93,,-974,185,59,-49,-856,-732,-120,-64,39,298.13,-76.12,-19.44, -11001,4508,-9147,-6589,-87,126,-192,-952,78,220,,\r\n'
b',2170,0.605,lbs,\r\n'b',2235,0.684,lbs,\r\n'b',2300,0.796,lbs,\r\n'b',2456, 3355,46,76.23,,-1285,231,334,-8,-851,-846,204,2008,-351,298.88,-79.87,-22.19, -10839,4691,-9360,-6429,-323,163,154,-961,68,179,,\r\n'
b',2365,0.843,lbs,\r\n'b',2430,0.881,lbs,\r\n'b',2495,0.963,lbs,\r\n'b',2560,1.115,lbs,\r\n'b',2450, 3368,131,76.28,,-971,106,-116,99,-708,-1032,48,1384,-399,300.13,-86.62,-2.75, -10200,5203,-10142,-5871,7,59,-148,-979,47,31,,\r\n'
b',2625,1.250,lbs,\r\n'b',2690,1.341,lbs,\r\n'b',2755,1.405,lbs,\r\n'b',2186, 3261,910,73.80,,-1115,-34,-27,182,-600,-1134,-383,-1812,-136,300.13,-84.69,-1.63, -10472,5243,-9745,-6027,-234,-50,24,-976,27,85,,\r\n'
b',2820,1.458,lbs,\r\n'b',2885,1.553,lbs,\r\n'b',2950,1.650,lbs,\r\n'b',3015,1.745,lbs,\r\n'b',2287, 3305,808,74.78,,-995,-23,106,161,-470,-1270,-473,-3297,36,298.75,-72.56,-5.63, -11356,4688,-8505,-6722,-1,-38,-202,-935,28,291,,\r\n'
b',3080,1.835,lbs,\r\n'b',3145,1.822,lbs,\r\n'b',2214, 3275,711,74.06,,-680,-15,388,92,-368,-1451,-551,-4447,56,297.69,-57.25,-1.63, -12308,3933,-6798,-7435,144,-30,-141,-824,15,530,,\r\n'
b',3210,1.755,lbs,\r\n'b',2142, 3341,955,74.05,,-271,9,1009,30,-411,-1345,115,-1710,78,296.81,-42.81,-1.00, -12994,3036,-5155,-7987,408,5,321,-666,12,719,,\r\n'
b',3275,1.817,lbs,\r\n'b',2138, 3348,902,74.07,,-590,75,923,49,-476,-1054,268,2408,180,296.69,-47.19,-2.75, -12777,3193,-5740,-7876,128,43,258,-719,32,665,,\r\n'
b',3340,1.795,lbs,\r\n'b',2125, 3356,730,74.06,,-773,66,722,372,-529,-680,133,2506,62,296.31,-56.88,-4.69, -12231,3765,-6860,-7590,48,22,189,-821,43,533,,\r\n'
b',3405,1.757,lbs,\r\n'b',1976, 3189,1816,71.90,,-863,69,414,532,-507,-563,17,548,48,296.19,-63.13,-6.13, -11829,4148,-7554,-7365,28,35,-8,-876,48,438,,\r\n'
b',3470,1.820,lbs,\r\n'b',1881, 3269,1452,71.79,,-849,50,710,627,-480,-492,59,491,-54,296.06,-63.88,-6.63, -11784,4176,-7625,-7349,31,1,281,-880,49,428,,\r\n'
b',3535,1.918,lbs,\r\n'b',2250, 3132,-119,73.36,,-874,33,418,638,-432,-459,97,16,-54,296.63,-66.19,-7.31, -11659,4280,-7890,-7206,-12,-9,80,-897,50,391,,\r\n'
b',3600,1.974,lbs,\r\n'b',2203, 3283,478,74.04,,-756,-78,390,638,-379,-449,-430,-3590,-32,296.56,-57.88,-4.56, -12189,3944,-7212,-7441,105,-104,-146,-831,41,518,,\r\n'
b',3665,2.055,lbs,\r\n'b',2213, 3279,553,74.11,,-544,-164,1009,328,-344,-523,-718,-5127,-138,295.94,-37.81,-0.50, -13144,2761,-4539,-8213,56,-171,235,-601,13,740,,\r\n'
b',3730,2.087,lbs,\r\n'b',2259, 3312,452,74.64,,-183,-100,944,20,-304,-555,-784,-4499,-383,296.19,-17.31,3.06, -13690,1814,-2236,-8529,93,-56,56,-336,-42,920,,\r\n'
b',3795,2.054,lbs,\r\n'b',2388, 3320,79,75.58,,302,-145,1030,-238,-249,-531,-673,-3569,-355,296.75,-2.69,5.81, -13932,918,108,-8572,348,-45,56,-46,-100,974,,\r\n'
b',3860,2.083,lbs,\r\n'b',2098, 3153,966,72.46,,271,-121,836,-592,-113,-472,-366,-2465,-163,297.31,8.75,7.94, -13921,309,1658,-8473,122,13,-123,149,-134,959,,\r\n'
b',3926,2.184,lbs,\r\n'b',3991,2.248,lbs,\r\n'b',2160, 3113,821,72.64,,293,-93,663,-694,-100,-393,-423,-4218,-42,296.69,22.69,10.00, -13628,-548,3462,-8393,-85,63,-227,378,-157,890,,\r\n'
b',4056,2.276,lbs,\r\n'b',2538, 3152,363,75.43,,607,-170,482,-777,-83,-241,-840,-6318,-317,296.13,45.19,15.56, -12739,-1917,6284,-7937,-88,15,-183,696,-186,665,,\r\n'
b',4121,2.244,lbs,\r\n'b',2248, 3178,229,73.66,,1049,-131,-594,-904,-76,240,-1642,-10481,-463,296.13,77.44,69.19, -10716,-3549,9821,-6675,10,34,-502,942,-201,183,,\r\n'
b',4186,2.276,lbs,\r\n'b',2394, 3195,913,74.73,,974,-110,-1155,-750,-142,627,-1864,-12064,-573,295.88,49.31,167.88, -5916,-5512,13760,-3704,230,23,-530,743,-134,-624,,\r\n'
b',4251,2.379,lbs,\r\n'b',2490, 3111,-232,74.81,,508,-113,-1373,-281,-241,840,-1568,-10077,-365,314.19,2.88,179.44, -353,-6372,15088,-230,459,-104,-394,49,-8,-979,,\r\n'
b',4316,2.470,lbs,\r\n'b',2647, 3225,528,76.63,,13,-33,-878,553,-395,444,-741,-5208,-30,313.31,-28.81,-175.69, 3533,-6281,14560,2125,486,-97,-22,-473,63,-856,,\r\n'
b',4381,2.513,lbs,\r\n'b',3053, 3345,-223,80.01,,-231,-16,-709,638,-419,233,175,294,126,313.63,-36.75,-174.19, 4484,-6112,14276,2675,355,-95,71,-587,78,-781,,\r\n'
b',4446,2.551,lbs,\r\n'b',2367, 3341,1029,75.55,,-404,71,-756,656,-424,185,392,2797,129,314.50,-28.50,-175.81, 3517,-6134,14635,2061,63,8,103,-468,62,-859,,\r\n'
