 ,time,force,units, ,x ,y ,z, 
b'972,13,22,7,-897,-35,-393,,\r\n'
b',2318, 2709,170,70.90,,-880,-11,-383,811,-436,643,-13,5,-1,307.38,-66.19,174.75, 8037,-6561,12042,3972,13,22,7,-897,-35,-393,,\r\n'
b',26,0.841,lbs,\r\n'b',91,0.872,lbs,\r\n'b',156,0.901,lbs,\r\n'b',221,0.903,lbs,\r\n'b',286,0.895,lbs,\r\n'b',351,0.846,lbs,\r\n'b',416,0.818,lbs,\r\n'b',481,0.769,lbs,\r\n'b',546,0.825,lbs,\r\n'b',611,0.828,lbs,\r\n'b',676,0.816,lbs,\r\n'b',741,0.682,lbs,\r\n'b',806,0.661,lbs,\r\n'b',871,0.669,lbs,\r\n'b',936,0.731,lbs,\r\n'b',1001,0.754,lbs,\r\n'b',1067,0.804,lbs,\r\n'b',1132,0.854,lbs,\r\n'b',1197,0.864,lbs,\r\n'b',1262,0.866,lbs,\r\n'b',1327,0.864,lbs,\r\n'b',1392,0.916,lbs,\r\n'b',1457,1.019,lbs,\r\n'b',1522,1.095,lbs,\r\n'b',1587,1.213,lbs,\r\n'b',1652,1.331,lbs,\r\n'b',1717,1.446,lbs,\r\n'b',1782,1.505,lbs,\r\n'b',1847,1.449,lbs,\r\n'b',1912,1.422,lbs,\r\n'b',1977,1.389,lbs,\r\n'b',2042,1.184,lbs,\r\n'b',2107,1.251,lbs,\r\n'b',2172,1.490,lbs,\r\n'b',2237,1.534,lbs,\r\n'b',2302,1.530,lbs,\r\n'b',2067, 2581,83,68.18,,-1059,-29,-839,843,136,832,-14,-760,169,321.88,-62.88,157.88, 8335,-6866,11986,2856,-225,155,-362,-873,-167,-413,,\r\n'
b',5423,2.427,lbs,\r\n'b',1883, 2526,1067,66.37,,-660,-3,229,641,-124,-409,8,-796,-119,310.63,-73.87,20.75, 11814,-5066,8585,5430,316,82,60,-942,-96,254,,\r\n'
b',5488,2.444,lbs,\r\n'b',1899, 2584,975,66.96,,-774,-86,296,644,-124,-446,-40,164,1,310.81,-73.94,21.81, 11807,-5099,8593,5403,168,14,45,-942,-100,251,,\r\n'
b',5553,2.432,lbs,\r\n'b',1908, 2646,385,67.48,,-675,-68,321,643,-113,-433,-75,-275,53,310.25,-72.81,19.87, 11881,-5049,8458,5501,264,38,66,-937,-98,271,,\r\n'
b',5618,2.428,lbs,\r\n'b',5683,2.435,lbs,\r\n'b',1821, 2560,269,66.22,,-870,-103,320,641,-113,-452,-64,1009,172,309.81,-74.94,21.75, 11739,-5139,8610,5485,73,-8,74,-944,-95,246,,\r\n'
b',5748,2.436,lbs,\r\n'b',1921, 2593,395,67.22,,-1106,-174,238,665,-124,-414,-59,940,39,309.50,-78.62,27.44, 11360,-5343,9067,5351,-144,-85,66,-961,-89,171,,\r\n'
b',5813,2.385,lbs,\r\n'b',1906, 2625,601,67.31,,-1071,-19,137,676,-116,-388,19,351,-116,309.88,-80.87,36.00, 11147,-5480,9329,5208,-277,69,-36,-968,-91,125,,\r\n'
b',5878,2.335,lbs,\r\n'b',1960, 2606,715,67.57,,-1192,-108,-21,699,-105,-342,60,-522,-150,310.44,-79.37,33.94, 11292,-5448,9172,5209,71,-95,27,-964,-100,149,,\r\n'
b',5943,2.197,lbs,\r\n'b',1961, 2590,739,67.46,,-1137,-130,108,707,-116,-416,186,-3216,-352,310.69,-71.87,21.00, 11957,-5075,8343,5486,-204,-21,-175,-932,-108,283,,\r\n'
b',6008,2.383,lbs,\r\n'b',1999, 2624,740,67.99,,-887,-135,407,643,-118,-513,-36,-807,-251,310.88,-63.31,17.12, 12628,-4749,7297,5760,-29,72,61,-873,-131,426,,\r\n'
b',6073,2.530,lbs,\r\n'b',2109, 2523,444,68.06,,-876,-162,398,606,-99,-539,-31,-607,-26,311.00,-61.44,17.06, 12726,-4719,7117,5794,-15,-25,-49,-861,-137,447,,\r\n'
b',6138,2.588,lbs,\r\n'b',2057, 2588,686,68.18,,-1002,-125,607,595,-116,-598,176,-1108,3,310.69,-57.06,14.50, 13008,-4445,6625,5964,-172,10,84,-823,-133,515,,\r\n'
b',6203,2.535,lbs,\r\n'b',2071, 2622,765,68.48,,-1221,-185,719,553,-120,-604,133,198,90,310.75,-55.63,13.06, 13105,-4275,6511,6003,-410,-61,182,-810,-123,537,,\r\n'
b',6268,2.568,lbs,\r\n'b',2029, 2724,814,68.97,,-1068,-87,675,536,-126,-616,-9,80,23,310.81,-56.63,12.75, 13058,-4282,6628,5972,-249,32,149,-819,-119,525,,\r\n'
b',6333,2.644,lbs,\r\n'b',2166, 2653,871,69.42,,-937,-220,476,534,-126,-588,-106,-1015,-83,310.69,-54.94,13.38, 13144,-4291,6394,6032,-134,-90,-71,-803,-130,547,,\r\n'
b',6398,2.783,lbs,\r\n'b',2190, 2678,889,69.74,,-825,-143,410,505,-126,-588,5,-3332,-131,310.06,-44.69,11.38, 13682,-3774,5146,6364,-135,-5,-272,-689,-137,683,,\r\n'
b',6463,2.956,lbs,\r\n'b',2014, 2771,830,69.14,,-384,-282,1166,310,-94,-720,237,-3994,-36,309.31,-28.19,8.81, 14320,-2756,3130,6781,79,-149,313,-463,-133,853,,\r\n'
b',6528,3.246,lbs,\r\n'b',2026, 2681,865,68.61,,-191,-54,917,128,-105,-768,137,-3836,-18,308.81,-14.75,7.25, 14625,-1827,1462,7005,68,45,-4,-249,-120,940,,\r\n'
b',6593,3.732,lbs,\r\n'b',1901, 2550,1335,66.72,,-210,132,940,4,-113,-796,-11,-5645,-114,307.63,5.44,6.94, 14662,-546,-1136,7201,-303,250,-28,92,-118,969,,\r\n'
b',6658,4.464,lbs,\r\n'b',1837, 2642,833,66.93,,634,-42,-398,-395,-96,-694,-285,-12323,-645,307.00,41.50,9.06, 13675,1667,-5675,6815,-15,73,-1123,650,-115,725,,\r\n'
b',6723,5.592,lbs,\r\n'b',1960, 2645,614,67.89,,1273,153,-3941,-688,-123,-382,-1323,-26703,-1063,307.31,51.81,175.19, 6435,5657,-13597,3186,502,204,-3337,770,-50,-603,,\r\n'
b',6788,7.200,lbs,\r\n'b',1938, 2692,926,68.04,,1126,115,-3941,246,-206,521,-1976,-32740,-1484,305.31,-81.25,-173.56, -9482,5518,-11138,-4902,2095,98,-3793,-969,16,-148,,\r\n'
b',6853,9.287,lbs,\r\n'b',6918,11.900,lbs,\r\n'b',2054, 2755,804,69.32,,1164,157,-2814,547,-235,-539,-1477,-28252,-1288,305.06,10.63,5.19, -14460,-46,1690,-7517,983,245,-3774,181,-87,959,,\r\n'
b',6983,14.469,lbs,\r\n'b',1922, 2758,1288,68.38,,2495,-78,-3938,-472,-201,-518,-2082,-28414,-922,306.94,55.25,174.69, -6820,-5633,13364,-3403,1689,-26,-3382,806,-51,-556,,\r\n'
b',7048,16.762,lbs,\r\n'b',2082, 2752,809,69.53,,853,-63,-838,259,-353,539,-1500,-22474,-759,303.44,-61.19,-172.06, 7383,-5708,12869,3967,1713,-128,-371,-859,65,-467,,\r\n'
b',7113,18.487,lbs,\r\n'b',2113, 2767,647,69.86,,-390,102,-144,665,-392,-219,-809,-13916,167,303.75,-46.69,-2.31, 13265,-2841,5849,7086,323,75,-815,-713,27,671,,\r\n'
b',7178,19.268,lbs,\r\n'b',2152, 2775,770,70.19,,1933,-531,2309,297,-336,-657,-201,-6405,-514,305.38,-12.13,0.19, 14478,-824,1524,7471,2139,-527,1350,-206,-3,958,,\r\n'
b',7243,20.218,lbs,\r\n'b',2010, 2735,938,68.85,,140,-25,713,-257,-297,-668,-204,-4604,179,304.38,5.13,2.00, 14477,85,-789,7631,52,9,-262,88,-35,976,,\r\n'
b',7308,21.738,lbs,\r\n'b',1903, 2600,539,67.10,,1293,-24,1389,-417,-270,-611,-239,-2800,-479,304.19,14.06,2.31, 14373,554,-1713,7655,103,160,107,210,-37,956,,\r\n'
b',7373,23.698,lbs,\r\n'b',1961, 2854,591,69.39,,1911,-7,-1124,-457,-289,-576,-1024,-13780,-231,303.75,43.25,6.56, 13413,2200,-5686,7166,1238,75,-1833,672,-82,709,,\r\n'
b',7438,26.451,lbs,\r\n'b',1873, 2960,1053,69.55,,2258,-7,-3838,-772,-243,108,-2020,-20485,-189,301.81,65.37,166.88, 7809,5400,-12628,4341,1437,99,-2308,891,-92,-397,,\r\n'
b',7503,28.444,lbs,\r\n'b',1918, 2877,1379,69.25,,-615,70,-1824,-348,-302,651,-1467,-17207,-131,313.44,-38.38,-176.50, -4791,6106,-14209,-2509,-194,-1,-532,-609,46,-766,,\r\n'
b',7568,29.650,lbs,\r\n'b',1993, 2873,1198,69.79,,-375,266,-863,472,-377,411,4,-1806,477,304.63,-65.87,-170.44, -7932,5460,-12585,-4161,520,200,-468,-895,66,-394,,\r\n'
b',7633,29.769,lbs,\r\n'b',2132, 2880,1436,70.82,,116,-188,-451,648,-390,-52,37,64,-231,304.69,-64.75,-169.81, -7822,5366,-12715,-4096,837,-228,-258,-887,73,-411,,\r\n'
b',7698,29.500,lbs,\r\n'b',1953, 2961,1557,70.13,,698,89,-582,643,-382,-48,-202,-3824,-248,304.88,-76.31,-160.94, -9052,5008,-11796,-4719,1576,61,-112,-952,75,-219,,\r\n'
b',7763,29.304,lbs,\r\n'b',2151, 2816,320,70.48,,-820,162,428,636,-387,-216,76,1000,-38,305.25,-76.19,-162.50, -9045,5046,-11800,-4681,132,92,651,-952,70,-222,,\r\n'
b',7828,29.129,lbs,\r\n'b',2259, 2799,56,71.09,,-1461,-82,108,630,-404,-172,-60,-205,150,304.63,-71.06,-168.19, -8477,5338,-12179,-4444,-955,-23,153,-927,64,-311,,\r\n'
b',7894,28.578,lbs,\r\n'b',2199, 2822,214,70.83,,-1924,84,446,654,-390,-107,51,1339,95,304.38,-69.56,-168.19, -8319,5340,-12307,-4386,-1005,14,781,-919,69,-334,,\r\n'
b',7959,27.700,lbs,\r\n'b',1614, 3139,420,68.91,,-1066,-185,-145,660,-401,-88,58,39,194,303.75,-67.69,-168.25, -8103,5378,-12454,-4329,194,-134,511,-907,75,-363,,\r\n'
b',8024,28.184,lbs,\r\n'b',8089,29.055,lbs,\r\n'b',1932, 2981,1306,70.12,,-778,-106,12,660,-395,-100,-116,-20,-33,303.63,-66.37,-168.81, -7957,5419,-12553,-4263,464,-23,360,-898,75,-385,,\r\n'
b',8154,29.858,lbs,\r\n'b',1942, 2922,897,69.71,,-693,-53,-627,648,-400,-81,-249,-2991,-96,302.94,-70.44,-165.44, -8373,5301,-12228,-4551,230,-135,-544,-913,82,-346,,\r\n'
b',8219,29.465,lbs,\r\n'b',1830, 2855,948,68.42,,-113,-81,-62,654,-395,-164,-216,-2284,-12,303.38,-82.06,-142.63, -9629,4861,-11191,-5182,908,-174,398,-971,81,-107,,\r\n'
b',8284,28.383,lbs,\r\n'b',2240, 2949,1785,72.06,,-1043,-90,125,596,-395,-256,64,325,-2,303.38,-83.00,-137.75, -9732,4844,-11082,-5240,-108,-205,238,-973,79,-88,,\r\n'
b',8349,28.999,lbs,\r\n'b',2104, 2828,241,70.26,,-1416,175,-67,606,-393,-264,140,2178,-52,303.50,-79.87,-153.88, -9371,5020,-11407,-5031,-451,100,86,-965,75,-154,,\r\n'
b',8414,30.432,lbs,\r\n'b',1973, 2900,1429,69.84,,-1441,236,185,630,-398,-185,30,-10,53,303.38,-74.56,-163.31, -8806,5218,-11881,-4745,-1169,407,226,-945,76,-249,,\r\n'
b',8479,30.155,lbs,\r\n'b',2226, 3023,768,72.42,,151,81,286,625,-398,-152,-29,-512,-181,303.38,-74.75,-161.75, -8840,5152,-11877,-4761,1098,1,530,-946,80,-244,,\r\n'
b',8544,29.992,lbs,\r\n'b',2015, 2932,892,70.33,,461,168,-51,643,-396,-217,-57,-2846,-41,303.75,-84.44,-175.38, -9773,4823,-11057,-5235,1136,3,-185,-974,78,-82,,\r\n'
b',8609,31.630,lbs,\r\n'b',2028, 2911,952,70.28,,-1160,427,-539,590,-396,-308,-195,-2505,-2,304.13,-85.37,-175.75, -10079,4725,-10771,-5338,224,394,-603,-977,72,-4,,\r\n'
b',8674,32.057,lbs,\r\n'b',2039, 2946,963,70.58,,-882,223,-300,561,-374,-400,-556,-3940,26,303.88,-74.94,-13.31, -11443,4154,-9113,-6097,64,80,-643,-956,59,207,,\r\n'
b',8739,32.910,lbs,\r\n'b',2006, 2955,925,70.41,,-687,182,1919,473,-363,-484,-131,-1250,-95,304.00,-67.06,-8.63, -12041,3743,-8278,-6397,215,124,1542,-903,57,377,,\r\n'
b',8804,33.002,lbs,\r\n'b',2064, 2913,870,70.58,,-1736,32,900,409,-360,-531,90,-659,134,303.50,-66.00,-8.63, -12087,3699,-8160,-6487,-840,-27,506,-895,60,394,,\r\n'
b',8869,33.643,lbs,\r\n'b',2154, 2933,918,71.32,,-389,182,154,385,-329,-563,-279,-3719,-49,303.50,-58.06,-7.25, -12603,3213,-7316,-6765,443,116,-359,-832,65,514,,\r\n'
b',8934,33.472,lbs,\r\n'b',2215, 3001,953,72.22,,-1397,154,-958,281,-342,-628,-47,-241,-323,303.81,-36.69,-3.44, -13714,2062,-4748,-7320,-811,107,-1743,-585,47,784,,\r\n'
b',8999,33.244,lbs,\r\n'b',2123, 3017,903,71.69,,-275,39,151,65,-313,-673,-25,1785,90,303.88,-39.38,-3.81, -13609,2199,-5089,-7246,1128,226,-1319,-622,50,756,,\r\n'
b',9064,31.732,lbs,\r\n'b',2020, 3112,1001,71.67,,-607,-3,-292,140,-326,-649,63,-271,-268,304.25,-49.81,-4.63, -13126,2814,-6329,-6940,142,-54,-922,-749,51,630,,\r\n'
b',9129,31.283,lbs,\r\n'b',2064, 3122,985,72.01,,-921,91,1497,176,-334,-636,156,1938,-92,304.63,-55.94,-6.19, -12802,3074,-7075,-6711,-108,31,951,-812,59,545,,\r\n'
b',9194,31.801,lbs,\r\n'b',1980, 3183,905,71.85,,-1283,-275,1696,228,-334,-622,-87,-697,145,303.63,-63.00,-9.56, -12288,3408,-7908,-6579,-409,-349,1257,-873,74,438,,\r\n'
b',9259,31.586,lbs,\r\n'b',9324,30.238,lbs,\r\n'b',2026, 3190,971,72.19,,-270,-104,1076,316,-331,-584,-23,622,192,302.56,-66.00,-12.19, -12012,3562,-8258,-6578,625,-189,686,-895,84,389,,\r\n'
b',9389,29.925,lbs,\r\n'b',2142, 3220,962,73.23,,202,-112,671,332,-321,-558,-179,-2546,-355,302.88,-62.38,-10.31, -12282,3361,-7855,-6677,1071,-194,224,-868,81,447,,\r\n'
b',9454,30.164,lbs,\r\n'b',2178, 3250,997,73.65,,-212,-31,1021,321,-334,-571,143,975,-135,303.13,-55.06,-7.44, -12755,3007,-7000,-6906,591,-104,465,-804,72,556,,\r\n'
b',9519,31.654,lbs,\r\n'b',2207, 3287,998,74.09,,-2123,147,-109,246,-320,-609,-197,-1314,139,303.13,-61.50,-9.44, -12357,3333,-7743,-6684,-1320,-11,-409,-861,77,461,,\r\n'
b',9584,30.890,lbs,\r\n'b',2145, 3346,967,74.10,,-98,84,1344,268,-326,-590,116,-1064,102,303.50,-49.00,-5.75, -13120,2692,-6278,-7045,642,19,704,-740,65,639,,\r\n'
b',9649,28.173,lbs,\r\n'b',2118, 3351,982,73.93,,-1,61,507,169,-308,-617,364,3680,-56,303.19,-60.88,-9.63, -12396,3272,-7692,-6700,855,-18,37,-856,80,470,,\r\n'
b',9714,25.384,lbs,\r\n'b',2133, 3220,1822,73.19,,-152,-338,747,304,-321,-545,404,5743,286,302.25,-83.25,-5.50, -10470,4428,-10293,-5768,749,-372,743,-973,95,63,,\r\n'
b',9779,23.363,lbs,\r\n'b',1992, 3292,1161,72.72,,-1277,-476,941,462,-328,-395,417,5297,-162,301.31,-69.12,-164.25, -8190,5340,-12315,-4603,-210,-518,1129,-916,94,-335,,\r\n'
b',9844,23.715,lbs,\r\n'b',2293, 3177,-52,73.99,,-1230,116,-307,627,-364,-83,452,3187,383,301.56,-55.31,-170.94, -6692,5660,-13327,-3743,-424,28,243,-806,87,-551,,\r\n'
b',9909,26.248,lbs,\r\n'b',1989, 3178,996,71.88,,-1517,353,-1512,603,-377,1,-323,-2964,-119,305.38,-59.50,-172.44, -7264,5521,-13082,-3747,-1038,420,-1646,-845,65,-492,,\r\n'
