 ,time,force,units, ,x ,y ,z, 
b',72.18,,-1131,-75,82,539,-84,-321,-35,740,75,307.19,-80.19,31.37, -11106,5602,-9129,-5511,-165,11,-59,-966,-86,142,,\r\n'
b', 2824,909,72.18,,-1131,-75,82,539,-84,-321,-35,740,75,307.19,-80.19,31.37, -11106,5602,-9129,-5511,-165,11,-59,-966,-86,142,,\r\n'
b',22,3.451,lbs,\r\n'b',87,3.618,lbs,\r\n'b',152,3.886,lbs,\r\n'b',217,3.826,lbs,\r\n'b',282,3.720,lbs,\r\n'b',347,3.773,lbs,\r\n'b',412,3.775,lbs,\r\n'b',477,3.812,lbs,\r\n'b',542,3.816,lbs,\r\n'b',607,3.796,lbs,\r\n'b',672,3.828,lbs,\r\n'b',737,3.850,lbs,\r\n'b',802,3.844,lbs,\r\n'b',867,3.820,lbs,\r\n'b',932,3.789,lbs,\r\n'b',997,3.776,lbs,\r\n'b',1062,3.745,lbs,\r\n'b',1127,3.715,lbs,\r\n'b',1192,3.728,lbs,\r\n'b',1257,3.768,lbs,\r\n'b',1323,3.769,lbs,\r\n'b',1388,3.727,lbs,\r\n'b',1453,3.686,lbs,\r\n'b',1518,3.673,lbs,\r\n'b',1583,3.694,lbs,\r\n'b',1648,3.659,lbs,\r\n'b',1713,3.591,lbs,\r\n'b',1778,3.480,lbs,\r\n'b',1843,3.519,lbs,\r\n'b',1908,3.559,lbs,\r\n'b',1973,3.564,lbs,\r\n'b',2038,3.593,lbs,\r\n'b',2103,3.603,lbs,\r\n'b',2168,3.579,lbs,\r\n'b',2233,3.545,lbs,\r\n'b',2298,3.566,lbs,\r\n'b',2561, 2917,1523,74.04,,-840,-99,158,547,-97,-350,-15,740,31,306.81,-74.94,18.50, -11564,5251,-8584,-5784,106,-18,-82,-947,-80,240,,\r\n'
b',2363,3.618,lbs,\r\n'b',2305, 2797,835,71.46,,-1075,-97,176,561,-81,-344,4,612,17,306.94,-78.19,23.25, -11296,5411,-8934,-5633,-114,-18,-7,-960,-78,183,,\r\n'
b',2428,3.670,lbs,\r\n'b',2493,3.682,lbs,\r\n'b',2339, 2815,1001,71.76,,-864,-83,127,576,-81,-313,42,-355,-20,307.00,-78.37,23.50, -11284,5414,-8954,-5622,124,-5,-60,-960,-78,180,,\r\n'
b',2558,3.697,lbs,\r\n'b',2437, 2818,988,72.49,,-929,-89,-15,569,-86,-331,-19,807,34,306.94,-80.06,26.81, -11131,5494,-9137,-5555,36,-13,-165,-966,-75,150,,\r\n'
b',2608, 2905,1425,74.28,,-1022,-95,-31,580,-97,-284,7,281,36,306.94,-82.00,32.56, -10955,5582,-9347,-5469,-51,-22,-145,-971,-73,114,,\r\n'
b',2623,3.692,lbs,\r\n'b',2513, 2869,1281,73.39,,-1115,-92,39,606,-91,-267,-54,520,-15,306.88,-83.00,38.00, -10846,5649,-9461,-5420,-142,-19,-54,-973,-73,93,,\r\n'
b',2688,3.687,lbs,\r\n'b',2753,3.688,lbs,\r\n'b',2533, 2893,1342,73.69,,-970,-94,53,619,-97,-241,-7,-175,-59,306.94,-83.56,4.38, -10776,5711,-9528,-5378,-7,-10,-84,-974,-75,79,,\r\n'
b',2818,3.661,lbs,\r\n'b',2530, 2889,1240,73.61,,-866,-82,55,620,-91,-251,-3,0,51,306.94,-82.75,38.56, -10864,5675,-9423,-5423,96,0,-44,-972,-77,96,,\r\n'
b',2883,3.633,lbs,\r\n'b',2524, 2884,1299,73.57,,-995,-91,53,608,-97,-256,-13,136,58,306.56,-83.56,4.19, -10776,5695,-9513,-5421,-20,-20,-29,-974,-71,82,,\r\n'
b',2948,3.578,lbs,\r\n'b',2526, 2895,1370,73.60,,-971,-89,64,632,-104,-251,-4,-288,-23,306.50,-83.25,4.13, -10807,5677,-9473,-5447,26,-21,-31,-973,-71,89,,\r\n'
b',3013,3.519,lbs,\r\n'b',2441, 2855,1218,72.77,,-904,-86,96,620,-86,-265,-29,-71,-29,306.50,-82.62,35.81, -10871,5656,-9397,-5473,58,-22,-9,-972,-73,101,,\r\n'
b',3078,3.490,lbs,\r\n'b',2557, 2875,1309,73.70,,-865,-88,88,614,-91,-265,-11,180,19,306.50,-83.00,37.88, -10831,5680,-9438,-5457,62,6,-31,-973,-73,94,,\r\n'
b',3143,3.500,lbs,\r\n'b',2510, 2863,1511,73.27,,-986,-86,27,620,-91,-265,25,171,-1,306.56,-83.50,4.25, -10779,5706,-9503,-5421,-1,-5,-71,-974,-72,82,,\r\n'
b',3208,3.504,lbs,\r\n'b',2538, 2894,1363,73.67,,-1008,-78,47,620,-91,-244,37,-78,-41,306.75,-83.44,4.25, -10791,5695,-9505,-5405,-34,-4,-35,-974,-73,83,,\r\n'
b',3273,3.449,lbs,\r\n'b',2584, 2899,1395,74.05,,-989,-94,-21,614,-91,-252,12,148,-47,307.06,-83.44,4.44, -10791,5709,-9516,-5371,-15,-18,-101,-974,-76,80,,\r\n'
b',3338,3.413,lbs,\r\n'b',2557, 2904,1401,73.93,,-944,-83,-30,625,-97,-257,10,51,-25,307.31,-83.87,4.63, -10729,5763,-9588,-5309,30,-3,-96,-975,-79,66,,\r\n'
b',3403,3.384,lbs,\r\n'b',2519, 2899,1407,73.58,,-1042,-89,0,632,-86,-244,-9,396,30,307.38,-84.37,4.56, -10666,5791,-9660,-5274,-66,-10,-54,-975,-79,53,,\r\n'
b',3468,3.313,lbs,\r\n'b',2538, 2890,1594,73.65,,-1038,-84,-78,620,-97,-232,-24,17,2,307.25,-84.94,4.50, -10571,5839,-9753,-5241,-48,-17,-81,-976,-77,36,,\r\n'
b',3533,3.287,lbs,\r\n'b',2568, 2903,1424,73.97,,-929,-61,-46,608,-104,-232,-5,85,-2,307.13,-85.06,4.50, -10546,5858,-9771,-5237,47,16,-79,-977,-77,32,,\r\n'
b',3598,3.280,lbs,\r\n'b',2512, 2888,1121,73.51,,-951,-110,11,624,-104,-224,-22,67,16,307.06,-85.19,4.50, -10518,5876,-9793,-5232,5,-23,-41,-977,-77,29,,\r\n'
