Index,Time,Difference,Hz,AveHz,Pressure,Acceleration-X,Acceleration-Y,Acceleration-Z,Magnetic-X,Magnetic-Y,Magnetic-Z,Angular-Vel-X,Angular-Vel-Y,Angular-Vel-Z,Heading,Roll,Pitch,Quaternion-X,Quaternion-Y,Quaternion-Z,Quaternion-W,Linear-Acceleration-X,Linear-Acceleration-Y,Linear-Acceleration-Z,Gravity-X,Gravity-Y,Gravity-Z,Position-X,Position-Y,Position-Z
15,1.4079999923706055,0.09200000762939453,10.869564315997886,10.653409148635697,2.5960924751435946e-38,956.0,-62.0,2.0,-28.0625,10.5,15.375,-66.75,2.0,-3.625,311.75,87.75,0.5,-0.27752685546875,0.63592529296875,-0.2940673828125,-0.6573486328125,41.0,1.0,44.0,979.0,-9.0,36.0,3198,3506,53,
16,1.5,0.09200000762939453,10.869564315997886,10.666666666666666,2.5960924751435946e-38,991.0,-19.0,71.0,-27.0625,8.875,14.5625,-66.1875,-1.0625,-3.625,317.625,87.8125,0.4375,-0.24554443359375,0.64898681640625,-0.26007080078125,-0.6715087890625,12.0,-6.0,2.0,979.0,-7.0,36.0,3226,3574,58,
17,1.5920000076293945,0.09200000762939453,10.869564315997886,10.678391908624583,2.5960924751435946e-38,999.0,-32.0,56.0,-25.6875,8.75,13.75,-66.8125,-2.0625,-3.75,322.8125,87.75,0.375,-0.21630859375,0.6590576171875,-0.22930908203125,-0.68280029296875,10.0,-29.0,31.0,979.0,-6.0,37.0,3195,3569,155,
18,1.6820001602172852,0.09000015258789062,11.111092273131861,10.701544759469412,2.5960924751435946e-38,1006.0,-27.0,90.0,-26.0,7.875,14.0625,-66.875,-1.0,-3.5,328.6875,87.6875,0.3125,-0.1824951171875,0.66864013671875,-0.1942138671875,-0.6942138671875,26.0,-21.0,51.0,979.0,-6.0,38.0,3144,3560,236,
19,1.7679998874664307,0.08599972724914551,11.627943855018865,10.746607018865411,2.5960924751435946e-38,1004.0,-19.0,74.0,-26.75,5.6875,13.25,-67.5625,1.3125,-3.625,334.625,87.6875,0.25,-0.14849853515625,0.6768798828125,-0.158203125,-0.703369140625,25.0,-13.0,35.0,979.0,-5.0,38.0,3121,3498,259,
20,1.8489999771118164,0.08100008964538574,12.345665348988488,10.81665778668126,2.5952315173671135e-38,982.0,-22.0,71.0,-27.875,6.1875,13.1875,-67.3125,-1.0625,-4.0625,340.5625,87.5625,0.1875,-0.11383056640625,0.68292236328125,-0.12176513671875,-0.711181640625,18.0,-12.0,0.0,979.0,-4.0,40.0,3140,3396,249,
21,1.939000129699707,0.09000015258789062,11.111092273131861,10.830324185306925,2.5952315173671135e-38,999.0,-25.0,84.0,-28.5625,3.5625,14.6875,-67.875,2.1875,-3.625,345.8125,87.5625,0.1875,-0.08270263671875,0.6871337890625,-0.0889892578125,-0.71630859375,19.0,-21.0,43.0,979.0,-3.0,41.0,3208,3327,255,
22,2.0310001373291016,0.09200000762939453,10.869564315997886,10.832101680175878,2.5952315173671135e-38,1000.0,-3.0,88.0,-30.0625,1.6875,13.5,-67.1875,-2.0625,-3.625,351.6875,87.4375,0.1875,-0.04730224609375,0.6898193359375,-0.052001953125,-0.7205810546875,20.0,0.0,45.0,979.0,-3.0,43.0,3286,3251,292,
23,2.120999813079834,0.08999967575073242,11.111151142029108,10.843942492669274,2.5952315173671135e-38,985.0,-38.0,64.0,-30.5,0.5,13.875,-67.6875,-0.125,-3.75,357.625,87.375,0.125,-0.011962890625,0.6910400390625,-0.0146484375,-0.72259521484375,6.0,-35.0,20.0,979.0,-2.0,43.0,3346,3214,304,
24,2.2160000801086426,0.0950002670288086,10.526286201877227,10.830324518229876,2.596307714587715e-38,993.0,-8.0,59.0,-32.6875,-0.6875,13.5,-67.625,2.3125,-3.8125,4.1875,87.25,0.125,0.027587890625,0.68975830078125,0.02679443359375,-0.7230224609375,14.0,-5.0,13.0,979.0,-2.0,46.0,3384,3187,276,
25,2.309000015258789,0.09299993515014648,10.752695670007947,10.827197849627575,2.596307714587715e-38,986.0,-12.0,84.0,-33.0,-4.0,13.0,-67.6875,1.0,-3.6875,10.75,87.1875,0.125,0.06689453125,0.6865234375,0.06817626953125,-0.72076416015625,19.0,-8.0,35.0,979.0,-2.0,47.0,3386,3165,271,
26,2.4010000228881836,0.09200000762939453,10.869564315997886,10.828821221219473,2.596307714587715e-38,985.0,-35.0,35.0,-34.375,-5.875,13.5,-67.3125,1.25,-3.625,16.0,87.125,0.1875,0.10223388671875,0.6817626953125,0.1051025390625,-0.71673583984375,32.0,42.0,22.0,979.0,-3.0,48.0,3338,3141,284,
27,2.491999864578247,0.09099984169006348,10.989030106292951,10.834671535814692,2.596307714587715e-38,996.0,-50.0,65.0,-36.6875,-8.5,11.875,-67.25,-0.5,-3.9375,21.875,87.0,0.1875,0.13336181640625,0.6756591796875,0.1376953125,-0.71185302734375,-2.0,-46.0,14.0,979.0,-3.0,50.0,3315,3138,272,
28,2.5829999446868896,0.09100008010864258,10.989001315231004,10.840108633217238,2.595805489218101e-38,981.0,-33.0,89.0,-37.375,-11.0625,12.75,-66.9375,-0.5625,-3.8125,28.375,86.9375,0.1875,0.1715087890625,0.6663818359375,0.17822265625,-0.703369140625,2.0,-29.0,37.0,979.0,-3.0,51.0,3339,3176,315,
29,2.671999931335449,0.08899998664855957,11.235956741755135,10.853293692079541,2.595805489218101e-38,987.0,0.0,101.0,-38.875,-13.0,9.5625,-67.625,1.5,-3.625,34.3125,86.875,0.1875,0.2054443359375,0.65631103515625,0.21417236328125,-0.69366455078125,8.0,2.0,48.0,979.0,-3.0,53.0,3298,3237,401,
30,2.7669999599456787,0.09500002861022949,10.526312619366108,10.842067377763517,2.595805489218101e-38,998.0,-33.0,70.0,-39.6875,-14.375,8.375,-67.1875,-3.125,-3.75,40.0625,86.875,0.25,0.23907470703125,0.64501953125,0.2489013671875,-0.68182373046875,19.0,-28.0,17.0,979.0,-4.0,52.0,3260,3284,481,
31,2.8550000190734863,0.08800005912780762,11.363628728335758,10.858143535165446,2.595805489218101e-38,982.0,-20.0,89.0,-40.75,-17.375,6.875,-67.0625,0.875,-3.6875,45.9375,86.75,0.25,0.2716064453125,0.6312255859375,0.28363037109375,-0.6688232421875,3.0,-14.0,34.0,979.0,-5.0,54.0,3275,3172,352,
32,2.944000005722046,0.08899998664855957,11.235956741755135,10.869565196264894,2.5952315173671135e-38,995.0,-14.0,62.0,-41.1875,-18.75,4.6875,-66.8125,-2.5625,-3.625,51.75,86.75,0.3125,0.303466796875,0.61627197265625,0.3173828125,-0.65374755859375,16.0,-8.0,7.0,979.0,-5.0,55.0,3287,3090,232,
33,3.0269999504089355,0.08299994468688965,12.048200800282656,10.901883231131812,2.5952315173671135e-38,989.0,-8.0,109.0,-41.1875,-21.0,1.5625,-66.8125,2.0,-3.5625,56.9375,86.625,0.3125,0.3309326171875,0.60107421875,0.3468017578125,-0.63946533203125,10.0,-1.0,52.0,978.0,-6.0,57.0,3305,3036,175,
34,3.1100001335144043,0.08300018310546875,12.048166191745565,10.932475414905806,2.5952315173671135e-38,1003.0,-24.0,65.0,-43.0625,-22.0625,1.375,-66.3125,-3.25,-3.5625,62.0,86.6875,0.375,0.358154296875,0.58575439453125,0.37469482421875,-0.623046875,24.0,-17.0,9.0,979.0,-7.0,56.0,3288,2976,141,
35,3.200000047683716,0.08999991416931152,11.11112170750251,10.937499837018551,2.5952315173671135e-38,992.0,-14.0,82.0,-43.0625,-22.875,-3.0,-66.0,-0.625,-3.625,68.375,86.5625,0.4375,0.39056396484375,0.5638427734375,0.40582275390625,-0.601806640625,12.0,3.0,26.0,978.0,-8.0,58.0,3282,2959,139,
36,3.2980000972747803,0.09800004959106445,10.204076469071287,10.915706166821431,2.5952315173671135e-38,991.0,-34.0,78.0,-43.0625,-23.6875,-6.0625,-66.3125,-0.4375,-3.625,74.125,86.5,0.5625,0.41864013671875,0.54296875,0.43878173828125,-0.58087158203125,12.0,-25.0,19.0,978.0,-9.0,58.0,3231,2965,164,
37,3.3969998359680176,0.0989997386932373,10.101036762315315,10.891964023147027,2.5952315173671135e-38,992.0,-32.0,47.0,-46.0,-24.0625,-10.25,-64.875,-3.5625,-4.0,80.5,86.4375,0.5625,0.44818115234375,0.5185546875,0.47052001953125,-0.5557861328125,13.0,-22.0,-11.0,978.0,-10.0,59.0,3197,3042,205,
38,3.495000123977661,0.09800028800964355,10.20405164423187,10.872674864672733,2.5952315173671135e-38,969.0,-13.0,109.0,-46.375,-23.0625,-12.875,-66.125,7.625,-3.625,86.8125,86.375,0.625,0.47637939453125,0.492431640625,0.5006103515625,-0.52911376953125,-9.0,-3.0,49.0,978.0,-10.0,59.0,3245,3162,205,
39,3.5900001525878906,0.09500002861022949,10.526312619366108,10.863509287565469,2.5952315173671135e-38,989.0,-27.0,80.0,-47.375,-21.25,-15.6875,-65.75,5.6875,-3.4375,93.0625,86.5,0.6875,0.50103759765625,0.46856689453125,0.525390625,-0.5032958984375,18.0,-15.0,22.0,978.0,-11.0,57.0,3261,3232,168,
40,3.682000160217285,0.09200000762939453,10.869564315997886,10.863660581057522,2.59515977088574e-38,993.0,-34.0,64.0,-48.875,-20.5625,-18.75,-64.25,-1.5,-3.4375,98.625,86.4375,0.75,0.5260009765625,0.4395751953125,0.55224609375,-0.47442626953125,15.0,-21.0,5.0,978.0,-13.0,59.0,3077,3235,162,
41,3.7750000953674316,0.09299993515014648,10.752695670007947,10.860926877939416,2.59515977088574e-38,996.0,-33.0,107.0,-50.0625,-16.875,-20.75,-64.9375,3.3125,-3.4375,104.1875,86.4375,0.8125,0.5472412109375,0.41290283203125,0.57464599609375,-0.447021484375,18.0,-19.0,48.0,978.0,-14.0,58.0,2963,3288,83,
42,3.874000072479248,0.0989999771118164,10.101012436301284,10.841507282967399,2.59515977088574e-38,995.0,-43.0,80.0,-49.6875,-14.375,-22.0,-63.25,-2.0625,-4.0,110.375,86.375,0.875,0.56884765625,0.38214111328125,0.59796142578125,-0.415771484375,17.0,-27.0,20.0,978.0,-15.0,59.0,2921,3226,214,
43,3.9700000286102295,0.09599995613098145,10.416671426762,10.831234178870504,2.59515977088574e-38,980.0,-20.0,94.0,-51.875,-11.875,-23.75,-63.1875,0.8125,-3.8125,116.5,86.3125,0.9375,0.5885009765625,0.3505859375,0.61956787109375,-0.38330078125,1.0,-4.0,34.0,978.0,-16.0,60.0,2871,3177,348,
44,4.065999984741211,0.09599995613098145,10.416671426762,10.821446179321732,2.595303263848487e-38,989.0,-23.0,98.0,-51.5625,-10.0,-22.875,-63.5,2.125,-3.6875,121.9375,86.375,0.9375,0.605224609375,0.32196044921875,0.63671875,-0.35302734375,10.0,-6.0,39.0,978.0,-16.0,58.0,2854,3166,467,
45,4.1600000858306885,0.09400010108947754,10.63828643171471,10.817307469120927,2.595303263848487e-38,995.0,-55.0,106.0,-52.1875,-7.0,-23.0,-62.625,-4.25,-3.6875,128.0,86.375,1.0,0.621826171875,0.2891845703125,0.6541748046875,-0.3189697265625,17.0,-37.0,48.0,978.0,-17.0,58.0,2866,3142,549,
46,4.256999969482422,0.0969998836517334,10.309290716166029,10.805731813428416,2.595303263848487e-38,994.0,-26.0,87.0,-53.25,-4.6875,-22.25,-62.5,0.0625,-3.5,133.375,86.4375,1.0625,0.63519287109375,0.25933837890625,0.66827392578125,-0.28759765625,15.0,-7.0,29.0,978.0,-18.0,57.0,2904,3150,594,
47,4.3500001430511475,0.09300017356872559,10.752668104011834,10.80459734583677,2.595303263848487e-38,999.0,-32.0,67.0,-54.375,-3.0625,-22.25,-61.3125,-3.625,-3.5625,139.375,86.4375,1.0625,0.64801025390625,0.22552490234375,0.6822509765625,-0.25244140625,20.0,-13.0,10.0,978.0,-19.0,57.0,2824,3153,671,
48,4.444999933242798,0.09499979019165039,10.526339036987586,10.798650330908366,2.5952315173671135e-38,981.0,-25.0,55.0,-54.75,0.25,-20.0625,-61.25,3.25,-3.125,144.6875,86.375,1.125,0.65771484375,0.19439697265625,0.6934814453125,-0.22064208984375,3.0,-5.0,-2.0,978.0,-20.0,58.0,3007,3174,634,
49,4.54200005531311,0.0970001220703125,10.309265376750039,10.788198899883568,2.5952315173671135e-38,995.0,-21.0,98.0,-53.25,2.25,-18.875,-61.1875,-1.5,-3.0625,150.5,86.375,1.25,0.66741943359375,0.15972900390625,0.7034912109375,-0.18487548828125,16.0,0.0,41.0,978.0,-21.0,57.0,2970,3157,613,
50,4.635999917984009,0.09399986267089844,10.638313414361951,10.785159811163842,2.5952315173671135e-38,980.0,-22.0,86.0,-53.0,3.25,-17.25,-61.125,-0.3125,-3.125,155.75,86.375,1.3125,0.67413330078125,0.1282958984375,0.711181640625,-0.15252685546875,1.0,0.0,29.0,978.0,-22.0,56.0,2966,3073,482,
51,4.723999977111816,0.08800005912780762,11.363628728335758,10.795935700063369,2.5952315173671135e-38,995.0,-35.0,86.0,-52.5625,6.0,-14.5625,-59.4375,-2.0625,-3.5,161.0,86.375,1.3125,0.67926025390625,0.09698486328125,0.71746826171875,-0.1199951171875,12.0,-6.0,-11.0,978.0,-23.0,57.0,2808,3055,404,
52,4.806999921798706,0.08299994468688965,12.048200800282656,10.8175579042952,2.5952315173671135e-38,995.0,-35.0,73.0,-53.25,4.875,-14.25,-59.4375,1.9375,-3.5,165.625,86.375,1.375,0.68292236328125,0.06927490234375,0.72149658203125,-0.0908203125,17.0,-12.0,16.0,978.0,-23.0,56.0,2708,3098,367,
53,4.890000104904175,0.08300018310546875,12.048166191745565,10.838445575255994,2.597025179401449e-38,981.0,-27.0,60.0,-51.0625,6.875,-12.25,-59.375,3.5625,-3.375,170.8125,86.4375,1.375,0.685546875,0.0382080078125,0.72467041015625,-0.05810546875,3.0,-3.0,4.0,978.0,-23.0,56.0,2640,3145,356,
54,4.978000164031982,0.08800005912780762,11.363628728335758,10.847729654605343,2.597025179401449e-38,978.0,-37.0,93.0,-50.25,5.5,-11.0625,-59.75,2.8125,-3.3125,175.375,86.4375,1.375,0.68682861328125,0.01055908203125,0.72607421875,-0.02545166015625,0.0,-13.0,38.0,978.0,-24.0,54.0,2610,3149,282,
55,5.069000005722046,0.09099984169006348,10.989030106292951,10.85026631247076,2.597025179401449e-38,1006.0,0.0,114.0,-49.6875,5.875,-10.5625,-59.4375,-1.125,-2.875,180.5,86.5625,1.4375,0.6873779296875,-0.0205078125,0.72601318359375,0.00341796875,27.0,25.0,60.0,978.0,-24.0,53.0,2593,3167,209,
56,5.1600000858306885,0.09100008010864258,10.989001315231004,10.852712997772127,2.597025179401449e-38,990.0,-22.0,53.0,-47.375,6.0,-9.75,-58.625,0.6875,-2.875,186.1875,86.5,1.4375,0.685546875,-0.05511474609375,0.72491455078125,0.03924560546875,15.0,-7.0,24.0,978.0,-25.0,52.0,2604,3032,-21,
57,5.254000186920166,0.09400010108947754,10.63828643171471,10.848876660092534,2.596307714587715e-38,1003.0,-26.0,92.0,-46.375,5.6875,-9.375,-58.375,2.25,-3.1875,191.25,86.5625,1.5,0.6827392578125,-0.0859375,0.7220458984375,0.07147216796875,13.0,-12.0,13.0,978.0,-25.0,51.0,2628,2917,-186,
58,5.348999977111816,0.09499979019165039,10.526339036987586,10.843148298407174,2.596307714587715e-38,1001.0,-26.0,72.0,-44.875,7.1875,-7.6875,-59.1875,0.5625,-3.5,197.0,86.625,1.5,0.677978515625,-0.11981201171875,0.71728515625,0.10723876953125,14.0,8.0,21.0,978.0,-26.0,51.0,2660,2860,-283,
59,5.447000026702881,0.09800004959106445,10.204076469071287,10.83165039668877,2.596307714587715e-38,1002.0,-31.0,86.0,-43.75,5.375,-8.0625,-58.8125,0.0,-3.375,202.125,86.6875,1.4375,0.67242431640625,-0.14990234375,0.7113037109375,0.13934326171875,8.0,20.0,-21.0,979.0,-25.0,49.0,2657,3072,-118,
