Index,Time,Difference,Hz,AveHz,Pressure,Acceleration-X,Acceleration-Y,Acceleration-Z,Magnetic-X,Magnetic-Y,Magnetic-Z,Angular-Vel-X,Angular-Vel-Y,Angular-Vel-Z,Heading,Roll,Pitch,Quaternion-X,Quaternion-Y,Quaternion-Z,Quaternion-W,Linear-Acceleration-X,Linear-Acceleration-Y,Linear-Acceleration-Z,Gravity-X,Gravity-Y,Gravity-Z,Position-X,Position-Y,Position-Z
106,9.675967455,0.055005312,18.18006233,10.9549769,2.68E-38,74,-131,957,17.875,-16.75,-29.75,-0.1875,4.6875,-125.625,123.1875,-1,3.125,-0.005187988,0.028381348,-0.874389648,0.465698242,99,-82,0,-18,-53,979,2802,3171,197
107,9.767976761,0.092009306,10.86846585,10.95416202,2.68E-38,57,-132,972,21.25,-12.5,-31.75,-0.125,6.1875,-126,134.1875,-0.8125,3.3125,-0.004394531,0.029785156,-0.920837402,0.388793945,72,-74,-6,-14,-57,978,2726,3119,236
108,9.86198616,0.094009399,10.63723422,10.9511409,2.68E-38,54,-141,987,23.1875,-7.75,-32.25,-0.375,6.6875,-126.0625,146.375,-0.625,3.5,-0.003356934,0.030944824,-0.95690918,0.288696289,65,-81,8,-11,-59,978,2694,3160,354
109,9.951995134,0.090008974,11.11000331,10.9525777,2.68E-38,63,-141,975,23.25,-2.1875,-32.875,-0.75,4.5625,-126.125,157.375,-0.3125,3.5625,-0.002990723,0.031616211,-0.980163574,0.195617676,70,-79,-2,-6,-61,978,2673,3210,425
110,10.04000378,0.088008642,11.36252049,10.95617118,2.68E-38,83,-148,967,22.5,0.375,-32.0625,-1.25,4.125,-126.0625,167.1875,-0.0625,3.6875,-0.002929688,0.032470703,-0.993225098,0.11126709,88,-80,-8,-1,-63,978,2717,3284,469
111,10.12901282,0.089009047,11.23481307,10.95861975,2.68E-38,81,-137,980,21.0625,5.1875,-33.25,-0.875,4.4375,-126.1875,178.1875,0.25,3.75,-0.002746582,0.03314209,-0.999328613,0.015441895,76,-72,1,4,-65,978,2627,3299,481
112,10.21702147,0.088008642,11.36252049,10.96209892,2.68E-38,81,-145,977,16.6875,6.75,-30.875,-0.1875,5.25,-126.3125,189.25,0.5625,3.6875,-0.002258301,0.032897949,-0.99621582,-0.080627441,72,-81,-1,9,-63,978,2571,3342,499
113,10.30403018,0.087008715,11.49310162,10.96658279,2.68E-38,72,-146,974,14.5,9.6875,-30.875,-0.1875,4.9375,-126.3125,200.25,0.8125,3.5625,-0.001708984,0.032226563,-0.983886719,-0.175964355,57,-84,-3,14,-61,978,2560,3381,452
114,10.39603949,0.092009306,10.86846585,10.96571441,2.68E-38,91,-151,984,13.25,10.5,-29,-0.8125,4.75,-126.1875,211.25,1.0625,3.4375,-0.001281738,0.031616211,-0.962463379,-0.269592285,72,-92,6,19,-59,978,2584,3498,450
115,10.48804855,0.092009068,10.86849402,10.96486152,2.68E-38,48,-135,982,10.375,12.375,-27.75,-0.5625,4.8125,-126.375,222.3125,1.3125,3.25,-0.000732422,0.030883789,-0.932128906,-0.360778809,25,-80,3,23,-55,978,2563,3420,288
116,10.57605743,0.088008881,11.36248971,10.96817039,2.68E-38,87,-160,961,8,10.6875,-25.75,0.0625,4.3125,-126.125,233.3125,1.5,2.9375,-0.000183105,0.02935791,-0.893310547,-0.448486328,61,-109,-17,26,-51,978,2523,3494,317
117,10.66906667,0.093009233,10.7516207,10.96628259,2.68E-38,85,-152,962,7.5,13,-25,-0.625,4.5625,-126.125,245.5,1.625,2.625,0.000305176,0.02746582,-0.840515137,-0.54107666,56,-107,-16,28,-45,979,2544,3563,322
118,10.76007581,0.09100914,10.98790737,10.96646549,2.68E-38,88,-149,985,7.375,14.5,-25.875,-1.3125,5.0625,-125.8125,256.5,1.75,2.375,0.000976563,0.026123047,-0.784851074,-0.619140625,58,-107,6,30,-41,979,2556,3454,89
119,10.85208488,0.092009068,10.86849402,10.96563484,2.68E-38,96,-147,987,6.5,17.6875,-27.0625,-0.5,5.6875,-125.8125,267.5,1.75,2.125,0.001647949,0.024291992,-0.722106934,-0.691345215,66,-111,7,30,-36,979,2633,3510,50
120,10.94209409,0.090009212,11.10997388,10.96682217,2.68E-38,89,-143,978,5,19.5,-28.25,-0.375,5.375,-125.6875,278.4375,1.6875,1.75,0.001953125,0.021789551,-0.652832031,-0.757202148,59,-112,-1,29,-30,979,2733,3578,-14
121,11.0291028,0.087008715,11.49310162,10.97097399,2.68E-38,95,-139,967,-1.1875,21.5,-28.25,-0.625,4.875,-125.4375,288.1875,1.625,1.5,0.002319336,0.01965332,-0.586364746,-0.809814453,64,-122,-10,28,-26,979,2786,3571,-102
122,11.11511135,0.086008549,11.62675123,10.97604839,2.68E-38,89,-141,976,-9.6875,21.875,-27.5,-0.875,5.6875,-125.25,299.0625,1.5,1.25,0.002990723,0.017333984,-0.506591797,-0.861999512,63,-119,-3,26,-22,980,2919,3625,-77
123,11.20812058,0.093009233,10.7516207,10.974186,2.68E-38,104,-129,986,-15.75,17.75,-23.875,-0.25,4.25,-125.125,311.1875,1.3125,1,0.003417969,0.014526367,-0.422363281,-0.906311035,74,-118,2,23,-18,980,3056,3593,-45
124,11.29812956,0.090008974,11.11000331,10.97526802,2.68E-38,90,-135,990,-19,13.5625,-21.1875,0,5.0625,-125.0625,322.125,1,0.75,0.00378418,0.011108398,-0.334411621,-0.945861816,82,-110,17,18,-14,980,3075,3494,68
125,11.38613844,0.088008881,11.36248971,10.97826104,2.68E-38,87,-129,962,-18.25,11.6875,-21.5,-0.1875,5,-125,331.75,0.6875,0.625,0.003967285,0.00769043,-0.243530273,-0.969848633,74,-118,-18,12,-11,980,3153,3415,37
126,11.47114706,0.085008621,11.76351276,10.98408026,2.68E-38,92,-125,963,-19.75,9.1875,-18.75,-0.75,5.0625,-124.9375,342.6875,0.4375,0.5625,0.004394531,0.004638672,-0.150390625,-0.988586426,84,-115,-16,7,-9,980,3197,3324,21
127,11.5611558,0.090008736,11.11003274,10.98506086,2.68E-38,84,-127,973,-21.25,5.0625,-19.25,-0.8125,3.8125,-125.0625,353.5625,0.125,0.5625,0.005126953,0.00177002,-0.055969238,-0.998413086,84,-115,-1,2,-10,980,3238,3267,-131
128,11.65416527,0.093009472,10.75159314,10.9831976,2.68E-38,86,-120,991,-22.375,3.6875,-19.25,-0.8125,4.6875,-124.5625,3.1875,-0.0625,0.625,0.00567627,-0.000732422,0.028259277,-0.999572754,122,-111,6,-1,-11,980,3267,3205,-213
129,11.74217391,0.088008642,11.36252049,10.98604066,2.68E-38,97,-114,984,-21.875,1.25,-20.0625,-0.3125,4.375,-124.875,15.3125,-0.375,0.6875,0.00579834,-0.004150391,0.133239746,-0.991027832,104,-102,3,-6,-12,980,3288,3079,-266
130,11.83018279,0.088008881,11.36248971,10.9888412,2.68E-38,87,-117,965,-23,-4.25,-21.25,-0.3125,4.8125,-124.6875,26.1875,-0.625,0.8125,0.00567627,-0.007263184,0.226501465,-0.973937988,93,-104,-20,-11,-14,980,3218,3110,-206
131,11.91919184,0.089009047,11.23481307,10.99067804,2.68E-38,69,-121,985,-22.0625,-7.5,-20.75,-1.125,4.9375,-124.6875,37.0625,-0.875,1,0.006286621,-0.010253906,0.317810059,-0.948059082,86,-107,-8,-15,-18,980,3190,3068,-100
132,12.01520133,0.096009493,10.41563673,10.98608308,2.68E-38,54,-123,969,-20.5625,-13.75,-22,-0.5625,6.125,-124.6875,46.6875,-1.0625,1.25,0.006591797,-0.012939453,0.39654541,-0.917907715,72,-101,-10,-18,-21,980,3110,3043,19
133,12.11321115,0.098009825,10.20305875,10.97974751,2.68E-38,81,-124,973,-16.1875,-18.1875,-22.75,0.0625,4.375,-124.9375,58.8125,-1.1875,1.5,0.006347656,-0.015930176,0.491027832,-0.87097168,102,-98,-6,-21,-26,980,3066,3088,172
134,12.20221996,0.089008808,11.23484317,10.9816083,2.68E-38,75,-124,983,-12,-21.875,-22.75,-0.6875,4.6875,-125.1875,69.6875,-1.3125,1.75,0.006164551,-0.018493652,0.571472168,-0.820373535,98,-93,3,-22,-30,979,3029,3098,174
135,12.29022884,0.088008881,11.36248971,10.98433574,2.68E-38,41,-116,972,-6.1875,-24.5,-23.5625,-0.875,4.25,-125.4375,81.8125,-1.3125,2.0625,0.006164551,-0.021179199,0.654846191,-0.755432129,95,-82,5,-23,-36,979,2980,3122,133
136,12.38223791,0.092009068,10.86849402,10.98347496,2.68E-38,76,-109,983,2.5,-25.6875,-23.5625,-0.5,3.625,-125.4375,92.75,-1.3125,2.375,0.00604248,-0.023254395,0.723754883,-0.68963623,89,-91,-10,-22,-41,979,2927,3169,158
137,12.47324729,0.091009378,10.98787858,10.98350709,2.68E-38,91,-129,986,9.75,-24.25,-27.1875,-0.375,4.75,-125.4375,103.6875,-1.25,2.625,0.00567627,-0.025085449,0.786071777,-0.617553711,81,-90,-13,-21,-45,979,2895,3169,112
138,12.56325603,0.090008736,11.11003274,10.98441357,2.68E-38,87,-120,991,16.375,-19.6875,-29.1875,-0.25,4.625,-125.5,113.375,-1.125,2.8125,0.005249023,-0.026550293,0.835632324,-0.54864502,107,-70,12,-19,-49,979,2866,3139,172
139,12.65926576,0.096009731,10.41561086,10.98009969,2.68E-38,63,-134,975,19.6875,-15.25,-31.5,0,6.0625,-125.9375,125.5625,-1,3.0625,0.004394531,-0.028198242,0.889038086,-0.456970215,81,-81,-3,-17,-53,979,2820,3095,218
140,12.75427532,0.095009565,10.52525602,10.97671145,2.68E-38,58,-135,993,20.75,-11.375,-32.1875,-0.5,4.75,-125.75,136.5625,-0.8125,3.25,0.003601074,-0.029418945,0.928588867,-0.369873047,73,-79,15,-14,-56,978,2725,3048,215
141,12.84828472,0.094009399,10.63723422,10.97422754,2.68E-38,64,-131,976,22.875,-7,-33.5,-0.5625,4.125,-126,148.75,-0.625,3.4375,0.002807617,-0.030395508,0.962646484,-0.269104004,74,-72,-2,-10,-58,978,2700,3102,308
142,12.94229412,0.094009399,10.63723422,10.97177971,2.68E-38,72,-146,959,22.1875,-2.5,-32.5625,-0.8125,5.125,-126.25,160.9375,-0.3125,3.5625,0.002441406,-0.031433105,0.985778809,-0.165161133,94,-80,-7,-5,-61,978,2689,3196,394
143,13.03430319,0.092009068,10.86849402,10.97105061,2.68E-38,76,-145,983,21.0625,3.75,-32.75,-1.0625,4.25,-126.5,171.9375,0,3.6875,0.002380371,-0.032287598,0.997009277,-0.069885254,65,-84,0,0,-63,978,2732,3083,266
144,13.1243124,0.090009212,11.10997388,10.97200338,2.68E-38,66,-149,984,19.375,6.75,-32.0625,-0.5625,4.5625,-126.1875,182.9375,0.3125,3.6875,0.00201416,-0.032531738,0.999145508,0.026000977,63,-87,-9,5,-63,978,2668,3147,271
145,13.21232104,0.088008642,11.36252049,10.97460465,2.68E-38,71,-139,977,16.75,9.1875,-30.875,-0.1875,4.4375,-126.125,192.75,0.5625,3.625,0.001464844,-0.032104492,0.993286133,0.111083984,61,-77,0,9,-62,978,2615,3205,255
146,13.29832959,0.086008549,11.62675123,10.97882249,2.68E-38,87,-152,981,13.75,10.375,-29.5625,-0.375,4.75,-126.4375,203.75,0.8125,3.5,0.000854492,-0.031433105,0.978088379,0.205871582,73,-92,2,14,-59,978,2614,3339,290
147,13.39433932,0.096009731,10.41561086,10.97478543,2.68E-38,85,-145,987,11.0625,11.6875,-29.375,-0.6875,4.8125,-126.1875,214.75,1.0625,3.3125,0.000366211,-0.030578613,0.950622559,0.308898926,66,-88,8,19,-56,978,2659,3255,37
148,13.4873476,0.09300828,10.75173094,10.97324725,2.68E-38,77,-154,965,8.5,12.5,-27.75,-0.375,5.625,-126.0625,225.75,1.25,3.125,-0.000366211,-0.02947998,0.916625977,0.398620605,55,-100,-13,22,-53,978,2670,3342,114
149,13.58234787,0.095000267,10.5262862,10.97012103,2.68E-38,85,-150,968,8,12.25,-25.75,-0.25,4.6875,-125.75,237.9375,1.4375,2.8125,-0.000854492,-0.027893066,0.874328613,0.484558105,63,-103,-7,25,-48,979,2634,3439,114
150,13.67534781,0.092999935,10.75269567,10.96864242,2.68E-38,78,-146,965,6.375,12.5625,-25.375,-0.875,3.75,-126.1875,250.1875,1.5625,2.5625,-0.001220703,-0.026367188,0.823913574,0.566101074,70,-111,2,27,-43,979,2614,3374,-69
151,13.76334763,0.087999821,11.36365952,10.97116807,2.68E-38,95,-156,974,6.25,16.375,-27,-0.5,3.625,-125.9375,259.9375,1.625,2.3125,-0.001831055,-0.024963379,0.766052246,0.642333984,66,-116,-5,28,-39,979,2677,3466,-12
152,13.85734773,0.094000101,10.63828643,10.96891,2.68E-38,102,-147,985,3.5625,19.875,-27.375,-0.1875,4.5,-125.6875,272.125,1.625,1.9375,-0.002380371,-0.022583008,0.69354248,0.720031738,74,-113,6,28,-34,979,2739,3550,-58
153,13.94434762,0.086999893,11.49426699,10.97218774,2.68E-38,88,-137,986,0.5625,22.6875,-27.375,-1.0625,4.75,-125.5625,283.0625,1.5625,1.6875,-0.002868652,-0.020263672,0.621765137,0.782958984,60,-108,6,27,-29,979,2799,3542,-180
154,14.03434777,0.090000153,11.11109227,10.97307851,2.68E-38,80,-136,968,-6.5625,21.5,-28.5625,-0.6875,4.625,-125.3125,294,1.5,1.4375,-0.003479004,-0.018005371,0.544494629,0.838562012,54,-111,-11,25,-24,980,2788,3617,-158
155,14.13334775,0.098999977,10.10101244,10.96696995,2.68E-38,87,-141,968,-12.75,18.875,-25.375,-0.25,5.875,-124.9375,304.875,1.3125,1.1875,-0.00402832,-0.015380859,0.462341309,0.88659668,71,-115,-5,23,-20,980,2937,3546,-190
156,14.22734761,0.093999863,10.63831341,10.96479852,2.68E-38,98,-129,967,-16.75,17.0625,-23.0625,-0.1875,6.25,-124.75,317,1.0625,0.9375,-0.004455566,-0.011779785,0.366333008,0.930419922,80,-113,-12,18,-16,980,3032,3415,-140
157,14.31534767,0.088000059,11.36362873,10.96725023,2.68E-38,101,-125,976,-19.6875,12.375,-19.5,-0.3125,5.375,-124.875,327.875,0.75,0.75,-0.004760742,-0.008422852,0.276489258,0.960998535,88,-112,-3,13,-13,980,3122,3374,-97
158,14.39834785,0.083000183,12.04816619,10.97348124,2.68E-38,93,-127,978,-19.6875,10.875,-20.25,-0.75,4.375,-124.9375,337.5625,0.5,0.6875,-0.005065918,-0.00567627,0.194458008,0.980895996,84,-115,-2,9,-11,980,3179,3324,-92
159,14.48634768,0.087999821,11.36365952,10.97585144,2.68E-38,92,-124,979,-20.375,6.0625,-18,-0.75,3.4375,-125.125,348.4375,0.25,0.625,-0.00567627,-0.002868652,0.100646973,0.994873047,88,-112,-1,4,-11,980,3221,3208,-56
160,14.58434772,0.09800005,10.20407647,10.97066547,2.68E-38,91,-119,979,-21.5625,5,-18.75,-0.8125,5.1875,-124.625,0.5,0,0.75,-0.006591797,0.000244141,-0.004638672,0.999938965,91,-106,-1,0,-12,980,3261,3147,-128
161,14.67634773,0.092000008,10.86956432,10.97003171,2.68E-38,86,-118,970,-22.1875,0.75,-19.5,-0.1875,4.6875,-124.5625,11.375,-0.25,0.75,-0.006591797,0.003295898,-0.099304199,0.995056152,91,-104,-10,-5,-13,980,3286,3048,-174
162,14.76634789,0.090000153,11.11109227,10.97089147,2.68E-38,82,-121,973,-22.875,-3.1875,-20.0625,-0.25,4.375,-124.625,22.25,-0.5,0.8125,-0.006530762,0.006225586,-0.193054199,0.981140137,91,-106,-6,-9,-14,980,3229,3107,-136
163,14.85734773,0.090999842,10.98903011,10.97100256,2.68E-38,73,-122,983,-22,-9.5,-21.25,-1.1875,5.0625,-124.625,33.125,-0.75,1.0625,-0.007080078,0.009094238,-0.285095215,0.958435059,86,-103,3,-13,-18,980,3202,3032,49
164,14.95134783,0.094000101,10.63828643,10.96891076,2.68E-38,46,-125,969,-20.875,-10.1875,-22,-0.6875,5.875,-124.6875,44,-0.9375,1.3125,-0.007507324,0.012084961,-0.374633789,0.927062988,62,-102,-10,-16,-22,980,3137,3015,162
165,15.04134774,0.089999914,11.11112171,10.96976167,2.68E-38,78,-118,981,-17.875,-17.5,-22.375,-0.25,5.125,-124.6875,54.875,-1.0625,1.5,-0.007324219,0.014709473,-0.46081543,0.887329102,97,-92,0,-19,-26,980,3104,3060,276
168,15.23534775,0.049999952,20.00001907,11.02698821,2.68E-38,45,-113,977,-5.0625,-25,-23.5625,-0.875,4,-125.0625,79.0625,-1.25,2.0625,-0.007019043,0.020202637,-0.636535645,0.770935059,67,-77,-2,-21,-35,979,3016,3102,249
169,15.32634783,0.09100008,10.98900132,11.02676266,2.68E-38,71,-119,978,3,-25.5,-25.1875,-0.75,3.5625,-125.0625,90,-1.1875,2.375,-0.007141113,0.022399902,-0.70690918,0.70690918,92,-78,0,-21,-40,979,2949,3172,247
170,15.41834784,0.092000008,10.86956432,11.02582467,2.68E-38,90,-127,983,10.5625,-22.875,-27.0625,-0.4375,4.5,-125.3125,100.875,-1.125,2.625,-0.006896973,0.024291992,-0.770935059,0.636352539,95,-88,1,-19,-45,979,2888,3157,137
171,15.51534772,0.096999884,10.30929072,11.021345,2.68E-38,56,-127,962,16.0625,-20.0625,-29.5,0.125,5.625,-125.5625,113.0625,-1,2.875,-0.006225586,0.026123047,-0.833984375,0.551147461,101,-78,-5,-18,-49,979,2854,3136,164
172,15.60834765,0.092999935,10.75269567,11.01974429,2.68E-38,61,-135,981,19.375,-15.6875,-30.6875,0,6.1875,-125.6875,122.8125,-0.9375,3.0625,-0.005493164,0.027404785,-0.877746582,0.47833252,81,-84,-8,-15,-52,979,2818,3086,209
173,15.70034766,0.092000008,10.86956432,11.01886428,2.68E-38,63,-135,992,21.6875,-12.1875,-30.875,-0.5,4,-125.6875,135,-0.75,3.25,-0.004699707,0.028747559,-0.923522949,0.382507324,76,-80,13,-13,-55,979,2723,3066,231
174,15.79334784,0.093000174,10.7526681,11.01729676,2.68E-38,71,-134,972,23.25,-6.6875,-32.0625,-0.4375,4.6875,-126.0625,147.1875,-0.5,3.375,-0.003967285,0.029785156,-0.958862305,0.282226563,74,-76,5,-9,-58,978,2693,3127,304
175,15.88534784,0.092000008,10.86956432,11.01644117,2.68E-38,66,-148,955,23,-3,-33.5625,-0.6875,4.8125,-126.1875,158.1875,-0.25,3.5,-0.003417969,0.030456543,-0.981506348,0.189086914,92,-81,-17,-4,-59,978,2681,3210,381
176,15.97434783,0.088999987,11.23595674,11.01766419,2.68E-38,83,-137,992,21.875,3.0625,-33.1875,-0.9375,3.875,-126.3125,169.1875,0,3.5625,-0.003234863,0.031311035,-0.995056152,0.094116211,56,-82,-2,0,-61,978,2725,3093,259
177,16.06334782,0.088999987,11.23595674,11.01887365,2.68E-38,67,-150,985,19.6875,6.375,-31.25,-0.625,4.5,-126.3125,178.9375,0.25,3.625,-0.002807617,0.031616211,-0.999450684,0.008911133,63,-88,7,4,-62,978,2655,3157,268
178,16.15534782,0.092000008,10.86956432,11.01802338,2.68E-38,75,-139,976,18.25,8,-31.25,-0.375,4.5,-126.125,189.9375,0.5625,3.5,-0.002258301,0.03125,-0.995727539,-0.086975098,65,-79,-2,9,-60,978,2601,3267,305
179,16.24434757,0.088999748,11.23598684,11.01921756,2.68E-38,82,-148,978,14.5625,10.25,-30.75,-0.4375,4.3125,-126.25,202.1875,0.8125,3.375,-0.001525879,0.030456543,-0.980834961,-0.192565918,69,-95,6,14,-58,978,2607,3367,293
180,16.3333478,0.089000225,11.23592664,11.0203984,2.68E-38,66,-152,961,10.375,12.6875,-29.25,-0.6875,4.625,-126.0625,213.1875,1.0625,3.1875,-0.000915527,0.029541016,-0.957824707,-0.285766602,66,-90,3,18,-54,978,2707,3326,16
181,16.42234778,0.088999987,11.23595674,11.02156661,2.68E-38,78,-146,982,8.0625,11.375,-26.5625,-0.625,5.625,-126.0625,208.1875,1.1875,3.0625,-0.000366211,0.028747559,-0.933837891,-0.356445313,65,-111,-1,20,-52,979,2690,3380,68
182,16.51334786,0.09100008,10.98900132,11.02138715,2.68E-38,80,-149,987,7.5625,13.375,-27,-0.4375,5.5,-125.9375,233.9375,1.3125,2.75,0.000488281,0.027099609,-0.890686035,-0.453796387,57,-101,8,23,-47,979,2642,3476,117
183,16.60834765,0.09499979,10.52633904,11.01855548,2.68E-38,88,-148,981,7.1875,12.5625,-25.375,-0.6875,5.125,-125.9375,244.9375,1.4375,2.5,0.001159668,0.025634766,-0.843139648,-0.53704834,63,-105,2,25,-43,979,2620,3447,-11
184,16.70734763,0.098999977,10.10101244,11.01311854,2.68E-38,93,-149,980,6.25,14,-25.375,-0.75,3.9375,-125.75,257.1875,1.5,2.25,0.002075195,0.024108887,-0.781311035,-0.623657227,67,-109,1,26,-39,979,2671,3509,5
185,16.80134773,0.094000101,10.63828643,11.01102143,2.68E-38,110,-143,986,6.1875,18.375,-26.1875,-0.375,4.1875,-125.5625,269.375,1.5,2,0.002746582,0.022033691,-0.710754395,-0.703063965,84,-108,6,26,-34,979,2775,3598,-87
186,16.89334774,0.092000008,10.86956432,11.01025107,2.68E-38,89,-139,975,1,21.5,-28.1875,-0.625,4.25,-125.4375,281.5,1.4375,1.6875,0.003295898,0.01953125,-0.632324219,-0.774414063,60,-108,7,25,-29,979,2838,3637,-102
187,16.98634768,0.092999935,10.75269567,11.00884096,2.68E-38,89,-138,969,-7.5,22.1875,-27.75,-0.75,3.9375,-125.1875,292.4375,1.375,1.4375,0.003967285,0.017272949,-0.555725098,-0.831176758,67,-111,-8,23,-25,980,2832,3695,-93
188,17.0833478,0.097000122,10.30926538,11.00486873,2.68E-38,90,-144,968,-13.5625,18.875,-25,-0.5625,5.875,-125,304.5625,1.1875,1.1875,0.004577637,0.015075684,-0.483520508,-0.875183105,74,-112,5,21,-22,980,2982,3592,-96
189,17.17634773,0.092999935,10.75269567,11.00350336,2.68E-38,95,-130,971,-16.75,15,-22.25,-0.0625,6.0625,-124.8125,314.25,1,1,0.005065918,0.01159668,-0.38848877,-0.921386719,78,-112,-8,17,-17,980,3066,3434,-83
190,17.26334763,0.086999893,11.49426699,11.0059766,2.68E-38,99,-124,971,-19.375,10.875,-19.1875,0,6.125,-124.875,325.125,0.6875,0.875,0.005493164,0.008300781,-0.299316406,-0.954101563,86,-109,-8,12,-15,980,3147,3369,-74
191,17.35234761,0.088999987,11.23595674,11.00715617,2.68E-38,89,-126,983,-20.1875,9.875,-20,-0.6875,4.4375,-124.875,336,0.4375,0.75,0.00592041,0.005249023,-0.207519531,-0.978210449,82,-113,3,7,-13,980,3190,3307,-63
192,17.43634772,0.084000111,11.90474623,11.01148033,2.68E-38,93,-117,970,-20.5,6.875,-18.75,-0.8125,3.3125,-124.875,345.6875,0.1875,0.75,0.006713867,0.002563477,-0.113830566,-0.993469238,79,-117,-14,3,-13,980,3229,3178,-53
193,17.52334762,0.086999893,11.49426699,11.01387727,2.68E-38,108,-122,988,-20.75,3.875,-19.1875,-1,3.75,-124.8125,356.5625,0,0.8125,0.007446289,0.000305176,-0.029724121,-0.999511719,108,-107,8,0,-14,980,3268,3125,-138
194,17.62034774,0.097000122,10.30926538,11.00999838,2.68E-38,95,-109,981,-21.875,0.0625,-18.6875,-0.0625,5.25,-124.5,8.625,-0.25,0.875,0.007629395,-0.002990723,0.075500488,-0.997131348,100,-94,0,-4,-15,980,3288,3034,-182
