Index,Time,Difference,Hz,AveHz,Pressure,Acceleration-X,Acceleration-Y,Acceleration-Z,Magnetic-X,Magnetic-Y,Magnetic-Z,Angular-Vel-X,Angular-Vel-Y,Angular-Vel-Z,Heading,Roll,Pitch,Quaternion-X,Quaternion-Y,Quaternion-Z,Quaternion-W,Linear-Acceleration-X,Linear-Acceleration-Y,Linear-Acceleration-Z,Gravity-X,Gravity-Y,Gravity-Z,Position-X,Position-Y,Position-Z
76,5.126779556274414,0.07254815101623535,13.783948811820341,14.824120905878882,2.4707513721842113e-38,-38.0,1227.0,-288.0,43.5,13.5,12.0,-30.5625,-3.125,24.4375,272.125,-4.8125,-101.0625,0.50830078125,0.58087158203125,0.44091796875,0.45806884765625,43.0,268.0,-100.0,-82.0,958.0,-187.0,1127,2361,1181,
77,5.192406415939331,0.06562685966491699,15.23766343698117,14.829347672714931,2.4707513721842113e-38,-105.0,814.0,-541.0,46.375,12.0,13.25,-30.375,-5.9375,14.375,270.3125,-3.0625,-99.5,0.51092529296875,0.567138671875,0.4554443359375,0.45806884765625,-103.0,-242.0,-321.0,-53.0,965.0,-162.0,1258,2352,1326,
78,5.2594804763793945,0.06707406044006348,14.908893146458418,14.83036211471877,2.4707513721842113e-38,-127.0,1055.0,-80.0,47.1875,8.5625,14.25,-12.9375,-8.3125,5.5625,270.125,-2.625,-98.0625,0.50897216796875,0.557861328125,0.462890625,0.46417236328125,-41.0,61.0,2.0,-45.0,969.0,-137.0,1368,2367,1222,
79,5.3256378173828125,0.06615734100341797,15.115480532210865,14.833903977124585,2.4707513721842113e-38,-46.0,1005.0,-212.0,48.5625,5.1875,15.6875,-3.9375,12.8125,-15.1875,270.75,-3.0,-97.5,0.506591796875,0.5557861328125,0.46282958984375,0.46923828125,5.0,34.0,-83.0,-51.0,970.0,-128.0,1460,2410,1188,
80,5.3944220542907715,0.06878423690795898,14.538214639759863,14.83013364450549,2.4692446960753693e-38,-125.0,887.0,-49.0,48.1875,3.375,14.75,-24.625,32.4375,-20.625,269.875,-4.125,-96.1875,0.486328125,0.5633544921875,0.47265625,0.47198486328125,-54.0,-84.0,56.0,-70.0,972.0,-105.0,1555,2474,1234,
81,5.462043046951294,0.06762099266052246,14.788307013182992,14.829615823919795,2.4692446960753693e-38,-197.0,790.0,-47.0,48.5625,2.75,16.6875,-11.5625,15.75,-16.625,269.4375,-5.0,-95.5,0.4705810546875,0.57080078125,0.47808837890625,0.47344970703125,-108.0,-181.0,68.0,-88.0,972.0,-92.0,1623,2536,1338,
82,5.528528690338135,0.06648564338684082,15.040841135906419,14.832156002609933,2.4692446960753693e-38,-78.0,792.0,2.0,48.875,2.0625,18.5,-1.125,29.8125,-12.6875,268.625,-5.875,-95.3125,0.458984375,0.57952880859375,0.48162841796875,0.47064208984375,23.0,-178.0,93.0,-101.0,971.0,-91.0,1673,2510,1423,
83,5.595477819442749,0.06694912910461426,14.936714089848827,14.8334070258661,2.4692446960753693e-38,-17.0,894.0,49.0,47.6875,0.5625,21.0625,-15.5,38.0,-1.125,266.875,-6.125,-95.4375,0.4476318359375,0.58905029296875,0.48846435546875,0.46258544921875,70.0,-94.0,146.0,-105.0,970.0,-92.0,1708,2497,1501,
84,5.6628851890563965,0.06740736961364746,14.835173152900147,14.833428048714666,2.4692446960753693e-38,-80.0,1004.0,59.0,48.0625,-0.0625,21.5625,-2.375,25.6875,8.6875,264.125,-5.4375,-95.4375,0.441162109375,0.59417724609375,0.4991455078125,0.45074462890625,12.0,32.0,153.0,-93.0,971.0,-93.0,1761,2495,1601,
85,5.731446743011475,0.06856155395507812,14.585433706114728,14.830461454368926,2.4692446960753693e-38,73.0,1280.0,191.0,48.5,-2.6875,25.0625,10.0,28.75,3.75,262.25,-4.9375,-96.125,0.43890380859375,0.60064697265625,0.50335693359375,0.4395751953125,157.0,309.0,296.0,-84.0,971.0,-104.0,1832,2495,1612,
86,5.799752950668335,0.06830620765686035,14.639957835509621,14.828217810568946,2.4670923016341664e-38,-441.0,1316.0,-191.0,47.6875,-3.75,25.5625,20.375,-8.0,-14.5,261.5625,-5.375,-97.0625,0.43341064453125,0.611328125,0.501220703125,0.43267822265625,-348.0,348.0,-70.0,-92.0,968.0,-120.0,1913,2486,1610,
87,5.873918533325195,0.07416558265686035,13.483343138105846,14.811237082436985,2.4670923016341664e-38,-320.0,552.0,-394.0,48.5,-6.375,26.25,11.0625,7.375,-14.3125,263.5625,-6.625,-98.5625,0.43524169921875,0.6202392578125,0.48638916015625,0.43505859375,-206.0,-410.0,-249.0,-114.0,963.0,-145.0,1993,2486,1604,
88,5.941694736480713,0.06777620315551758,14.754441137775526,14.810589217870643,2.4670923016341664e-38,-180.0,1041.0,-380.0,48.0625,-5.1875,25.875,-11.0625,19.3125,-8.25,263.0625,-7.1875,-98.8125,0.42730712890625,0.62744140625,0.4871826171875,0.43170166015625,-57.0,80.0,-231.0,-122.0,961.0,-149.0,2074,2488,1589,
89,6.007964611053467,0.0662698745727539,15.089812776122839,14.813669147827136,2.4670923016341664e-38,-311.0,784.0,-128.0,48.0,-7.875,27.5,-17.5,9.0,22.125,260.9375,-6.4375,-97.75,0.4207763671875,0.62451171875,0.50054931640625,0.4271240234375,-201.0,-181.0,2.0,-110.0,965.0,-131.0,2106,2503,1499,
90,6.077027082443237,0.06906247138977051,14.479644007470595,14.809873113781807,2.4670923016341664e-38,-77.0,882.0,-167.0,48.375,-12.6875,28.375,20.625,-25.5625,7.375,260.75,-5.3125,-98.1875,0.43328857421875,0.61920166015625,0.49884033203125,0.42425537109375,14.0,-84.0,-28.0,-91.0,966.0,-139.0,2190,2422,1667,
91,6.1456544399261475,0.06862735748291016,14.571448423451592,14.807210670486958,2.4717558229234394e-38,8.0,895.0,-95.0,48.0,-12.0,27.0,20.3125,-17.75,8.875,262.125,-5.0625,-99.3125,0.44708251953125,0.6170654296875,0.4881591796875,0.4254150390625,95.0,-68.0,62.0,-86.0,963.0,-158.0,2231,2475,1425,
92,6.2148802280426025,0.06922578811645508,14.445483788754418,14.803181497348938,2.4717558229234394e-38,37.0,871.0,-110.0,49.0625,-13.5,25.6875,20.1875,-5.5,-3.875,262.8125,-4.9375,-100.4375,0.45574951171875,0.6187744140625,0.479736328125,0.4234619140625,122.0,-89.0,66.0,-85.0,960.0,-177.0,2317,2372,1679,
93,6.282510995864868,0.06763076782226562,14.786169552710248,14.802998365018755,2.4717558229234394e-38,-143.0,903.0,-29.0,48.6875,-14.0625,24.75,-9.6875,-25.3125,-3.6875,264.75,-5.625,-100.6875,0.45947265625,0.61883544921875,0.471923828125,0.430419921875,-48.0,-54.0,153.0,-95.0,958.0,-183.0,2325,2497,1261,
94,6.353509426116943,0.0709984302520752,14.08481844527501,14.794972934737537,2.4717558229234394e-38,80.0,1107.0,46.0,50.5625,-14.875,25.1875,-13.6875,-19.0,12.625,266.5625,-5.75,-99.9375,0.46490478515625,0.6080322265625,0.4683837890625,0.4412841796875,179.0,146.0,214.0,-99.0,960.0,-168.0,2404,2789,352,
95,6.424487590789795,0.07097816467285156,14.088839921532797,14.787171530410127,2.4717558229234394e-38,-127.0,1319.0,-184.0,50.1875,-17.0625,22.5,-12.875,-21.875,26.5,267.0,-4.8125,-98.875,0.47412109375,0.59368896484375,0.4715576171875,0.4476318359375,-44.0,353.0,-33.0,-82.0,965.0,-151.0,2561,2702,620,
96,6.496036052703857,0.0715484619140625,13.976540840264448,14.778243104122204,2.4717558229234394e-38,-63.0,949.0,-507.0,50.1875,-23.0,20.25,-32.125,-28.125,35.4375,265.8125,-2.3125,-97.4375,0.48876953125,0.5709228515625,0.483154296875,0.44915771484375,-95.0,-188.0,-281.0,-39.0,971.0,-127.0,2649,2773,371,
97,6.564934730529785,0.06889867782592773,14.514066620066302,14.775470584483964,2.470536132740091e-38,-152.0,1150.0,-42.0,50.6875,-24.875,17.75,-3.0625,-37.0,-1.625,267.1875,-1.9375,-97.125,0.49835205078125,0.56036376953125,0.47906494140625,0.4561767578125,-103.0,216.0,79.0,-33.0,972.0,-122.0,2690,2719,690,
98,6.632430076599121,0.06749534606933594,14.815836324073812,14.775881368997558,2.470536132740091e-38,22.0,915.0,-160.0,50.75,-27.25,14.375,-5.25,8.9375,-3.875,268.5,-2.0,-96.625,0.502197265625,0.552978515625,0.47613525390625,0.4639892578125,56.0,-57.0,-70.0,-33.0,973.0,-114.0,2796,2817,470,
99,6.700974702835083,0.06854462623596191,14.589035711676992,14.773970114842333,2.470536132740091e-38,-109.0,859.0,-64.0,50.1875,-29.5,15.25,-32.0625,48.0,-26.0,266.875,-3.0625,-95.125,0.4779052734375,0.56243896484375,0.48992919921875,0.4639892578125,-61.0,-182.0,52.0,-52.0,975.0,-87.0,2893,2911,278,
100,6.7707788944244385,0.06980419158935547,14.32578728055195,14.769349517874142,2.470536132740091e-38,-140.0,860.0,-10.0,50.1875,-28.75,15.6875,-0.625,32.1875,-13.25,265.25,-4.0625,-94.5,0.45770263671875,0.5745849609375,0.49920654296875,0.45953369140625,-71.0,-114.0,67.0,-69.0,975.0,-77.0,3017,3025,-41,
101,6.8432698249816895,0.07249093055725098,13.794829122937422,14.759026398651502,2.470536132740091e-38,-82.0,855.0,52.0,50.1875,-31.0625,18.0,7.5625,26.3125,-11.5,264.0625,-4.5,-95.125,0.44891357421875,0.58575439453125,0.50115966796875,0.451904296875,-20.0,-114.0,139.0,-77.0,973.0,-87.0,3096,3103,-354,
102,6.912202835083008,0.06893301010131836,14.5068378492422,14.75651140940153,2.46716404811554e-38,-4.0,977.0,159.0,49.75,-31.0625,17.5625,-3.75,-0.9375,-1.625,263.25,-4.875,-95.3125,0.44158935546875,0.5928955078125,0.50335693359375,0.44732666015625,52.0,-21.0,256.0,-84.0,972.0,-91.0,3167,3113,-493,
103,6.985185146331787,0.0729823112487793,13.701950279311358,14.745493189123213,2.46716404811554e-38,-132.0,1376.0,102.0,49.6875,-32.5625,19.0,26.3125,20.8125,4.1875,261.6875,-4.375,-96.0625,0.44140625,0.5982666015625,0.505859375,0.4375,-56.0,404.0,206.0,-75.0,972.0,-103.0,3197,3119,-342,
104,7.0511634349823,0.0659782886505127,15.156501031680357,14.749339021704447,2.46716404811554e-38,48.0,1342.0,-177.0,48.1875,-34.0625,19.0,28.625,5.6875,-14.25,260.9375,-4.6875,-97.375,0.4388427734375,0.6116943359375,0.49981689453125,0.42828369140625,-37.0,443.0,-199.0,-83.0,968.0,-131.0,3338,3183,-694,
105,7.120730876922607,0.06956744194030762,14.37454033250282,14.745677348977166,2.46716404811554e-38,-329.0,880.0,-289.0,47.75,-33.6875,19.875,35.25,-33.875,-16.25,263.875,-5.875,-99.125,0.4483642578125,0.61663818359375,0.47918701171875,0.43487548828125,-224.0,-81.0,-130.0,-104.0,961.0,-159.0,3387,3166,-574,
106,7.184656858444214,0.06392598152160645,15.643091841491842,14.75366215651857,2.46716404811554e-38,-180.0,853.0,-401.0,50.0,-33.1875,18.0625,7.6875,9.1875,-14.3125,265.75,-7.125,-100.5,0.447265625,0.62506103515625,0.46868896484375,0.43536376953125,-58.0,-102.0,-223.0,-122.0,956.0,-178.0,3467,3205,-672,
107,7.249835729598999,0.06517887115478516,15.342395200819372,14.758955097858246,2.46716404811554e-38,-317.0,908.0,-137.0,48.375,-32.6875,19.375,-34.75,17.0,13.0625,264.4375,-6.875,-99.4375,0.4403076171875,0.622802734375,0.4788818359375,0.4346923828125,-237.0,-110.0,51.0,-114.0,961.0,-155.0,3446,3225,-397,
108,7.320512294769287,0.07067656517028809,14.148961506414473,14.753065858132505,2.469172949593996e-38,-153.0,821.0,-168.0,48.6875,-34.5,17.5,18.6875,-20.25,19.6875,262.875,-5.4375,-98.6875,0.44537353515625,0.61419677734375,0.48822021484375,0.43133544921875,-60.0,-143.0,-19.0,-93.0,964.0,-148.0,3446,3308,-220,
109,7.387969970703125,0.06745767593383789,14.824109875661806,14.75371454299865,2.469172949593996e-38,-22.0,840.0,-138.0,47.0625,-34.6875,17.0625,18.0625,-31.0,10.1875,265.0,-5.0,-100.125,0.46551513671875,0.60943603515625,0.47320556640625,0.43359375,64.0,-120.0,34.0,-86.0,961.0,-172.0,3566,3202,-244,
110,7.458481550216675,0.0705115795135498,14.18206778090733,14.748310263877292,2.469172949593996e-38,-1.0,945.0,-84.0,46.75,-36.5625,15.375,17.0,-22.1875,2.875,266.5,-4.75,-101.125,0.4793701171875,0.60540771484375,0.4627685546875,0.4354248046875,80.0,-13.0,104.0,-81.0,958.0,-188.0,3686,3076,-252,
111,7.529127836227417,0.07064628601074219,14.155025783633468,14.742743437813406,2.469172949593996e-38,-17.0,977.0,-93.0,48.375,-37.0,15.375,7.5625,-28.375,-7.625,268.75,-5.4375,-102.0,0.48699951171875,0.6053466796875,0.44976806640625,0.44049072265625,75.0,23.0,109.0,-93.0,954.0,-203.0,3785,2967,-197,
112,7.599284410476685,0.07015657424926758,14.253831671526347,14.73822980563699,2.469172949593996e-38,-90.0,1012.0,-172.0,48.0,-38.0,12.6875,-1.0,-34.625,-4.1875,272.25,-6.1875,-101.625,0.49603271484375,0.59552001953125,0.43792724609375,0.45556640625,15.0,58.0,24.0,-105.0,954.0,-197.0,3843,2883,4,
113,7.666114091873169,0.06682968139648438,14.963411153604659,14.740192833784075,2.468527231261635e-38,-211.0,1411.0,-102.0,48.0,-38.25,10.875,-10.1875,-32.375,20.0625,273.8125,-6.0,-100.5625,0.502197265625,0.58258056640625,0.4365234375,0.46673583984375,-108.0,452.0,77.0,-103.0,958.0,-179.0,3867,2787,367,
114,7.737384080886841,0.07126998901367188,14.031151314028797,14.73366176581654,2.468527231261635e-38,-12.0,1057.0,-441.0,46.5625,-40.875,6.5,-21.9375,-20.625,33.6875,272.8125,-4.0625,-99.0625,0.51171875,0.56317138671875,0.4473876953125,0.469970703125,57.0,92.0,-286.0,-70.0,965.0,-154.0,3907,2710,657,
115,7.8047144412994385,0.06733036041259766,14.852140904519766,14.734683871515635,2.468527231261635e-38,-212.0,906.0,-57.0,45.5625,-43.1875,6.5,-15.375,-3.875,9.5,272.3125,-2.75,-97.6875,0.51708984375,0.5472412109375,0.45587158203125,0.4747314453125,-165.0,-64.0,73.0,-47.0,970.0,-131.0,3972,2629,903,
116,7.873446702957153,0.06873226165771484,14.54920841947524,14.733064739795859,2.468527231261635e-38,39.0,920.0,-180.0,44.375,-43.875,3.5,-3.9375,-12.0,7.3125,272.875,-2.3125,-96.875,0.5206298828125,0.537841796875,0.45684814453125,0.4805908203125,80.0,-52.0,-62.0,-40.0,972.0,-118.0,4025,2606,1182,
117,7.942554712295532,0.0691080093383789,14.47010280825226,14.73077671330073,2.468527231261635e-38,-70.0,960.0,-178.0,43.0,-45.5,2.1875,-24.1875,63.5625,-16.6875,270.5625,-2.75,-96.1875,0.5030517578125,0.5487060546875,0.4697265625,0.474609375,-52.0,-18.0,-25.0,-47.0,973.0,-106.0,4078,2591,1411,
118,8.010111570358276,0.06755685806274414,14.802346181807915,14.73138032641936,2.468527231261635e-38,-137.0,890.0,-47.0,44.25,-46.0,3.5,-2.75,41.125,-14.3125,267.9375,-3.25,-95.5625,0.482666015625,0.56201171875,0.4832763671875,0.46649169921875,-106.0,-55.0,37.0,-56.0,974.0,-95.0,4145,2569,1570,
119,8.082394361495972,0.07228279113769531,13.834551547615906,14.72335977156827,2.468527231261635e-38,-63.0,820.0,3.0,43.5,-46.375,3.5625,-6.8125,38.875,-14.25,266.0625,-3.9375,-95.4375,0.46649169921875,0.57440185546875,0.4915771484375,0.4591064453125,3.0,-153.0,96.0,-67.0,973.0,-93.0,4310,2541,1837,
120,8.152603149414062,0.07020878791809082,14.243231220095288,14.719224988723331,2.468527231261635e-38,-19.0,854.0,68.0,45.375,-44.5625,4.0,-0.875,36.0625,-3.9375,264.125,-4.4375,-95.375,0.45123291015625,0.58587646484375,0.49969482421875,0.4510498046875,13.0,-154.0,197.0,-75.0,973.0,-91.0,4491,2448,2159,
121,8.22422981262207,0.07162666320800781,13.961281388970255,14.712623887807249,2.468527231261635e-38,-61.0,944.0,45.0,44.1875,-44.6875,5.375,4.6875,20.125,6.5,262.375,-4.0,-95.375,0.44683837890625,0.58929443359375,0.5064697265625,0.44329833984375,34.0,36.0,116.0,-68.0,973.0,-91.0,4500,2548,1909,
122,8.290435075759888,0.06620526313781738,15.104539316131588,14.715753622715352,2.468527231261635e-38,107.0,1301.0,252.0,44.1875,-45.0625,6.1875,13.1875,34.5625,-4.375,260.875,-3.75,-96.1875,0.4442138671875,0.59722900390625,0.50811767578125,0.4334716796875,172.0,328.0,358.0,-65.0,972.0,-105.0,4649,2485,2107,
123,8.355934381484985,0.06549930572509766,15.267337400445538,14.72007729890058,2.468527231261635e-38,-283.0,1447.0,-376.0,42.5625,-45.1875,8.0625,23.5625,-6.625,-8.0625,260.0,-4.5625,-97.1875,0.4346923828125,0.6114501953125,0.50628662109375,0.42523193359375,-336.0,424.0,-195.0,-78.0,969.0,-123.0,4727,2492,2108,
124,8.424184799194336,0.06825041770935059,14.651924978079599,14.719525147627222,2.4711101045910785e-38,-208.0,820.0,-288.0,42.0625,-43.875,8.5,19.75,-16.0625,-16.1875,262.0625,-5.5,-98.875,0.44049072265625,0.61865234375,0.49066162109375,0.4271240234375,-113.0,-143.0,-137.0,-94.0,964.0,-150.0,4788,2497,2112,
125,8.49307131767273,0.06888651847839355,14.516628537609325,14.717879471928477,2.4711101045910785e-38,-289.0,971.0,-396.0,42.5,-43.5625,9.75,-15.125,22.0625,-3.375,262.625,-6.375,-98.875,0.43389892578125,0.62335205078125,0.488525390625,0.42950439453125,-180.0,8.0,-245.0,-109.0,962.0,-150.0,4823,2521,2075,
126,8.560319900512695,0.06724858283996582,14.870201835773113,14.719076093459265,2.4711101045910785e-38,-327.0,768.0,-181.0,43.0625,-43.75,9.5,-16.375,-1.75,22.75,260.875,-5.375,-97.5,0.431396484375,0.615966796875,0.5015869140625,0.42767333984375,-199.0,-202.0,-81.0,-92.0,967.0,-128.0,4865,2550,2049,
127,8.627321481704712,0.0670015811920166,14.92502090561338,14.720675503899907,2.4711101045910785e-38,-47.0,891.0,-116.0,41.5625,-45.1875,7.6875,23.1875,-36.0625,17.5,261.0625,-4.0625,-98.0625,0.45147705078125,0.6065673828125,0.49609375,0.42669677734375,15.0,-84.0,13.0,-68.0,968.0,-140.0,4900,2567,1989,
128,8.694398880004883,0.0670773983001709,14.908151260205514,14.722121881752004,2.4711101045910785e-38,42.0,878.0,-149.0,40.75,-46.375,6.375,22.3125,-16.9375,11.5,262.8125,-3.5,-99.4375,0.4677734375,0.602783203125,0.4847412109375,0.4276123046875,103.0,-86.0,12.0,-60.0,965.0,-161.0,4916,2598,1899,
129,8.762073755264282,0.06767487525939941,14.77653259303362,14.722542129081758,2.4711101045910785e-38,-4.0,881.0,-29.0,39.5625,-47.5,8.1875,16.75,-7.375,2.6875,263.1875,-3.25,-100.375,0.4765625,0.60369873046875,0.47772216796875,0.424560546875,52.0,-80.0,150.0,-56.0,962.0,-179.0,5354,2355,2663,
130,8.832237482070923,0.07016372680664062,14.252378622301963,14.71880712717413,2.468885963668502e-38,-55.0,978.0,-95.0,39.375,-47.5,7.6875,9.3125,-30.875,-6.0,264.25,-3.5,-101.4375,0.4822998046875,0.6055908203125,0.46942138671875,0.42462158203125,5.0,19.0,98.0,-60.0,959.0,-194.0,5297,2483,2364,
131,8.898423194885254,0.06618571281433105,15.109000983418767,14.721709355798879,2.468885963668502e-38,-94.0,1100.0,-78.0,38.5625,-46.0,8.1875,0.25,-42.5,-3.1875,269.75,-4.1875,-101.5625,0.5040283203125,0.58843994140625,0.44793701171875,0.4461669921875,-21.0,142.0,118.0,-72.0,958.0,-196.0,5257,2565,2259,
132,8.969444990158081,0.07102179527282715,14.08018476804963,14.716629640389106,2.468885963668502e-38,-106.0,1303.0,-155.0,39.6875,-46.375,5.1875,-6.375,-40.6875,17.8125,273.625,-4.3125,-100.625,0.51910400390625,0.5682373046875,0.4368896484375,0.465576171875,-32.0,342.0,25.0,-74.0,960.0,-181.0,5245,2554,2102,
133,9.038973808288574,0.06952881813049316,14.382525503643377,14.714059673238728,2.468885963668502e-38,-132.0,1189.0,-380.0,39.0,-47.875,2.5,-18.625,-19.4375,33.6875,275.125,-2.625,-100.375,0.54180908203125,0.5445556640625,0.43182373046875,0.47265625,-86.0,226.0,-204.0,-45.0,963.0,-176.0,5272,2607,2005,
134,9.106791257858276,0.06781744956970215,14.745467521190239,14.714293564637382,2.468885963668502e-38,-329.0,672.0,-195.0,37.5625,-49.5625,0.25,-49.4375,-1.4375,10.3125,276.1875,-1.125,-96.9375,0.5472412109375,0.5111083984375,0.4425048828125,0.49346923828125,-309.0,-300.0,-76.0,-19.0,973.0,-118.0,5311,2645,1921,
135,9.173725605010986,0.06693434715270996,14.94001275187627,14.715940481832007,2.468885963668502e-38,150.0,987.0,-126.0,35.0,-50.0,-2.6875,-24.25,-27.0625,16.0625,278.1875,-0.75,-95.0625,0.55133056640625,0.490234375,0.44183349609375,0.5103759765625,163.0,10.0,-39.0,-12.0,976.0,-86.0,5396,2563,1788,
136,9.240629196166992,0.06690359115600586,14.946880768600284,14.717612525390882,2.4687424707057553e-38,5.0,992.0,-22.0,33.875,-50.5625,-4.5,-20.125,17.6875,-17.375,279.3125,-0.5625,-94.0625,0.55316162109375,0.479248046875,0.44085693359375,0.51959228515625,28.0,-2.0,46.0,-10.0,978.0,-69.0,5379,2656,1589,
137,9.308224439620972,0.06759524345397949,14.79394035588946,14.718166809220019,2.4687424707057553e-38,-131.0,872.0,-37.0,34.6875,-49.5,-6.6875,-13.5625,29.0,-32.4375,280.75,-2.375,-92.875,0.53839111328125,0.485107421875,0.43927001953125,0.5308837890625,-90.0,-105.0,12.0,-41.0,978.0,-49.0,5446,2692,1511,
138,9.377062320709229,0.06883788108825684,14.526885258392877,14.716762593677894,2.4687424707057553e-38,-44.0,825.0,125.0,35.75,-48.0625,-6.1875,-8.5625,40.625,-25.1875,280.875,-4.25,-92.0,0.51898193359375,0.49847412109375,0.44207763671875,0.5355224609375,29.0,-152.0,160.0,-73.0,977.0,-34.0,5566,2812,1519,
139,9.445147514343262,0.0680851936340332,14.687481177994888,14.716551519064858,2.4687424707057553e-38,5.0,844.0,200.0,38.375,-46.875,-6.1875,-7.0625,44.6875,-9.125,280.375,-5.375,-91.8125,0.50616455078125,0.509521484375,0.44537353515625,0.53460693359375,97.0,-131.0,231.0,-92.0,975.0,-31.0,5599,2878,1470,
140,9.510217905044556,0.06507039070129395,15.367972886324083,14.721008645421158,2.4687424707057553e-38,-3.0,908.0,171.0,39.1875,-48.0625,-5.75,-6.3125,39.0,3.375,278.4375,-5.3125,-91.6875,0.497314453125,0.51739501953125,0.45465087890625,0.52752685546875,35.0,-82.0,175.0,-91.0,975.0,-29.0,5674,2874,1462,
141,9.578945398330688,0.06872749328613281,14.550217855854356,14.719783247179999,2.4691012031126224e-38,-117.0,1311.0,158.0,39.5625,-47.6875,-4.0,25.8125,67.4375,2.375,275.25,-4.875,-92.375,0.48956298828125,0.53045654296875,0.46630859375,0.51129150390625,-32.0,335.0,200.0,-84.0,976.0,-41.0,5762,2883,1403,
142,9.650634765625,0.07168936729431152,13.949069963117793,14.71405803334261,2.4691012031126224e-38,-317.0,1417.0,-191.0,38.6875,-47.75,-0.1875,15.125,-11.9375,-19.875,275.6875,-5.625,-93.5625,0.4871826171875,0.54107666015625,0.46343994140625,0.507568359375,-220.0,443.0,-129.0,-96.0,973.0,-61.0,5867,2846,1330,
143,9.71915602684021,0.06852126121520996,14.594010417572783,14.713211682690792,2.4691012031126224e-38,-390.0,924.0,-252.0,39.5,-45.875,-1.375,21.0,-4.3125,-13.5625,278.625,-6.75,-95.0,0.498291015625,0.54345703125,0.440185546875,0.51239013671875,-299.0,-137.0,-107.0,-115.0,970.0,-85.0,5979,2788,1264,
144,9.786248683929443,0.0670926570892334,14.904760720237947,14.714524906409808,2.4691012031126224e-38,-200.0,970.0,-350.0,39.75,-46.6875,-1.25,14.1875,-1.625,-0.375,279.3125,-7.125,-96.0625,0.501953125,0.54852294921875,0.43280029296875,0.509765625,-84.0,94.0,-261.0,-122.0,967.0,-103.0,6074,2731,1281,
145,9.853955030441284,0.06770634651184082,14.76966416767319,14.714903767275112,2.4691012031126224e-38,-383.0,844.0,-104.0,40.5,-45.75,-0.5,-19.75,-18.0625,16.375,280.8125,-6.6875,-95.8125,0.5118408203125,0.53692626953125,0.42730712890625,0.51678466796875,-268.0,-124.0,-5.0,-115.0,968.0,-98.0,6137,2695,1232,
146,9.920190572738647,0.06623554229736328,15.097634371445437,14.71745919894098,2.4691012031126224e-38,-96.0,848.0,-42.0,39.375,-46.1875,-1.25,2.75,-43.0,18.5625,282.3125,-5.375,-94.9375,0.52752685546875,0.51470947265625,0.42388916015625,0.52642822265625,33.0,-84.0,52.0,-92.0,972.0,-84.0,6197,2664,1181,
147,9.989532470703125,0.06934189796447754,14.421295484474335,14.715403391611703,2.4696034284822364e-38,1.0,823.0,-42.0,38.1875,-48.0,-2.5625,17.375,-6.125,15.625,283.1875,-4.4375,-95.5625,0.54290771484375,0.503662109375,0.4173583984375,0.52667236328125,83.0,-106.0,33.0,-75.0,973.0,-95.0,6251,2630,1169,
148,10.05515193939209,0.06561946868896484,15.239379714273257,14.71882283749436,2.4696034284822364e-38,28.0,892.0,56.0,37.5,-49.5,-2.5625,25.375,2.375,-7.25,284.25,-4.3125,-96.8125,0.55364990234375,0.5030517578125,0.4073486328125,0.52392578125,102.0,-78.0,173.0,-74.0,970.0,-116.0,6335,2619,1089,
149,10.122661352157593,0.06750941276550293,14.812749200967668,14.719449245256182,2.4696034284822364e-38,-78.0,984.0,-96.0,37.0625,-47.1875,-1.75,39.1875,-19.75,-16.6875,285.8125,-5.1875,-98.9375,0.5635986328125,0.5125732421875,0.38818359375,0.5185546875,14.0,20.0,61.0,-92.0,963.0,-157.0,6507,2640,967,
150,10.190399408340454,0.06773805618286133,14.762750163666697,14.71973707696194,2.4696034284822364e-38,-113.0,1039.0,-76.0,37.875,-47.1875,-1.75,9.125,-41.1875,-3.4375,291.5625,-6.5,-100.6875,0.58245849609375,0.5030517578125,0.35882568359375,0.52813720703125,-2.0,81.0,104.0,-111.0,957.0,-181.0,6558,2560,1158,
151,10.260952472686768,0.07055306434631348,14.173728799240338,14.715982790285898,2.4696034284822364e-38,-162.0,1391.0,-74.0,37.875,-47.5,-2.5625,-4.375,-37.4375,21.9375,294.25,-6.0,-99.75,0.59393310546875,0.481201171875,0.3499755859375,0.54150390625,-58.0,430.0,90.0,-103.0,960.0,-166.0,6595,2536,1208,
152,10.331766605377197,0.07081413269042969,14.12147493737711,14.711908021701841,2.470894865146958e-38,-197.0,1217.0,-421.0,37.0625,-47.875,-3.0625,4.4375,-10.4375,24.625,294.125,-4.625,-99.6875,0.60614013671875,0.46527099609375,0.3511962890625,0.54107666015625,-120.0,254.0,-256.0,-76.0,963.0,-164.0,6738,2541,1142,
153,10.397917747497559,0.06615114212036133,15.11689697179393,14.71448454541027,2.470894865146958e-38,-231.0,670.0,-187.0,35.5625,-48.5625,-4.75,-24.125,-21.125,14.0625,294.5,-3.25,-98.1875,0.611083984375,0.44512939453125,0.35400390625,0.55059814453125,-175.0,-298.0,-47.0,-56.0,968.0,-140.0,6731,2561,1051,
154,10.467426776885986,0.06950902938842773,14.386620109624,14.712307359059867,2.470894865146958e-38,92.0,960.0,-195.0,34.1875,-49.6875,-7.375,-11.1875,-32.625,10.6875,296.625,-3.25,-97.5,0.6163330078125,0.43084716796875,0.3460693359375,0.56103515625,148.0,-10.0,-67.0,-55.0,970.0,-128.0,6744,2585,950,
