Index,Time,Difference,Hz,AveHz,0x6104 Angular-Vel-X,0x6104 Angular-Vel-Y,0x6104 Angular-Vel-Z,0x6104 Range,0x6104 Smoothed Range,0x6104 Velocity,
992,50.314231157302856,0.047995567321777344,20.835257416496116,19.716091793166875,-0.3125,-3.4375,0.25,348,348.0,-791.7397818268524,
993,50.36322617530823,0.048995018005371094,20.410238442822383,19.716767082066756,-0.5,-3.5625,0.3125,325,325.0,-469.43548418491486,
994,50.4122211933136,0.048995018005371094,20.410238442822383,19.717441058356673,-0.5625,-3.875,0.3125,282,282.0,-877.6402530413625,
995,50.463216066360474,0.050994873046875,19.6098144823459,19.7173322978771,-0.5,-3.875,0.5,297,297.0,294.1472172351885,
996,50.51121139526367,0.04799532890319824,20.835360916411254,19.71839463928186,-0.25,-3.8125,0.4375,240,240.0,-1187.6155722354413,
997,50.5632061958313,0.05199480056762695,19.232692290056033,19.717895185258207,-0.25,-4.0625,0.375,221,221.0,-365.42115351106463,
998,50.609201431274414,0.045995235443115234,21.741382348977286,19.71973419409216,-0.5,-4.125,0.625,198,198.0,-500.0517940264776,
999,50.65619683265686,0.04699540138244629,21.278677712784038,19.72118047669872,-0.3125,-4.5625,0.25,184,184.0,-297.90148797897655,
1000,50.70619201660156,0.04999518394470215,20.001926607692123,19.721457286175088,-0.25,-4.1875,0.25,128,128.0,-1120.1078900307589,
1001,50.755187034606934,0.048995018005371094,20.410238442822383,19.72212218068427,0.0,-4.25,0.3125,151,151.0,469.43548418491486,
1002,50.81218123435974,0.05699419975280762,17.545645071553768,19.71968090443708,-0.125,-4.4375,0.125,142,142.0,-157.9108056439839,
1003,50.86217641830444,0.04999518394470215,20.001926607692123,19.719958339003306,0.0625,-4.625,0.3125,104,104.0,-760.0732110923008,
1004,50.91017150878906,0.04799509048461914,20.835464417354675,19.721009971979193,0.0625,-4.9375,0.0625,90,90.0,-291.69650184296546,
1005,50.959166526794434,0.048995018005371094,20.410238442822383,19.721672635119905,-0.125,-5.0,0.1875,62,62.0,-571.4866763990268,
1006,51.01116132736206,0.05199480056762695,19.232692290056033,19.721174225852963,0.0625,-4.9375,0.0625,109,109.0,903.9365376326336,
1007,51.06315612792969,0.05199480056762695,19.232692290056033,19.72067683159145,0.0,-5.0625,-0.1875,123,123.0,269.25769206078445,
1008,51.11315107345581,0.04999494552612305,20.002021993953093,19.720952021748406,0.125,-5.3125,0.0625,100,100.0,-460.0465058609212,
1009,51.16214609146118,0.048995018005371094,20.410238442822383,19.721612111349632,0.0,-5.875,-0.0625,53,53.0,-959.281206812652,
1010,51.21114134788513,0.048995256423950195,20.41013912341059,19.722270846082402,0.25,-5.3125,0.125,53,53.0,0.0,
1011,51.25413680076599,0.042995452880859375,23.258273445124654,19.725237085348603,0.1875,-5.4375,-0.125,114,114.0,1418.7546801526041,
1012,51.30113244056702,0.04699563980102539,21.278569761660766,19.726660053214502,0.3125,-5.3125,-0.3125,100,100.0,-297.8999766632507,
1013,51.35212731361389,0.050994873046875,19.6098144823459,19.72654402053262,0.25,-5.0,-0.3125,81,81.0,-372.5864751645721,
1014,51.40312218666077,0.050994873046875,19.6098144823459,19.726428218073014,0.4375,-4.6875,-0.5625,137,137.0,1098.1496110113703,
1015,51.450117349624634,0.04699516296386719,21.278785665002637,19.72784616024603,0.25,-4.625,-0.5,175,175.0,808.5938552701002,
1016,51.49711275100708,0.04699540138244629,21.278677712784038,19.72926142311019,0.4375,-4.5625,-0.4375,146,146.0,-617.0816536707371,
1017,51.544108152389526,0.04699540138244629,21.278677712784038,19.730674105239185,0.375,-4.4375,-0.75,156,156.0,212.78677712784037,
1018,51.58910346031189,0.04499530792236328,22.224539539221297,19.73284922043973,0.5,-4.375,-0.5625,189,189.0,733.4098047943028,
1019,51.63909840583801,0.04999494552612305,20.002021993953093,19.733109822939856,0.6875,-4.1875,-0.75,198,198.0,180.01819794557784,
1020,51.688093423843384,0.048995018005371094,20.410238442822383,19.733751671511268,0.6875,-4.0625,-0.8125,217,217.0,387.7945304136253,
