,Time,Range,yhat,velocity,yhat2
69,0.05020308494567871,3333.0,3235.47420079032,-234629.3301005374,-13363.01844844637
70,0.04668283462524414,3360.0,3261.863394473563,-7496.396926677974,-11275.74166946908
71,0.04852604866027832,3355.0,3288.0916645791917,14229.63888463578,-9920.09543077379
72,0.05211591720581055,3429.0,3312.7716491872743,6874.89926025232,-8102.14677893541
73,0.049102067947387695,3395.0,3335.5136698033666,-7545.838781596268,-5807.806677425365
74,0.04862809181213379,3445.0,3356.5053664138227,-44288.5095875364,-3756.975179268162
75,0.04970002174377442,3428.0,3374.7410300937972,17011.99224100789,-4272.976432876718
76,0.04766678810119629,3465.0,3390.3219310518434,-7663.1138850770085,-3311.7804962880764
77,0.04519200325012207,3426.0,3404.6330260940595,-5782.763312133613,-2571.504189235804
78,0.04749202728271485,3443.0,3418.124418943073,5865.761686761609,-1592.8715285829198
79,0.048539161682128906,3414.0,3432.1618870392253,13405.603047714947,-1467.4464677265664
80,0.0504918098449707,3403.0,3448.4110078802546,8321.581506717015,1006.5180834992233
81,0.050150156021118164,3398.0,3455.551695125925,-20900.35804414849,-4460.688621212687
82,0.049263954162597656,3384.0,3460.872304652962,-6003.834765049665,-2561.6539270244034
83,0.050319910049438484,3383.0,3461.2364120172874,344.81304461930495,-6267.074370908491
84,0.051777124404907234,3371.0,3457.0150450674514,-2896.874391879087,-3687.399061578878
85,0.04751086235046387,3381.0,3450.702881747687,1479.5535856007946,-5090.784553912738
86,0.05238199234008789,3382.0,3444.5172753834354,-1269.8503996870672,-8266.724646164328
87,0.04921817779541016,3378.0,3434.627535287732,3125.891216455882,-2338.154580869197
88,0.04720497131347656,3433.0,3423.860016667497,5348.442257096884,1713.741956714819
89,0.04891300201416016,3467.0,3412.6117761808755,-6585.502521775249,5599.129316987273
90,0.04732203483581543,3458.0,3402.1528754629912,6573.9261376629165,8890.225071135501
91,0.050328969955444336,3455.0,3393.6568579741715,-2825.474162498127,14497.719553836741
92,0.04965400695800781,3439.0,3389.801535521012,5711.901938035184,6739.352464793904
93,0.047260046005249016,3419.0,3393.2476012602037,-1439.4828517234873,4793.5160933587
94,0.05112290382385254,3415.0,3406.4164078814506,3409.083957950999,2913.4819453825035
95,0.05005598068237305,3417.0,3441.5451033713066,-32925.235309024574,4932.566943600973
96,0.05019712448120117,3413.0,3449.720052337836,57919.29248329433,-288.59423337857515
97,0.04764795303344727,3415.0,3440.954992002334,3438.3957749192746,-4836.421496565585
98,0.0512230396270752,3405.0,3428.9151801181897,-3367.6979756528594,-7775.998182463926
99,0.05192399024963379,3400.0,3418.304401394013,-15137.697838751625,-10438.710096444227
100,0.046777009963989265,3430.0,3407.553705405577,2088.7385208023184,-10917.031808204896
101,0.05302596092224121,3438.0,3397.4844261805415,-1611.355136615183,-9199.935769948173
102,0.051504850387573235,3454.0,3388.668018306388,5796.033669622688,-4556.408486743062
103,0.04746413230895996,3433.0,3382.4867270544964,1529.7506858021266,1665.9491932609021
104,0.0480349063873291,3412.0,3376.9161826818827,-9759.630970856899,-1004.9907201466158
105,0.04907894134521485,3385.0,3373.240645562507,-3520.5115418922833,1057.565640447933
106,0.04704022407531738,3378.0,3369.6663366154407,1753.2146314951704,3819.1705013921733
107,0.0469059944152832,3379.0,3369.910598935008,-1819.7343232847657,6944.166817970456
108,0.0482180118560791,3363.0,3370.5599941560545,494.9592900630584,9651.228657665011
109,0.046191930770874016,3364.0,3375.406826608373,-2392.220374451654,10679.024867294584
110,0.04799103736877442,3376.0,3381.4171759385954,3340.741086290497,15525.874767838292
111,0.052534818649291985,3371.0,3390.946464124137,2097.215424166764,14841.003911636843
112,0.04703497886657715,3374.0,3402.140443417365,-2035.3282523627363,14492.57671085003
113,0.04962420463562012,3371.0,3415.161620151904,5028.984683460777,14804.941441035444
114,0.049495935440063484,3369.0,3428.3267665580765,-102636.85173233757,15706.38215583133
115,0.049581050872802734,3375.0,3442.8905425367307,171106.1732279492,16696.0213304838
116,0.05068802833557129,3381.0,3458.7061554652364,14287.204085393787,16709.83075745295
117,0.04703378677368164,3384.0,3476.1598296268744,-4776.278159512943,16684.679084072242
118,0.046032190322875984,3464.0,3493.3825803666164,-17195.299290336396,16637.55635552858
119,0.05207991600036621,3518.0,3509.1816775972266,2612.4030872324097,16026.183710817126
120,0.052134037017822266,3514.0,3522.4873821145775,245850.96775305324,15247.566041967964
121,0.04911589622497559,3556.0,3532.7983010792386,-3416.3147687142887,13981.214406440644
122,0.046519994735717766,3576.0,3539.3957071918453,-2541.4701366394643,12510.632413257243
123,0.053121089935302734,3609.0,3544.736607636333,809.093079709453,10840.527512161245
124,0.05093693733215332,3634.0,3548.8535637534965,-1884.92146163564,8631.404962621498
125,0.049670934677124016,3666.0,3551.016548795534,-1708.5154074875331,6268.844108358104
126,0.049024105072021484,3704.0,3551.3262067372534,-478.7318627293909,4618.27824738853
127,0.04603004455566406,3731.0,3549.226552303512,701.2732115033365,1223.3969706537177
128,0.04805803298950195,3759.0,3544.978677610223,-2094.624714032695,-2135.8007890128533
129,0.04809284210205078,3370.0,3538.4900159718454,-186406.98263351232,-4656.552305227232
130,0.04935002326965332,3358.0,3529.796797198691,-6914.849663022391,-9579.405932230195
131,0.047669172286987305,3405.0,3518.984731875503,6432.494869972932,-11092.450433295486
132,0.048981904983520515,3465.0,3505.731618994284,-10095.819900135744,-13127.523189964886
133,0.051229000091552734,3421.0,3491.1083978668967,-6507.611126523632,-14443.95297521175
134,0.049061059951782234,3427.0,3475.170665734569,7351.555441938948,-16416.446719909003
135,0.046774864196777344,3432.0,3460.7790916068616,6294.987686947477,-17380.247418033177
136,0.0494389533996582,3449.0,3447.554224553086,-4964.123213094613,-17961.772080315597
137,0.04809117317199707,3414.0,3436.19889294981,8425.210112320181,-17670.92346281744
138,0.05012297630310058,3414.0,3425.7562313969024,-5139.6030417751135,-16926.490109309514
139,0.0524449348449707,3399.0,3417.3917338878755,-3602.3457603554366,-16151.392229947176
140,0.050199031829833984,3410.0,3409.645136387962,3449.212832301235,-14901.04417646906
141,0.05358600616455078,3408.0,3403.317340844057,-1868.2738392919987,-13162.220759194239
142,0.04912304878234863,3420.0,3398.564600809866,1064.9306339210116,-11267.580824105054
143,0.050199031829833984,3394.0,3394.6905534115776,-3600.4725235610003,-9164.904234332804
144,0.05021381378173828,3401.0,3392.933529424796,-118862.78606217908,-7096.585485453697
145,0.04752206802368164,3401.0,3393.6797670704987,-277.2318460869937,-4922.0069274176785
146,0.05298304557800293,3377.0,3395.666688099175,363.8398086995023,-2940.631357727664
147,0.050415992736816406,3398.0,3399.5552014492523,-1514.7772915651399,-1619.8794500024885
148,0.04794001579284668,3445.0,3405.1890689400807,-2275.4119357006675,-388.71196350836726
149,0.05271196365356445,3468.0,3411.4028521164564,1302.148170462424,-4861.986708281507
150,0.04594612121582031,3489.0,3417.447523465232,-893.4100083463985,-1223.9048390816702
151,0.04998278617858887,3449.0,3421.781215082057,1073.582191436756,-1490.6228543885597
152,0.04922914505004883,3432.0,3423.5025933475104,-2284.0821715611064,-2836.1826739350354
153,0.05094003677368164,3403.0,3425.3061189301943,1054.1436128140558,-7029.185809158077
154,0.049098968505859375,3405.5,3426.5310216543007,-665.3217295170201,-12249.508018813814
155,0.022055864334106445,3408.0,3424.4804160111185,75.82730259657761,-7809.365273511624
156,0.05167007446289063,3415.0,3420.852161763353,-122.51733988471607,-8571.102212967318
157,0.04813694953918457,3410.0,3416.4349927578487,1250.2159139254877,-9131.727312729705
158,0.04901695251464844,3411.0,3411.6147481595744,-5477.532159176405,-9248.315403672721
159,0.04723501205444336,3404.0,3405.8152941145595,3254.57229044988,-8988.155101862789
160,0.04734420776367188,3400.0,3400.4533880729496,-49103.633095954705,-8216.661304072559
161,0.04905486106872559,3403.0,3397.6115779498305,-1661.2425876848706,-6670.073998010055
162,0.048208951950073235,3383.0,3400.7086936019064,-3661.2865185919786,-4123.384092526019
163,0.04781508445739746,3370.0,3411.7101027320846,-27931.75200989336,-503.6933751089152
164,0.047007083892822266,3367.0,3413.8905455865824,-2698.566003656486,-4096.615395546711
165,0.04590797424316406,3366.0,3414.244691349685,-322.2114947428672,-3886.9824809260444
166,0.05117297172546387,3406.0,3414.8586714140642,116.61545260814212,-3401.6044953292953
167,0.05110907554626465,3424.0,3415.868302124772,-15801.11241956967,-3679.2653549834536
168,0.04733085632324219,3456.0,3416.230815999613,-95.94834323846226,-4034.9222346426905
169,0.04645109176635742,3448.0,3417.312543657447,-1229.5649436759431,-4083.3401285972627
170,0.051112890243530266,3442.0,3418.8288197294464,325.25560240842407,-4045.532358397542
171,0.04921913146972656,3441.0,3421.44958542813,-1383.8962675375847,-4086.406393926837
172,0.04710602760314941,3453.0,3422.6865030652793,-585.3558155439845,-4750.080280240566
173,0.05410289764404297,3424.0,3423.7666977017525,154.3825496486143,-3886.483775919795
174,0.04815888404846192,3422.0,3423.747744252059,3.1886619013821202,-3219.0849828915743
175,0.05151700973510742,3413.0,3424.0532352905516,90.97069824023768,-2568.79124974212
176,0.0472412109375,3415.0,3424.376373354146,-75.5737299367684,-969.3362467134413
177,0.0484158992767334,3432.0,3425.2956553872377,782.5752605084404,1016.9447544733613
178,0.051074981689453125,3428.0,3425.5624562200046,100.3356765065398,3311.261718862819
179,0.05282092094421387,3422.0,3426.0071236314784,254.68664517468414,824.5554325836656
180,0.050235986709594734,3442.0,3425.582705218717,164.18924979885662,596.7475804109584
181,0.049851179122924805,3447.0,3423.04684462609,6589.944378622284,243.3539141641504
182,0.04465103149414063,3429.0,3419.426167114526,696.2643697888282,193.4787635463438
183,0.04845094680786133,3414.0,3416.250073474973,-835.8327429258401,-296.6388155610439
184,0.04999399185180664,3397.0,3413.9221461259554,-1508.6580642295266,-690.6645764100093
185,0.050317049026489265,3401.0,3413.1838738098354,-2285.2682867830918,-1355.6464889853848
186,0.05034685134887695,3401.0,3412.4656188162535,-24100.638340810667,-1912.138977965721
187,0.05220603942871094,3382.0,3411.2162710164343,-671.985698149858,-2375.5074714467037
188,0.04746389389038086,3372.0,3410.1175038635683,231.7025371711658,-2706.0296149449237
189,0.05431818962097168,3393.0,3409.490391487461,-91.49187615421229,-3223.76155346297
190,0.04899382591247559,3418.0,3409.511521172194,-3.9684901126456444,-3100.3782623116226
191,0.04986000061035156,3404.0,3410.0115137831385,577.2422262743601,-2761.603127670423
192,0.05170702934265137,3388.0,3410.322975050421,168.62827406844215,-2231.960035459641
193,0.0516359806060791,3404.0,3410.384828189025,-870.5733780508873,-1887.91578783302
194,0.05073213577270508,3429.0,3410.231518493106,169.61948584353064,-618.4466139444984
195,0.047972917556762695,3462.0,3410.0523154084617,64.94705043938747,-989.2848882830286
196,0.05104398727416992,3439.0,3410.4162184716283,118.49391145501093,-146.54885890955057
197,0.05013108253479004,3417.0,3409.3882537695413,1126.037206012669,831.7983908918095
198,0.04897499084472656,3403.0,3406.9241100577433,2131.4431484778606,1032.5132664866471
199,0.04992890357971192,3396.0,3403.1699735600137,-3935.5135538548548,1743.4266912902447
200,0.05153703689575195,3379.0,3397.7194224886075,-3389.3651832473256,2346.9415834043875
201,0.046833038330078125,3422.0,3392.411586779039,1128.366778914601,3494.225883946394
202,0.05292510986328125,3418.0,3386.9781000789767,-891.8947636200326,4327.094303553351
203,0.04913783073425293,3398.0,3382.3102922159715,1232.4963922590064,4234.200172291206
204,0.04758310317993164,3379.0,3377.4226541093494,3143.726431706368,4497.810068407195
205,0.04838895797729492,3354.0,3373.000003615125,-5488.148123824667,4651.092183692549
206,0.04828691482543945,3354.0,3368.4904515400117,44192.598847794754,5041.351304485566
207,0.052321195602416985,3347.0,3365.0443781223144,-854.1977140914619,5232.84167103367
208,0.0508878231048584,3358.0,3360.418582407684,3227.2111558644674,5518.550123471841
209,0.050692081451416016,3355.6666666666665,3356.1134594034997,21993.903333668586,5531.880906927113
210,0.021358966827392575,3353.3333333333335,3352.0615808343564,138.13325386949938,5498.361493913182
211,0.03112006187438965,3351.0,3347.3549790800785,-482.17968697332543,7035.803099044952
212,0.057081937789916985,3341.0,3343.4973512916463,-148.58817602332826,5642.386825107919
213,0.050761938095092766,3318.0,3339.2407114415564,673.5189961442333,4591.40861402542
214,0.04868602752685547,3314.0,3327.585524013348,5614.493999182861,3795.733762791054
215,0.048308134078979485,3312.0,3323.522451077382,10751.900989030466,3017.510691582025
216,0.04771995544433594,3316.0,3326.1028242259217,-4387.056918692051,2715.966574580255
217,0.05126500129699707,3323.0,3331.011464511407,1384.6478972340394,2341.3278508759463
218,0.047879934310913086,3325.0,3336.7017344804194,-1680.9918363225647,1947.1652615478883
219,0.04905009269714356,3330.0,3341.145248559329,3797.361221521366,3315.7571795040553
220,0.049731969833374016,3329.0,3344.4668242280727,4871.223116683393,2798.1577438055488
221,0.04701495170593262,3367.0,3345.2663656474165,-294.27165438041885,1166.660689304033
222,0.04950404167175293,3365.0,3343.365185055819,-763.8054942585956,-305.8399967012354
223,0.04907488822937012,3366.0,3339.189029458915,9731.147847065396,-987.8294026235045
224,0.05046415328979492,3352.0,3334.306844985495,-3514.2210169216564,-1234.8828184436593
225,0.05101203918457031,3340.0,3329.720789604876,-8370.457104940224,-1080.4925445552972
226,0.0516510009765625,3334.0,3324.939044392371,-7483.6168178316375,-1344.3264645357672
227,0.05003881454467773,3339.0,3319.7207803017177,3236.762192913979,-1878.9617389228133
228,0.045508146286010735,3339.0,3315.5356897747633,923.7247770124063,-1708.4505260535257
229,0.04734492301940918,3333.0,3312.1869793982523,-1823.1450320666631,-1595.3812748220262
230,0.046746015548706055,3309.0,3312.8725068038043,-1144.6299121083728,-1954.3666201282992
231,0.0526878833770752,3315.0,3315.9069822069905,510.6938576954299,-2218.77424501375
232,0.05146503448486328,3323.0,3320.9166008495185,-4096.678399459896,-2361.0983461197243
233,0.0497281551361084,3329.0,3327.6348670748685,-3868.0097326081013,-2653.1705978970235
234,0.05128002166748047,3343.0,3336.302318844863,5585.178618634895,-3018.806445172351
235,0.05010795593261719,3347.0,3345.982104344005,-8258.739430064006,-3493.0155894179534
236,0.049696922302246094,3351.0,3358.463618496616,-30366.1628401119,-4145.372713032833
237,0.052913904190063484,3359.0,3371.9878401835035,4204.009272822817,-4695.343466968934
238,0.04868221282958984,3374.0,3385.677121129348,-3234.9431420519077,-5491.3731475892255
239,0.051481962203979485,3365.0,3399.435993928647,4914.323019466093,-7252.925423974175
240,0.04741096496582031,3375.0,3411.7064313899023,-3014.1109766028303,-7788.264303991969
241,0.05318903923034668,3369.0,3424.546171024458,2222.1485994708496,-6565.226981255966
242,0.04707002639770508,3395.0,3436.9373891883747,-2025.03549229644,-6234.898408910888
243,0.049855947494506836,3397.0,3448.9877173441027,4325.437705167543,-6305.619109211369
244,0.052139997482299805,3379.0,3461.198457393803,5346.091423112515,-6042.444774921893
245,0.05199289321899414,3393.0,3471.641408541026,-70990.13252609785,-6208.604340540851
246,0.05815696716308594,3382.0,3479.417403861107,1261.5026021116967,-6335.98654200816
247,0.05047798156738281,3397.0,3485.1470352693073,-746.1443099211651,-6959.998560888019
248,0.049726009368896484,3749.0,3487.6380727029136,-3312.6722485494524,-6388.865956690706
249,0.049033164978027344,3737.0,3487.4133102659844,324.405364164548,-6297.802873028567
250,0.05124592781066895,3655.0,3484.2060648123506,-1449.4302806979565,-6137.067366272816
251,0.049236059188842766,3599.0,3478.227353397812,2974.677722520231,-5728.62652774597
252,0.04849696159362793,3529.0,3469.774725144624,11436.416933180393,-5230.514206756849
253,0.0486750602722168,3472.0,3459.5253356592075,-57548.93616631902,-4884.322994756821
254,0.04941797256469727,3406.0,3447.470125663338,-16226.962614414322,-4056.4325206113667
255,0.05187392234802246,3384.0,3433.4434129355523,-5711.319027376242,-3558.3094516279557
256,0.051180124282836914,3363.0,3419.6927274266695,19819.43478785184,-1489.0317894788084
257,0.0501408576965332,3344.0,3405.985541786575,13189.28735007811,-2993.417643538341
258,0.047987937927246094,3325.0,3390.7172589579773,7091.895873878116,-2425.8256062534547
259,0.05020308494567871,3313.0,3374.6353538642275,-7259.971893481348,-3175.19229408543
260,0.046159029006958015,3300.0,3358.7339698159776,3932.038599169355,-1423.0249828959923
261,0.04538893699645996,3296.0,3344.2106503115033,18859.200337738126,-973.0063413764136
262,0.050016164779663086,3287.0,3332.6850503597107,-2490.821825031102,1531.1333804554047
263,0.05097484588623047,3332.0,3325.162516835706,-7846.75266099658,2147.9026592943046
264,0.04989314079284668,3330.0,3321.922374624642,2995.402564785936,2075.7651601827783
265,0.047539949417114265,3336.0,3321.8407005334825,34.70779810000104,2875.3697948730287
266,0.046458959579467766,3345.0,3327.071635047321,-4839.022839684544,3955.329505576861
267,0.05273008346557617,3360.0,3334.364791405095,1162.9743711377785,5007.693250580286
268,0.04982900619506836,3361.0,3343.48718096324,-3144.4834823542565,6950.81883102548
269,0.04780888557434082,3356.0,3352.5049378588565,-4463.969528893153,8268.437265548022
270,0.05044698715209961,3348.0,3363.7548222001087,4264.386343610637,9626.018222563052
271,0.04329609870910645,3360.0,3377.628619352614,-1940.1501314287043,8486.57737896606
272,0.04627203941345215,3385.0,3394.0785300834427,5527.633903057079,8457.129881864434
273,0.04663395881652832,3408.0,3413.2983713148114,53105.30761271063,8290.497701898665
274,0.048280000686645515,3471.0,3433.712535566437,12401.971433553002,7331.90312583235
275,0.05063700675964356,3486.0,3454.6984550242814,8903.634020404055,6551.727400858253
276,0.04778599739074707,3504.0,3474.2811863282227,-6868.701140579185,6058.9056016955765
277,0.04445385932922363,3523.0,3492.8456723568606,-5571.343589572137,4718.906222072395
278,0.047860145568847656,3487.0,3508.514118903825,4599.861974222628,4370.861502753663
279,0.05013203620910645,3482.0,3518.4377524047827,4368.0066835555635,4465.075283309796
280,0.05145001411437988,3506.0,3521.7562086169073,2517.839031175676,1488.5735685587833
281,0.05124592781066895,3503.0,3516.638071847718,25078.2961723813,65.7665506978748
282,0.05242490768432617,3510.0,3502.7498859894354,-11779.832861099852,-1365.5880886318787
283,0.0492091178894043,3507.0,3494.2907458564437,2630.501578912192,-2794.0546524005717
284,0.04871988296508789,3508.3333333333335,3486.0708915826954,16801.4462279725,-3979.4914766801367
285,0.019715070724487305,3509.6666666666665,3476.155286082621,341.86070290069625,-4490.034640792971
286,0.04050588607788086,3511.0,3465.5053374068734,-512.2429541470188,-4931.595484512621
287,0.04943299293518066,3485.0,3452.060215837522,-1506.1006644450977,-4444.301472046144
288,0.05047416687011719,3455.0,3433.6648599086016,-17667.899004830186,-6068.664049618677
289,0.05236387252807617,3420.0,3415.187056064478,-9778.138603914094,-7211.962675305839
290,0.0525970458984375,3362.0,3394.390020170188,-89191.29942695641,-7861.432787636961
291,0.0508420467376709,3276.0,3370.846236650461,13415.267679924713,-7805.260601661624
292,0.05248403549194336,3264.0,3344.838933423307,-15838.904596321257,-7078.796621134415
293,0.05187201499938965,3261.0,3318.244497753576,43453.50522294321,-6502.490076609908
294,0.05289697647094727,3269.0,3291.393028661695,-26197.539943696665,-5587.848178110401
295,0.050314903259277344,3283.0,3264.9369829126736,10246.047877128693,-5611.031674623461
296,0.050800085067749016,3290.0,3238.0129962710057,-55492.57241626322,-5615.058917163511
297,0.05320906639099121,3279.0,3210.0455140309914,-11609.671677476308,-2587.1135686586035
298,0.051965951919555664,3251.0,3180.896695166439,23448.217790346836,258.36058210134547
299,0.0502629280090332,3218.0,3153.1904563365238,16268.848991917675,2446.8592600656525
300,0.04905200004577637,3096.0,3126.8190245366577,21777.870030302307,5599.5480979562
301,0.04812788963317871,3041.0,3101.0278881779736,27909.15025639165,5776.29034092958
302,0.05157303810119629,2988.0,3076.8291062242006,-7024.017158743122,6945.991952697459
303,0.04986405372619629,3038.0,3054.734734529881,12928.363779990535,6263.3699703588945
304,0.0514681339263916,3047.0,3034.2406126498518,-12776.245151292129,1671.9329160047002
305,0.0506439208984375,3048.0,3016.1515075098437,21947.123530563054,7404.142301033378
306,0.04906296730041504,3047.0,3000.6336026990734,9815.534643256346,9189.117183069211
307,0.05098104476928711,3032.0,2987.7261986240123,-6729.344504865761,7999.486529208077
308,0.05044102668762207,3010.0,2977.1574872975793,19571.03231404117,7728.585507894842
309,0.04938197135925293,2987.0,2970.6128189883652,6179.7227528162875,6935.186193955694
310,0.0501248836517334,2972.0,2966.6118905187864,-5385.465431215827,6586.871332900479
311,0.05003619194030762,2941.0,2964.9795599693903,18404.544496382438,5474.0103261650265
312,0.05030083656311035,2907.0,2965.604340657047,2360.828952577952,4131.568489935896
313,0.05004596710205078,2894.0,2965.8755657132137,-1064.1724396447805,2950.83904866367
314,0.04904007911682129,2908.0,2965.5989647921665,274.9818320815725,1800.1815032288835
315,0.04826807975769043,2927.0,2965.8967905170052,-385.7849379227882,568.4274049988749
316,0.05126380920410156,2946.0,2965.969936838847,24.416865124229982,462.7932390186656
317,0.050559043884277344,2987.0,2965.28452360478,972.5410924557904,-810.1430468970167
318,0.05013108253479004,2987.0,2963.2219044148806,4819.63895190672,-1220.5546447803101
319,0.05040788650512695,2978.0,2959.858972632809,-12149.14575819924,-653.1200710180842
320,0.05333209037780762,2937.0,2955.813888311952,-1383.3113206122391,239.3327515859649
321,0.04896712303161621,2926.0,2951.3740054230907,1017.1629102185796,1219.9571140675237
322,0.050749778747558594,3020.0,2946.171081976882,-2918.636167196407,2758.4967371714274
323,0.04972505569458008,2937.0,2940.022585147997,6000.154686686825,4396.408910215948
324,0.051650047302246094,2924.0,2932.8219539570277,-3740.603939411219,6534.6685362715525
325,0.05028796195983887,2940.0,2923.269498799463,7013.110603394952,5442.902403306783
326,0.05307507514953613,2979.0,2909.159240995789,-5062.678421469689,6850.519448855514
327,0.050258874893188484,2973.0,2892.1002906574436,6057.435120210233,7289.0871232345025
328,0.051314115524291985,2955.0,2872.553846187886,-18523.210624592073,9890.383240524237
329,0.05057096481323242,2890.0,2851.0966506051086,28873.275990255417,10953.09829403575
330,0.05034208297729492,2831.0,2828.8699344559627,97110.00463669498,12603.90860868793
331,0.04884481430053711,2764.0,2806.4325457376035,14985.546059071487,11726.908893519858
332,0.05348014831542969,2790.0,2784.837968586409,-4658.688474620128,11231.01364511929
333,0.05096888542175293,2725.0,2763.790075698699,8381.397638896044,11323.692579234128
334,0.05132603645324707,2663.0,2744.5969732052836,-53739.45698300605,11220.356265463563
335,0.04941606521606445,2644.0,2723.7048518227402,10938.44816917826,10045.640585143057
336,0.050380945205688484,2636.0,2702.025367907128,-22468.580703036252,11702.960062972039
337,0.04960203170776367,2627.0,2678.9362136947816,29642.770697722743,11243.325709958539
