Index Time Difference Hz AveHz Pressure Acceleration-X Acceleration-Y Acceleration-Z Magnetic-X Magnetic-Y Magnetic-Z Angular-Vel-X Angular-Vel-Y Angular-Vel-Z Heading Roll Pitch Quaternion-X Quaternion-Y Quaternion-Z Quaternion-W Linear-Acceleration-X Linear-Acceleration-Y Linear-Acceleration-Z Gravity-X Gravity-Y Gravity-Z 
0 3.0994415283203125e-06 3.0994415283203125e-06 322638.76923076925 0.0 error error error error error error error error error error error error error error error error error error error error error error error 
1 0.05183720588684082 0.0518341064453125 19.292316750073596 19.291163227103176 error error error error error error error error error error error error error error error error error error error error error error error 
2 0.10454416275024414 0.05270695686340332 18.972827488250275 19.13067116695934 error error error error error error error error error error error error error error error error error error error error error error error 
3 0.15653014183044434 0.051985979080200195 19.235955880666836 19.165637780164044 error error error error error error error error error error error error error error error error error error error error error error error 
4 0.21076512336730957 0.054234981536865234 18.43828414176316 18.978472036044717 error error error error error error error error error error error error error error error error error error error error error error error 
5 0.26339101791381836 0.05262589454650879 19.002052290365107 18.98318340390788 error error error error error error error error error error error error error error error error error error error error error error error 
6 0.316939115524292 0.05354809761047363 18.67479975244549 18.93108078526245 error error error error error error error error error error error error error error error error error error error error error error error 
7 0.37015509605407715 0.053215980529785156 18.791347825307792 18.910991837263122 error error error error error error error error error error error error error error error error error error error error error error error 
8 0.4224531650543213 0.05229806900024414 19.12116487504217 18.937010446995508 error error error error error error error error error error error error error error error error error error error error error error error 
9 0.47632527351379395 0.053872108459472656 18.562481191028343 18.894651408286794 error error error error error error error error error error error error error error error error error error error error error error error 
10 0.528752326965332 0.052427053451538086 19.074121739921328 18.91244631941952 error error error error error error error error error error error error error error error error error error error error error error error 
11 0.5813312530517578 0.05257892608642578 19.01902671721111 18.922086060665716 error error error error error error error error error error error error error error error error error error error error error error error 
12 0.6344273090362549 0.05309605598449707 18.833790598156273 18.91469649726924 error error error error error error error error error error error error error error error error error error error error error error error 
13 0.6888723373413086 0.05444502830505371 18.36714997000337 18.871421155004256 error error error error error error error error error error error error error error error error error error error error error error error 
14 0.7414541244506836 0.052581787109375 19.01799187463726 18.8818155275245 error error error error error error error error error error error error error error error error error error error error error error error 
15 0.7952361106872559 0.053781986236572266 18.593586253978668 18.86232252083819 error error error error error error error error error error error error error error error error error error error error error error error 
16 0.8483231067657471 0.05308699607849121 18.83700480097726 18.860738169682065 error error error error error error error error error error error error error error error error error error error error error error error 
17 0.9010403156280518 0.05271720886230469 18.969137812511306 18.867080312772128 error error error error error error error error error error error error error error error error error error error error error error error 
18 0.9540672302246094 0.05302691459655762 18.858347833515428 18.866594962875297 error error error error error error error error error error error error error error error error error error error error error error error 
19 1.006594181060791 0.05252695083618164 19.03784598345997 18.875531328799266 error error error error error error error error error error error error error error error error error error error error error error error 
20 1.0591082572937012 0.052514076232910156 19.042513393262507 18.88381084961535 error error error error error error error error error error error error error error error error error error error error error error error 
21 1.113037109375 0.05392885208129883 18.542949857202224 18.8672954595306 error error error error error error error error error error error error error error error error error error error error error error error 
22 1.1652753353118896 0.05223822593688965 19.143069697813356 18.87965816603475 error error error error error error error error error error error error error error error error error error error error error error error 
23 1.2178082466125488 0.05253291130065918 19.03568592033185 18.88638877588218 error error error error error error error error error error error error error error error error error error error error error error error 
24 1.2696611881256104 0.05185294151306152 19.28530900697513 18.90268067139312 error error error error error error error error error error error error error error error error error error error error error error error 
25 1.322120189666748 0.052459001541137695 19.062505397015848 18.90902218678127 error error error error error error error error error error error error error error error error error error error error error error error 
26 1.374819040298462 0.05269885063171387 18.975745922591443 18.911579806427188 error error error error error error error error error error error error error error error error error error error error error error error 
27 1.431401014328003 0.056581974029541016 17.67347317147167 18.862638582574736 error error error error error error error error error error error error error error error error error error error error error error error 
28 1.4829151630401611 0.0515141487121582 19.412142586061666 18.881727490463113 error error error error error error error error error error error error error error error error error error error error error error error 
29 1.5368361473083496 0.05392098426818848 18.54565552858362 18.869936167750396 error error error error error error error error error error error error error error error error error error error error error error error 
30 1.5885350704193115 0.051698923110961914 19.342762669421372 18.885324320904772 error error error error error error error error error error error error error error error error error error error error error error error 
